MSFT  KO MO LMT MMM MRK MCD MDT LOW MS MET MON  KFT MA
-0.005078 -0.005999 0.001129 0.000393 -0.003487 -0.005011 -0.018718 -0.006567 0.016308 -0.00171 0.007049 -0.000689 -0.022791 0
0.009843 0.001811 0.012972 0.011395 0.009894 0.013576 0.017451 0.015906 0.011461 0.003939 0.012781 0.002414 0.008626 0
-0.005776 -0.001406 0.006867 -0.005439 0.007169 -0.007777 0.003191 -0.00793 0.003212 0.0203 -0.00631 -0.001376 -0.007285 0
0.009804 0.003016 -0.010507 0.006055 0.013998 0.005661 0.006362 0.005944 -0.003767 0.010366 0.005141 0.004134 0.008934 0
0.010428 0.001002 -0.008756 -0.014948 -0.059312 -0.004546 -0.005531 0.000407 -0.01021 -0.009101 0.001805 -0.005146 0.006641 0
0.007117 -0.003004 0.014847 0.012613 0.016665 0.005872 0.013905 0.006314 0.035339 0.01336 0.01982 0.002069 -0.000628 0
-0.010247 -0.00904 0.000556 -0.00798 0.004404 -0.003027 -0.005094 -0.008905 0.018635 -0.013514 0.004417 0.007915 0.004715 0
0.01678 0.014393 0.008329 -0.003728 -0.001827 -0.007157 -0.005514 -0.008577 0.001268 -0.009522 -0.006157 -0.00478 -0.024405 0
0.011236 0.002998 0.006057 0.016148 0.006223 0.031018 0.001188 0.019567 0.006151 0.017541 -0.001475 0.012007 0.041693 0
-0.019097 -0.003985 0.003466 -0.027132 -0.004487 0.00339 0.006725 -0.011313 -0.001798 -0.026687 -0.007681 0.029153 -0.010776 0
-0.019115 -0.012002 0.011818 -0.008964 -0.025579 0.011402 -0.023183 -0.019207 -0.03098 -0.02827 -0.002977 -0.007905 -0.002179 0
0.007218 0.004049 0.005391 -0.009648 -0.006 0.007933 0.025744 0.0325 -0.009294 0.01367 -0.000299 0.005976 0.002495 0
-0.009316 -0.007058 -0.006434 -0.013193 -0.005407 -0.014085 0.009412 -0.00686 0.00469 0.006397 0.002091 0.009571 0.002178 0
-0.009042 0.007514 -0.008635 0.000823 -0.013782 0.009874 0.009713 0.029053 0.003361 -0.002749 0.01848 0.00425 0.010556 0
-0.004015 0.004435 0.000363 -0.00596 0.011538 0.008945 0.006156 0.014808 -0.009306 -0.004651 0.016096 -0.011393 0.018433 0
-0.01026 -0.001605 -0.003084 0.00889 0.006971 0.009072 0.009943 0.011673 0.0062 -0.01523 -0.010657 -0.013829 0.009955 0
-0.001851 0.012663 0.004913 0.018443 -0.005664 -0.004087 0.010981 -0.091346 0.002427 -0.012302 0.003494 0.01202 0.006571 0
0.004451 0.012108 -0.008148 -0.006237 0.010253 0.00041 0.017228 0.015873 0.018253 0.020641 0.014505 0.065325 -0.015134 0
-0.006647 0.027652 -0.006389 -0.00243 -0.005262 -0.0121 -0.009205 -0.021042 0.012438 -0.001569 -0.002574 -0.015175 -0.002712 0
0.004461 -0.004389 0.013779 -0.001827 0.023429 0.004775 -0.004831 -0.010428 0.013369 -0.005064 0.017775 -0.005346 -0.002417 0
0.004811 -0.007092 -0.004531 0.00244 0.001846 0.004545 0.010082 0.018925 0.027991 0.050544 -0.003944 0.010117 0.004846 0
-0.007366 -0.005019 0.005644 0.000406 -0.00516 -0.006376 -0.013678 0.006121 -0.009712 -0.013532 -0.025735 -0.010642 -0.002411 0
-0.013358 -0.007761 -0.0105 0.001622 -0.016053 0.011799 -0.001874 -0.006923 0.008757 0.011854 0.005806 -0.011389 -0.004834 0
0.015043 0 0.008965 -0.007895 0.008032 -0.000409 0.013894 0.013942 0.009896 0.014059 0.017605 0.01568 0.022769 0
-0.008151 0.001955 -0.000544 -0.005305 -0.003735 0.004503 0.001852 0.005208 -0.012034 0.016669 0.002836 -0.004096 -0.002078 0
-0.01158 -0.004684 0.002177 -0.005949 -0.00703 -0.004483 0.007394 -0.002694 0.001044 -0.001623 -0.002545 0.007276 -0.011303 0
0.004157 -0.001176 0.001991 0.000825 0.007585 -0.011257 -0.003303 0.000208 0.014775 -0.005041 -0.011058 0.002198 -0.001203 0
0.001505 -0.011779 0.023126 -0.016082 0.009285 0.004761 0.02246 -0.000623 -0.029291 -0.002288 -0.000573 -0.004074 0.000301 0
0.010147 -0.011124 -0.008123 -0.022632 -0.011934 -0.000824 -0.005041 -0.014553 -0.008294 -0.023751 -0.002582 0.007867 0.001204 0
-0.006696 -0.002611 0.007299 0.007504 -0.011449 -0.012577 0.01122 -0.001688 -0.011922 0.013926 -0.000575 0.016235 -0.003308 0
-0.007491 0.003625 0.007777 -0.004895 -0.004964 -0.00522 0.012885 -0.005706 0.005222 0.001489 0.001727 -0.001229 0.003621 0
0.001132 0.002609 0.009295 -0.005587 -0.002047 0.009236 0 -0.003188 0.003225 -0.012558 0.009767 0.016303 0.015935 0
0.006408 -0.006805 0.010947 -0.00108 0.009741 0.007695 0.003887 0.007463 0.013393 0.016566 0.003414 0.013317 0.012726 0
-0.011611 -0.006852 -0.000859 -0.012762 -0.005966 -0.014448 0.000352 0.000423 -0.025903 0.001152 -0.007372 0.010155 -0.006429 0
-0.000758 -0.002841 -0.003097 -0.008107 0.008173 -0.005654 0.016538 0.01502 0.004522 0.006906 0.01114 -0.015967 -0.010588 0
0 -0.006308 -0.008628 -0.005964 -0.00076 0.014222 -0.001731 -0.004794 -0.00072 0.010614 0.007627 0.019531 -0.003567 0
-0.000758 0.026009 0.013403 0.001111 -0.002915 0.006697 0.035021 0.016754 -0.00036 0.005332 -0.007289 0.012378 0.0179 0
-0.019734 -0.00479 0.000172 0.003552 -0.012586 -0.00894 -0.01809 0.035015 -0.017307 -0.019769 -0.007907 0.003785 0.002638 0
-0.004259 0.006418 -0.000687 -0.005087 0.002318 -0.008181 -0.011259 -0.012338 0.001284 -0.007214 -0.001993 0.00522 0.008477 0
-0.013608 -0.00558 0.004296 -0.009337 -0.023764 -0.0239 -0.002415 0.013298 -0.010443 -0.018332 -0.022533 0.030294 -0.010145 0
-0.011037 -0.029459 -0.024641 0.001571 -0.008553 -0.025135 -0.007264 -0.002187 -0.029809 -0.001514 -0.023344 -0.019602 -0.02899 0
0.011558 0.005604 -0.035689 -0.003361 0.011546 0.003556 0.010801 0.008968 0.013168 0.022072 0.024798 -0.011997 -0.005458 0
-0.008668 -0.015274 -0.009943 -0.003147 -0.017712 -0.006645 -0.019304 -0.014221 -0.011302 -0.024069 -0.008455 -0.012431 -0.008537 0
0.000795 0.009432 0.00372 -0.011728 0.052624 0.005797 0.007381 -0.01102 -0.003048 0.000338 0.004411 0.008197 -0.00369 0
-0.001986 0.01495 0.015008 0.014833 0.009517 -0.015961 0.001396 -0.002026 0.02618 0.020939 0.023126 0.019454 0.014815 0
-0.00955 0.003273 0.004746 0.000899 0.004022 0.004055 -0.023693 -0.024564 0.021229 -0.009097 0.020029 -0.012247 -0.004562 0
-0.010446 -0.005302 -0.006722 -0.009211 -0.001502 -0.017949 0.002855 -0.013528 -0.009482 -0.005007 -0.01655 -0.012399 -0.007944 0
-0.005278 -0.010865 -0.031279 0.009297 -0.000627 -0.004341 0.008897 -0.007384 -0.021355 -0.022983 -0.007986 -0.014015 -0.011087 0
-0.014286 -0.002487 0.002077 0.008762 -0.00138 0.00849 -0.020811 -0.005526 -0.005079 -0.013393 0.000288 0.005626 0.001557 0
0.010766 0.00748 -0.001884 0.01559 -0.002136 -0.021388 -0.002161 -0.001496 -0.002836 -0.027149 -0.007761 0.005006 -0.016791 0
0.031954 0.005568 0.007551 0.004167 0.020018 0.01581 0.027076 0.016695 0.037922 0.011628 0.016512 0.010548 -0.003795 0
-0.006352 0.00041 0.004497 0.000437 -0.012836 0.007095 -0.020387 -0.002105 0.016076 0.003183 0.005415 -0.00174 -0.00254 0
0.011187 0.01271 0.012498 -0.005894 0.010253 0.012955 0.021528 0.005274 0.0169 0.000529 0.014739 0.017136 0.014004 0
-0.004346 0.016802 -0.000553 0.002855 0.010891 -0.010545 0.006674 -0.005666 -0.011669 0.007047 0.001955 0.031982 -0.004708 0
-0.010714 0.001394 0.003687 -0.000657 0.002326 0.002041 -0.00314 0.009339 0.004114 0.002449 -0.005297 0.014665 0.009461 0
0.006017 0.005567 0.011938 0.007888 -0.010016 0.013578 0.011901 -0.005654 -0.005701 -0.001396 0.005886 -0.001909 -0.001874 0
0.030702 0.00692 -0.004174 0.015 0.009007 0.006028 0.001038 0.000632 -0.016305 -0.008214 0.010588 -0.002732 -0.002817 0
0.003907 -0.006872 0.007654 -0.000643 0.011861 0.005104 0.014513 0.023153 0.008743 -0.002643 0.010753 0.009041 0.010672 0
-0.005819 0.005733 0.005064 0.014145 0.000967 -0.003091 -0.011921 -0.002469 -0.00325 0.010601 -0.001637 0.002987 -0.012422 0
-0.008139 0.004128 -0.007558 0.009298 -0.000966 -0.006866 -0.003792 -0.005981 -0.020652 -0.007902 -0.018306 -0.005705 -0.009434 0
-0.004299 0.003132 0.003989 -0.004606 -0.003867 -0.004683 -0.007958 0.014523 -0.010359 -0.00531 0.000557 0 -0.001587 0
0.005102 -0.007611 0.004335 -0.013252 0.014437 0.005826 0.012208 0.012883 0.005794 0.002669 0.009179 0.002459 -0.011765 0
-0.006248 0.000787 -0.009531 -0.009806 -0.014709 -0.006906 -0.025844 -0.002625 -0.01208 -0.03425 -0.021499 -0.014445 -0.007722 0
0.002358 0.005895 0.009078 0.006889 0.003277 0.019291 -0.044924 0.012753 -0.01297 -0.019662 -0.003662 -0.004148 0.004864 0
-0.011564 0.000195 0.00018 0.000214 0.002299 0.033891 -0.002593 -4e-04 0.014874 0.002812 -0.007916 -0.000555 0.009681 0
-0.002181 0.014258 0.005577 0.004703 0.010622 0.002129 0.019681 0.022596 0.000376 0.019252 0.003135 0.005001 0.002237 0
0.014706 0.020605 0.009839 -0.001489 0.000358 -0.002974 -0.025856 -0.00176 -0.007138 -0.004768 -0.006818 0.000277 0.000957 0
-0.007834 -0.013585 -0.002126 -0.02557 -0.006686 -0.015552 -0.007477 -0.0143 -0.004162 -0.022664 -0.019737 -0.029298 -0.003823 0
0.004737 -0.002869 -0.008876 0.005686 0.008654 0.006276 0.015066 0.020072 -0.011208 -0.004902 -0.002626 0.002278 0.026543 0
0.019646 -0.012853 0.012001 0.006741 0.036106 0.005161 0.016698 -0.011689 0.023823 0.013263 0.017554 0.027273 0.02648 0
0.061272 -0.007967 -0.010619 -0.001944 0.010926 0.000428 -0.00219 -0.012024 0.004691 -0.008414 -0.006613 0.00802 0.004249 0
-0.010893 -0.007052 -0.005725 0.006276 -0.001707 -0.002566 -0.000732 -0.005387 -0.004669 0.01188 -0.005789 -0.005487 -0.009368 0
-0.000734 0.000395 0.005937 0.008172 0.007179 0.013079 -0.004392 0.009428 0.000188 -0.001677 0.014847 0.016 0.008542 0
-0.024247 -0.00986 -0.011268 0.010026 -0.018782 0.004021 0.015074 -0.013315 -0.009381 -0.021841 -0.019507 -0.022536 -0.00484 0
-0.003012 0.004979 -0.006874 0.000634 -0.006919 -0.009696 -0.015574 0.012085 -0.010606 -0.000763 0.002633 -0.031667 0.000304 0
-0.013218 0.00218 0.008743 0.006754 0.00418 0.000426 0.00184 0.004179 -0.003446 -0.018526 0.006711 -0.007745 0 0
0.008419 0.000989 0.017515 -0.003564 0.00636 0.014894 0.019464 0.015656 0.00557 0.001557 0.011015 -0.010118 0.005166 0
-0.000759 -0.006914 -0.000532 0.007153 -0.00609 0.003145 -0.005403 -0.016585 -0.011461 0.019623 -0.008314 0.010806 -0.006651 0
-0.001139 0.016312 -0.001243 0.008983 -0.008671 -0.000836 0.007244 0.015278 0.013527 0.000381 -0.015033 -0.005779 -0.006999 0
-0.006844 -0.000391 0.001778 0.012008 -0.011429 0.006275 -0.019417 -0.00215 -0.018113 -0.003429 0.005577 -0.020343 -0.002452 0
-0.013017 -0.006462 -0.012422 -0.006342 -0.004011 -0.008314 -0.020535 0.000196 -0.029126 -0.007263 -0.023935 -0.021359 -0.014439 0
0.005818 -0.015964 -0.013657 -0.016677 -0.010541 -0.02096 -0.002621 -0.001175 -0.0192 0.00308 -0.006878 -0.030615 -0.014963 0
0.000386 0.002403 -0.027145 -0.004816 0.007302 -0.006637 -0.007132 -0.002745 0.01876 0.006526 0.011141 0.018762 -0.000316 0
0 -0.002597 -0.067416 0.007995 0.01426 0.009698 -0.014367 -0.005308 -0.008207 0.006484 0.013401 -0.016575 -0.013295 0
0.006168 -0.00621 -0.018072 -0.006053 -0.009842 -0.016009 0.000767 0.007905 0.017558 -0.002463 0.003526 0.030587 -0.018287 0
-0.009195 0.007861 0.020041 -0.00399 -0.008283 0.007592 0.003066 -0.018627 0.003173 -0.010826 -0.000293 -0.003029 0.012418 0
-0.012374 -0.0038 -0.00822 -0.012229 -0.00704 0.00409 -0.011463 -0.014985 -0.017794 -0.028226 -0.015817 0.002734 -0.00226 0
0.011355 0.005822 0.009299 0.005123 -0.001202 0.004503 -0.003092 -0.004057 0.028583 0.014029 0.00625 0.004847 -0.009706 0
-0.00813 -0.01477 -0.012417 0.007008 -0.005414 -0.008751 -0.001551 0.003462 -0.009785 0.01325 -0.00207 0.016581 -0.004247 0
0.004293 0.00547 -0.001217 -0.017081 -0.001336 0.001292 -0.017087 -0.00751 0.015217 0.005 -0.002371 -0.015421 -0.017388 0
0.006218 -0.005037 0.001421 0.005364 0.008759 0.001935 0.005531 -0.025358 -0.003309 0.005166 0.009804 -0.003614 -0.001002 0
-0.005021 0.009113 -0.088605 0.014938 -0.004462 -0.007298 -0.003929 -0.006504 0.019531 0.014278 0.010591 -0.003325 0.001003 0
0.013199 0.011238 0.03782 0.014087 0.013204 0.012541 0.003945 -0.004857 0.035441 0.011261 0.013683 0.019412 -0.002337 0
0.001533 -0.003374 0.021865 0.00622 0.004304 0.001922 0.011788 -0.01528 -0.000925 0.005939 0.019529 0.011604 0.004351 0
0.001913 0.021904 0.015733 0.032351 0.011309 0.01087 0.020194 0.046336 -0.000556 -0.002768 -0.00169 0.011471 0.000666 0
0.001527 0.000585 -0.009294 -0.006816 -0.004591 -0.002741 0.004949 -0.013388 -0.007412 -0.009991 0.003104 0.003199 -0.005661 0
-0.004575 -0.005453 0.010215 -0.00868 0.003193 0.02241 0.002652 0.019833 0.006907 -0.003364 0.004782 -0.002319 0.00134 0
0.000766 0.017035 0.000825 0.017308 0.009195 -0.003308 -0.001511 0.0174 0.001112 -0.000938 0.0028 0.013945 0.005017 0
-0.009185 -0.003273 0.003299 -0.009007 -0.009812 0.003136 0.003405 -0.002012 0.009074 -0.024024 -0.0067 0 0.021298 0
0.002318 0.009658 -0.00596 -0.004242 0.001062 0.004585 0.012821 -0.002218 -0.002202 0.019808 0.004216 0.005731 -0.013685 0
0.018497 0.008418 0.015919 0.010142 0.003771 -0.003112 -0.009308 0.008082 0.029428 0.03036 0.018752 0.007977 0.012223 0
0.006432 -0.001897 -0.000407 0.011847 0.011153 0.00666 0.008643 0.009621 -0.000179 -0.001464 -0.006868 0.002826 -0.002611 0
-0.004887 -0.016157 -0.009772 -0.006152 -0.008359 -0.01075 -0.009687 -0.012904 -0.017155 -0.012097 -0.010788 -0.014374 -0.001636 0
0.011334 -0.002512 -0.003289 0.017372 0.009484 -0.001463 0.017682 -0.014481 -0.009091 -0.01243 0.00811 -0.016014 0.015405 0
0.004856 0 -0.003713 -0.009814 -0.01241 -0.018418 -0.001848 0.005102 -0.008991 -0.018974 -0.003606 -0.002906 -0.008393 0
0.018773 -0.002919 -0.00147 -0.012091 0.004698 0.022388 -0.011852 0.004264 -0.000555 -0.020873 -0.001949 0.016613 0.000651 0
-0.003102 -0.000781 0.005468 0.01264 -0.003507 0.002711 0.001124 0 0.003149 0.019754 -0.010321 0.000573 0.001301 0
0.016435 -0.001953 -0.00251 -0.021201 0.007977 0.004992 0.000374 -0.004852 -0.002585 -0.009973 0.008174 0.007163 0.002599 0
0.020923 0.005872 -0.002306 0.025911 0.013499 0.000828 0.007485 -0.002032 -0.007591 0.000581 -0.014258 0.007681 0.011018 0
0 -0.004281 0.003363 -0.003552 0.002182 -0.008478 -0.002229 0.004275 0.001306 -0.007744 -0.007374 0.007623 -0.011218 0
-0.002116 -0.002931 0.001885 0.008713 0.025435 -0.007508 0.001489 -0.011758 -0.006894 0.017561 0.013714 -0.002802 0.002917 0
0.000353 0.005488 0.013381 0.017079 0.000559 0.004623 0.007807 0.006154 0.011257 0.006711 -0.001409 0.004496 0.000646 0
0.00318 -0.005068 -0.000413 0.00579 -0.010832 0.002092 -0.001107 0.001427 0.002226 0.005905 0.001694 -0.014545 -0.000975 0
0.00634 -0.018417 -0.013416 -0.002687 0.000903 -0.018994 -0.003323 -0.019748 0.000926 -0.007006 0.000845 0.007096 -0.002927 0
-0.01015 0.005788 0.037657 -0.022705 0.000338 0.002766 -0.015191 0.003946 -0.001665 -0.002288 -0.000282 0.022548 0.011089 0
0.007779 0.002977 0.0125 0.02087 0.012516 0.004668 -0.006396 0.011585 -0.025195 0.000956 0.002535 0.025358 0.006452 0
0.002105 -0.001187 -0.003385 0.004436 0.002339 0.003168 -0.015524 -0.001968 -0.00133 0.007638 0.007022 0.034946 0.015385 0
0.002451 -0.002377 -0.004396 -0.012481 -0.020442 -0.009474 0.011923 0.01642 0.009705 -0.022172 -0.005021 -0.047273 -0.015783 0
-0.002096 0.003376 -0.00301 0.002722 -0.007599 -0.004038 -0.007222 0.002019 0.007916 0.001357 -0.004205 0.008452 -0.005131 0
-0.019251 0.002573 -0.005234 0.00446 0.000571 -0.005548 0.000383 0.001814 -0.000561 -0.013354 -0.003097 0 0.017086 0
0.002855 -0.004737 -0.002428 0.023938 0.010051 -0.006223 0.011098 -0.012271 0.002245 -0.016673 -0.005366 0.001757 -0.00729 0
-0.01637 0.002777 0.002028 0.004902 -0.007803 -0.008422 0.003028 -0.008758 -0.037521 -0.001203 -0.007382 -0.006231 0.007982 0
0.00796 0.009098 0.007085 0.012946 -0.001026 -0.001307 0.000377 0.007808 -0.00097 0.003613 -0.008581 0.005725 -0.006652 0
0.001077 -0.003724 -0.000201 0.006483 0.002852 -0.004143 0.011694 -0.005708 0.007571 0.0068 0.012695 -0.012741 0 0
-0.010398 -0.003345 -0.009449 0.003312 -0.005916 -0.002628 -0.00522 0.006356 0.013487 -0.016687 -0.002849 -0.003295 -0.008929 0
0.019203 0.00987 -0.00548 -0.009354 0.00927 0.002854 0.041604 0.007131 -0.007414 -0.008283 -0.009429 -0.000826 0.005792 0
-0.009243 -0.006255 -0.016327 -0.006295 0.004876 -0.021235 0.004318 0.00263 -0.013993 -0.023019 -0.008364 0.004687 -0.020793 0
-0.013994 -0.005114 0.009751 0.019191 -0.008802 0.002013 -0.003583 0.010694 -0.021773 -0.018557 -0.003781 0.003842 -0.010127 0
0.017103 -0.004745 0.003288 -0.000914 -0.054531 -0.007812 0.004315 -0.001597 -0.032194 0.008073 0.00438 0 0.027393 0
0.013238 -0.005165 -0.001229 0.008234 0.02348 0.008549 0.008235 0.001 0.020739 0.021286 -0.003198 0.019409 0.021523 0
0.019068 -0.017572 -0.016199 -0.014519 -0.016706 -0.005354 -0.017756 -0.017379 -0.008248 -0.012175 0.010207 -0.001877 -0.009748 0
0.004851 -0.004675 -0.014381 -0.018048 0.001436 0.017268 -0.003254 -0.010165 -0.007099 0.010654 -0.012702 -0.005642 -0.011115 0
-0.033448 -0.077599 0.000211 -0.001875 -0.012903 -0.004409 -0.017773 0.003081 -0.01144 -0.007855 -0.006725 -0.012429 -0.020231 0
0.022476 -0.019261 -0.007188 -0.019166 -0.011983 -0.003543 -0.003693 0.001229 -0.002893 -0.0125 0.001177 -0.015869 0.000328 0
-0.007676 -0.012415 0.002981 0.003831 0.017396 0.000889 0.018903 0.018609 0.01285 0.026371 0.006175 0.006394 0.002621 0
0.004923 -0.0016 -0.008493 0.013168 -0.012763 -0.000444 -0.006548 0.002208 -0.006139 0.003083 0.002338 0.010497 -0.008497 0
-0.003499 -0.014194 0.010707 0.004521 0.001586 0.008441 -0.002563 -0.001603 0.006794 0.022541 0.03586 0.001914 0.005933 0
0.000351 0.018579 0.008475 -0.006375 0.002923 -0.001101 0.009545 -0.003411 -0.003681 -0.011423 0.00394 -0.010641 0.000983 0
0.001053 0.00798 0.004202 0.014342 0.014449 0.002646 -0.001455 0.007852 -0.001437 0.003041 0.014858 -0.007998 -0.010147 0
-0.015778 -0.002262 -0.005858 0.004651 -0.007421 -0.013196 -0.007647 -0.001398 -0.01295 -0.003436 -0.009945 -0.003336 -0.002976 0
-0.000356 0.00204 -0.004419 0.001482 0.003015 0.000669 -0.003303 0.012402 0.000208 -0.005678 0.007533 0 -0.003317 0
-0.018888 -0.007919 -0.01078 -0.016642 -0.019356 -0.010468 -0.010309 -0.019561 -0.026858 -0.019784 -0.00997 0 -0.006988 0
-0.014166 -0.007982 -0.003419 -0.007898 -0.020841 -0.018681 -0.020089 -0.012293 -0.005349 -0.026217 -0.002517 -0.015063 -0.005362 0
0.001474 -0.006437 -0.00193 -0.001137 -0.005259 0.01078 -0.006834 -0.009386 0.008174 0.003205 0.003926 0.001982 -0.001011 0
0.019868 0.005553 0.007734 0.009867 0.002014 0.013161 0.022171 0.005149 0.015148 0.025559 0.009497 0.017524 -0.003035 0
-0.011183 0.02278 0.005756 -0.003946 -0.004773 0.007839 -0.014585 0.020697 0.002312 -0.006023 -0.000277 0.010278 0.005751 0
-0.019336 -0.013723 0.004239 -0.013582 -0.018175 -0.004667 -0.018975 -0.021281 -0.009855 -0.012746 -0.006643 -0.018972 0.001009 0
0.005208 0.012089 -0.006754 0.013196 -0.001671 -0.004465 -0.001547 0.007179 -0.012071 0.000423 -0.006966 0 0.00336 0
0.002591 0.003381 0.010412 0.02114 0.00734 0.010765 -0.002325 0.014257 0.053376 0.024751 0.011785 0.013453 0.019089 0
-0.001477 -0.004268 0.002103 -0.001109 0.005752 -0.002219 0.024078 -0.003213 0.011192 0.018993 -0.000555 -0.001659 0.001643 0
0.015157 0.005414 0.014271 -0.004071 0.021352 0.018679 0.004171 -0.001007 0.019924 0.009319 0.02081 0.009972 0.006562 0
-0.012382 -0.01234 0.000414 0.004273 -0.00025 -0.008513 0.004532 -0.002218 -0.008485 -0.00542 -0.003262 -0.00576 0.004889 0
0.00295 0.004316 0.004964 0.003885 0.003626 0.014531 0.017669 0.006063 0.001393 0.015136 0.000545 0.001931 0.018164 0
0.004412 0.002941 0.002675 -0.007003 0.001121 0.003038 -0.015885 -0.004419 -0.005167 -0.001988 -0.011992 -0.002753 -0.00446 0
0 -0.007217 0.001847 0.004454 0.002738 0.002813 0.008634 0.014124 0.001798 -0.00737 0 0.008283 0.00128 0
0.01138 0.007269 -0.000205 0.005358 0.007694 -0.00712 0.002977 0.014127 -0.000997 0.023078 0.005517 0.007393 0.002237 0
-0.003993 0.002706 0.003689 -0.02132 0.000862 -0.021078 0.005566 0.004316 0.001996 0.019812 0.003292 -0.007883 0.006059 0
0.000729 0.005848 0.003063 0.002817 0.002584 0.00222 0.002583 -0.020903 0.005378 -0.008079 0.002734 0.004657 -0.002853 0
-0.005827 -0.008274 -0.003053 0.010112 -0.002209 -0.004873 -0.006257 -0.010774 -0.008916 -0.018809 -0.004363 -0.000545 -0.008582 0
0 0.008117 -0.000612 0.001117 0.013038 0.00089 0.000741 0.003429 -0.006397 0.002569 0.020268 -0.001364 0.002886 0
0.003297 -0.001566 0.001021 0.009111 0.006071 -0.001112 0.006292 0.004824 0.009658 -0.007491 -0.007517 0.005465 0.000639 0
0.008397 0.015905 0.002653 0.008292 0.008207 0.013022 0.011401 0.007201 0.037266 0.017875 0.002434 0.011141 0.006709 0
-0.018465 0.003087 0.001425 -0.000183 0.004788 0.007979 0.009455 -0.004965 0.005764 -0.004878 0.009984 0.002688 -0.000317 0
0.009222 0.003517 0.006707 -0.003838 0.003336 0.006596 -0.013689 0.009381 0.008596 0.033726 0.018969 0.00402 0.009524 0
-0.003655 -0.048193 0.001615 0 -0.004393 -0.003058 0.004383 -0.007317 -0.00947 -0.009863 -0.006555 -0.015483 -0.011006 0
0.000734 0.001381 0.001209 -0.006055 0 -0.008326 -0.002182 -0.003187 0.005736 -0.004598 -0.000528 0.000542 0.004134 0
0.007698 -0.012641 0.005637 0.001108 0.010018 0.011268 -0.014213 -0.006195 0.018441 0.019053 0.007658 -0.007317 0.000475 0
-0.00873 0.002095 -0.007608 -0.005716 -0.000472 -0.006991 0.004436 -0.005429 -0.003733 -0.013409 0.014937 -0.002184 0.013061 0
0.006972 0.001636 0.005323 0.001298 -0.008624 0.0022 0.015826 0.005459 -0.003185 -0.001149 -0.013168 -0.012312 0.000629 0
-0.009111 -0.039888 -0.003055 -0.001482 -0.022879 -0.003293 -0.002536 -0.002212 -0.008083 -0.010157 -0.006018 -0.01856 0.003457 0
0.002574 -0.027211 -0.000817 0.005379 0.00061 -0.004846 0.002179 0.002015 0.008149 0.011617 -0.003159 -0.005927 0.005011 0
0.009171 0.006493 -0.008792 0.008672 0.003291 -0.004648 0.0029 0.002615 0.006391 -0.015311 -0.00713 0.005679 0.0134 0
