COP CVX CVS CAT CL CPB C CSCO COF COST CMCSA
0.035481 0.007716 0.022247 0.043128 -0.005663 0.007412 0.024462 0.049708 0.023928 0.061005 0.027542
-0.040402 -0.017371 0.011066 -0.000791 -0.019676 -0.012709 0.012245 0.011606 0.042064 -0.023229 0.003507
0.013857 0.014538 -0.002189 0.012671 -0.002465 0.00271 -0.007863 -0.028912 -0.026911 0.014363 -0.002746
-0.005607 -0.01261 -0.027422 -0.022287 -0.000882 -0.009459 -0.026214 -0.019849 -0.037834 -0.016017 0.002503
-0.02326 -0.011959 0.004887 0.009798 0.000353 -0.002387 0.014399 0.001929 0.019561 -0.025006 -0.004494
0.015154 0.005875 -0.023569 0.009901 0.005827 0.011282 -0.009463 -0.013475 -0.030345 -0.014033 0.000251
-0.018305 -0.015771 0.02069 -0.01549 0.001053 0.001014 -0.014538 -0.072683 -0.024833 0.020368 -0.007021
0.024801 -0.002967 0.023649 -0.002788 -0.008243 0.009794 -0.016017 0.019989 -0.008489 0.016594 -0.021717
-0.012189 0.019524 0.06564 -0.003395 -0.003537 0.001672 0.014564 -0.006704 0.022134 0.005441 0.008002
0.01377 0.007123 -0.002409 0.029258 0.021295 -0.001669 0.015411 0.018692 0.023085 0.019529 -0.000512
0.020462 0.014493 0.011728 0.013435 0.01477 0.016053 0.039501 -0.013761 0.032348 -0.000462 -0.024084
0.009507 -0.001143 0.006478 -0.027858 -0.003596 0.001317 -0.0058 -0.05478 -0.007737 0.004618 -0.064059
0.004281 0.01373 0.012873 0.016798 -0.008936 0.003945 0.008851 -0.005467 -0.018519 0.002068 -0.019635
0.016198 -0.000564 -0.00301 0.01069 -0.000694 -0.004912 -0.003589 -0.004398 0.000596 0.010757 0.007725
0.013591 0.00734 -0.008386 0.008654 0.007288 0 0.005003 0.007178 0.019055 -0.001339 0.011073
-0.008442 0.012444 0.014885 0.00591 0.001895 0.006252 0.010354 0.013706 0.028438 0.003181 0.00702
0.00985 0.00144 0 0.00815 -0.000344 -0.011445 0.008869 0.002704 0.036553 0.023556 0.012549
-0.003802 -0.009177 -0.013333 -0.017672 -0.006708 -0.011909 -0.01387 -0.023193 -0.014252 -0.017924 -0.008538
-0.002323 -0.001451 0 -0.011483 -0.002251 0.004603 0.010499 0.061844 -0.015385 0.001577 -0.0025
-0.005822 0.000223 0 0.013166 -0.003471 -0.021776 0.000784 0.079563 0.004518 0.008774 -0.008354
0.008365 -0.002235 0.001013 0.029238 -0.02055 -0.008904 0.018609 0.003372 0.066342 -0.001115 -0.019938
0.000332 0.004703 -0.003037 -0.013182 -0.010491 -0.011057 -0.011731 -0.014402 -0.02812 -0.014959 0.013467
-0.013103 0.003678 0 -0.033866 0.006289 0.01747 -0.036778 0.020458 -0.016094 0.0068 0.039016
-0.008403 -0.010439 -0.008125 0.00409 0.004464 -0.005838 0.005859 -0.004773 -0.00386 -0.006078 -0.00517
0.00339 -0.001796 -0.010239 -0.008146 -0.015111 -0.007599 0.001205 0.007194 -0.013838 0.012458 0.011761
0.000845 -0.017313 -0.008621 -0.006257 -0.002347 -0.003481 -0.015647 -0.037619 -0.01927 -0.022595 0.003785
-0.015359 -0.000229 0.001391 -0.006493 0.010313 0.006636 -0.003872 -0.028699 -0.002289 -0.013733 -0.012389
0.012513 0.020712 -0.018062 -0.014656 0.018087 0.021513 0.017185 0.002547 0.023901 -0.005802 -0.000545
-0.016421 -0.019507 -0.006367 -0.034774 0.000704 -0.037024 -0.017297 -0.037602 0.015126 -0.020075 -0.007367
0 -0.000686 -0.003204 0.034152 0.003691 0.024691 0.021285 0.028511 0.019132 0.032635 -0.004398
-0.001377 -0.006865 -0.001161 -0.006692 0.000876 0.000688 0.001202 -0.032341 -0.010108 -0.009689 0.00635
-0.011203 -0.000806 -0.005733 -0.016333 -0.006999 0.011008 -0.015212 -0.04191 -0.030635 0.012812 -0.023045
0.025449 0.011761 0.007207 0.012038 -0.004758 -0.004423 0.006098 0.048173 -0.021821 0.027139 -0.000281
0.006119 0.003989 -0.013954 0.006973 -0.007105 -0.008202 0.008081 0.006339 0.013462 -0.00918 0.011236
0.002365 0.005221 0.017054 0.020367 0.009302 -0.013094 -0.005611 0.004199 0.010436 -0.00113 -0.004167
-0.007753 0.003501 -0.005351 0.014571 0.001241 0.005237 -0.006247 0.029796 -0.037371 -0.004525 0.011158
-0.022252 -0.041634 -0.041248 -0.022231 -0.017171 -0.021188 -0.052728 -0.035025 -0.08096 -0.009773 -0.010483
0.015462 -0.024304 0.005986 0.01006 0.010447 0.007097 0.016913 0.017359 0.016769 0.046592 -0.004461
0.000342 0.008424 0.011529 0.001594 0.018717 0.002467 0.001263 0.023785 0.04739 0.008772 0.00252
0.009578 0.018735 -0.051471 0.004773 0 -0.015817 -0.019198 -0.029798 -0.035081 -0.016087 -0.015363
-0.018635 -0.016985 0.029845 -0.029493 -0.014348 0 -0.047107 -0.046851 -0.058872 -0.009059 -0.036028
-0.002244 -0.018589 0.016936 -0.005099 -0.006568 -0.016071 0.011287 0.010377 -0.022169 0.004905 0.025603
0.005709 0.010199 -0.032939 -0.00328 -0.010543 -0.021053 -0.017857 0.005946 -0.00232 -0.0071 -0.072023
-0.013418 -0.017428 0.029085 -0.024475 -0.016977 0.008528 0.003182 -0.083289 0.039172 -0.013631 0.030921
0.001744 0.001223 -0.002975 0.02256 -0.000551 -0.000368 0.030585 -0.017585 0.029463 -0.001359 0.014697
0.010096 0.013439 0.023872 0.026392 -0.004596 0.005517 0.007474 0.055489 -0.038721 0.020417 -0.008868
-0.010684 -0.006751 0.016393 0.009241 0.00831 0.001829 -0.014837 -0.024308 0.042031 -0.011783 -0.013868
0.001568 0.009224 0.001434 0.010549 0.008974 -0.016794 0.00443 0.015064 0.02416 0.022497 0.031302
0.005391 0.000606 0.005011 -0.004727 -0.000908 -0.011883 0.00441 -0.003425 -0.026462 0.01912 -0.035484
0.005881 -0.001818 -0.003561 -0.011874 0.017442 -0.001127 -0.031174 -0.021191 -0.030973 -0.009262 -0.034053
-0.02442 -0.0085 -0.020729 -0.000601 -0.007143 -0.025583 -0.043281 -0.016384 -0.013264 -0.014382 -0.052565
-0.004612 0.001225 0.00292 0.024048 0.010612 0.038224 0.030791 -0.007139 0.029308 0.013929 0.014618
0.010872 0.004404 -0.003275 0.015264 -0.003381 -0.010041 -0.016544 -0.094668 -0.03875 0.00109 0.018664
0.023625 0.019364 -0.008397 0.01542 0.0125 0.01991 -0.009346 0.008604 -0.01804 -0.014812 0.046287
0.01929 0.00239 0.036451 0.064161 0.004409 -0.000368 0.032783 0.023622 0.066001 -0.018351 0.058986
-0.0049 0.003337 0.022025 -0.001784 -0.005795 -0.011422 0.000228 -0.00641 0.008085 -0.020946 -0.035103
-0.013415 0.009741 -0.045186 -0.001072 -0.003886 -0.003354 0.010046 -0.08129 0.032081 -0.029446 0.022249
0.017384 -0.006588 -0.00546 -0.006977 -0.007447 0 0.02283 0.002107 0.007566 -0.022043 0.021765
0.003214 0.012553 0.025988 0.014772 0.015541 0.005984 0.012155 0.051156 0.026791 -0.008725 0.018998
0.0086 0.007953 0.047092 0.048819 -0.008267 -0.026394 0.03952 0.098667 0.091125 0.0022 -0.008192
0.001338 0.000812 0.018739 -0.01828 -0.018269 0.0252 0.00189 0.00182 0.018116 -0.047573 0.028197
0.016029 0.01913 0.041137 0.017586 0.009937 -0.00149 0.020964 0.015748 0.016014 -0.003074 0.006094
-0.000657 0.008305 -0.023129 -0.008472 -0.024329 -0.015293 0.000411 0.013715 0.019089 0.024666 -0.032214
-0.004111 -0.011057 0.014469 0.013841 -0.00385 0.001515 0.003079 0.047059 0.00464 0.000752 0.017923
0.013871 0.016543 0.00778 -0.003877 -0.004233 0.006051 0.000614 -0.021348 0.041225 0.021549 -0.027949
0.016287 0.005836 0.050177 -0.003215 0.021627 -0.003759 0.008793 -0.037313 0.002793 0.016679 0.0023
0.001442 -0.002232 0.003063 -0.024105 -0.010313 -0.013962 -0.019055 -0.024448 -0.023591 0.011339 -0.010327
-0.006881 0.000895 0.019237 0.020351 -0.002742 0.011481 0.00868 0.023227 0.002852 -0.014313 -0.010435
0.010635 0.003352 0.027861 0.019264 0.026214 -0.005675 0.018029 -0.011947 0.038146 0.020087 0.005565
0.011639 0.006236 0.031769 -0.011206 0.008039 -0.006849 -0.002817 -0.001209 0.00693 0.001423 0.016312
0.002994 0.003763 -0.005367 0.003045 0.007974 0.009195 0.007064 0.013317 0.021287 0.001185 -0.012324
-0.010057 -0.009923 -0.016189 -0.021417 -0.001231 0.011769 -0.013026 -0.043011 -0.026015 -0.011595 -0.03105
-0.007619 0.006459 -0.005485 -0.016026 -0.003345 0.005629 0.007107 0.029338 0.001931 -0.018674 0.021264
-0.012796 -0.014052 0.000871 0.000525 0.004945 -0.004851 0.004839 0.004851 0.017665 -0.011954 -0.008798
-0.010045 -0.007968 -0.00609 -0.02083 -0.014411 -0.008624 -0.023876 -0.023536 -0.044658 -0.016049 -0.014793
0.004583 0.006787 -0.007879 0.005542 0.010521 0.013994 0.010277 0.029048 0.036505 0.007277 -0.015015
0.021342 0.016854 -0.006765 0.022044 0.011294 -0.000746 0.017294 -0.018619 0.018645 -0.000997 0.012195
0.001755 -0.002541 0.016583 -0.011132 -0.002792 0.000373 -0.0096 0.036108 -0.001095 -0.006983 0.00753
0.014809 -0.006314 0.004952 0.001231 -0.009624 -0.005597 -0.001414 0.034849 -0.003915 -0.004269 0.006577
-0.000785 0.012932 -0.025217 -0.009136 0.004064 0.009006 0 -0.062785 0.006132 -0.02169 -0.036234
-0.012249 -0.009465 -0.00565 -0.026241 -0.006159 -0.004091 -0.013751 0.010962 -0.03188 0.002836 -0.013868
-0.016693 -0.024556 0.00299 0.008922 0.015935 0.007095 -0.002461 0.016265 -0.00339 0.014653 -0.007813
-0.019563 -0.007404 0.005963 0.035192 -0.000349 -0.010382 0.000411 -0.042679 -0.004535 -0.005574 0.007874
0.020119 0.01446 0.002371 0.006799 0.003138 0.012364 -0.001438 0.001858 0.021152 0.029554 0.002813
-0.02926 -0.012557 0.05204 0.002251 -0.003302 0 0.004938 -0.084054 0.003824 0.008661 -0.001247
0.004996 0.003551 -0.009556 0.027816 0.018483 0.039508 -0.0043 0.049258 0.022222 0.032139 -0.034633
-0.01077 -0.013128 -0.016742 -0.017818 -0.01712 0 -0.038454 -0.04373 -0.032919 -0.004992 -0.064318
-0.026801 -0.027183 0.010101 -0.007873 0.022993 0.007877 0.007271 0.028917 0.00273 -0.000239 0.034197
0.024096 0.014269 -0.008286 0.000345 -0.014643 -0.020959 -0.025053 -0.018954 -0.007686 0.003584 -0.004676
0.009244 0.01524 0.014981 -0.023107 0.008294 0.002177 0.047692 0.037975 0.028885 0.02381 0.051007
0.005662 0.004157 -0.024127 -0.015004 -0.010283 -0.005431 -0.010185 0.025032 0.002353 -0.010698 -0.015006
0.004471 0.00621 0.001745 -0.009498 -0.065801 -0.002548 -0.01197 -0.033187 0.018463 0.005172 0.011993
0.009726 0.005714 0.000508 0.002185 0.008341 0.012774 -0.011052 -0.011658 0.01014 -0.007016 -0.009289
-0.009469 -0.015341 -0.002035 -0.021984 0.004596 -0.001802 -0.023211 -0.025557 -0.011711 -0.025907 -0.030068
0.004945 0.003808 -0.003204 -0.013561 0.008234 -0.001805 0.0011 -0.057835 0.008002 -0.021277 -0.013667
-0.014761 -0.022764 -0.008767 -0.001883 0.00726 -0.005787 -0.017582 0.029979 -0.016794 -0.02668 0.001352
0.009988 0.010588 -0.01533 0.011321 0.005785 0.000728 -0.012304 0.011088 -0.023602 0.019036 -0.034762
-0.007912 -0.015134 -0.028443 0.010261 -0.009885 -0.009815 -0.024915 -0.046607 -0.0132 -0.005729 -0.006993
0.001838 0.014894 0.026502 -0.023269 -0.020149 -0.00257 -0.003949 0.015816 -0.053183 -0.003256 -0.035211
-0.002169 0.0099 0.005104 0.032709 -0.01797 0.016194 0.009795 0.036801 0.019404 0.010304 0.028832
0.006186 0.014762 -0.007168 -0.008971 0.010187 0.011228 0.015242 -0.064846 -0.009851 0.001741 0.105002
0.008973 0.010001 -0.015042 0.009607 0.023156 0.006805 0.026615 -0.00438 0.020911 0.00894 -0.027287
0.004117 0.007202 -0.002749 -0.011894 -0.00438 -0.010317 -0.014683 -0.036657 -0.013214 -0.006399 0.016172
-0.02247 -0.028042 -0.005207 -0.02963 0.011549 -0.014378 -0.041996 -0.019026 -0.038723 -0.003963 -0.017538
-0.001342 0.007701 0.035099 0.004008 -0.004168 -0.001459 -0.006599 0.01474 0.015679 0.008953 -0.004959
0.018649 0.015741 0.056811 0.045809 0.008007 0.004383 0.062159 0.243884 0.072213 0.029086 0.041528
-0.002474 -0.008759 -0.026456 -0.021083 -0.008846 -0.010182 -0.009828 -0.031961 -0.031835 -0.017725 -0.017544
-0.007606 -0.003625 -0.005493 -0.019495 0.011293 -0.007715 -0.023235 -0.020952 -0.003635 -0.017313 -0.019156
0.015661 0.024446 -0.002907 -0.001136 0.001441 0.008515 0.021709 0.018158 0.028524 -0.007444 0.027143
0.000328 -0.00222 0.010496 0.028246 0.000899 0.000734 0.026221 0.047771 0.042406 0.01675 0.010635
-0.011971 -0.012792 -0.015003 0.032448 -0.002516 0.01504 0.007929 0.006687 -0.002784 0.011311 0.022003
0.011452 0.010789 -0.004687 -0.014821 0.002882 0.010481 0.012893 0.027174 -0.008066 0.009725 -0.035881
-0.007384 0.001685 0.005886 -0.006888 -0.011317 -0.015737 0.009277 0.014109 0.003909 -0.004334 0.019741
-0.005786 -0.004487 -0.011703 -0.013689 -0.003452 -0.001817 -0.01988 -0.038841 -0.021963 -0.009915 0.024754
-0.004323 -0.010366 -0.02161 -0.011103 -0.014403 0.010193 -0.012868 -0.025332 -0.012582 -0.028823 -0.008671
0.010688 0.013549 -0.000303 0.015531 0.00037 0.011171 -0.005745 0.024752 0.005645 -0.011821 -0.015932
-0.000826 0.006515 0.006356 -0.000369 -0.002589 -0.001425 0.007556 0.020531 0.015878 0.012726 0.016825
-0.019845 -0.00558 -0.001504 -0.00553 -0.008899 -0.000714 -0.011469 -0.019527 0.001737 -0.022116 -0.014674
-0.005736 -0.011448 -0.01747 -0.008526 -0.023195 -0.010714 -0.018742 -0.011467 -0.028999 -0.011565 -0.02725
-0.007297 -0.002044 0.001533 -0.018508 -0.009 0.009386 -0.010914 -0.044567 0.010226 0 -0.029316
-0.025641 -0.012514 -0.013774 -0.009524 0.002899 0.001788 -0.003678 0.023003 -0.002731 0.022361 0.002685
0.009649 0.005184 -0.005897 0.005192 0.044316 0.008568 -0.003692 -0.014366 0.005961 -0.001272 -0.007363
-0.018766 -0.008367 -0.014362 -0.008035 -0.002768 -0.015221 -0.018064 -0.028517 -0.030589 -0.013751 -0.027309
-0.008854 0.003236 -0.018055 -0.019479 -0.00148 -0.010065 -0.00967 0.048924 -0.021477 0.004906 -0.029463
0.003037 0.004032 0.024516 0.011605 0.029831 0.001452 0.008335 -0.00995 0.020598 0.01927 -0.032143
-0.003741 -0.013655 0.01228 -0.022944 -0.007737 -0.018854 -0.00803 -0.028894 -0.011084 -0.007814 -0.002214
0.0118 0.015007 0.018973 0.007363 0 0.00813 -0.02381 0.017464 0.00368 0.001016 -0.014423
-0.013253 -0.010315 0.0116 -0.001778 -0.022122 0.004399 0.017073 -0.016529 -0.003333 0.018528 -0.04878
-0.005552 0.000579 -0.004828 -0.019394 -0.01539 0.016058 -0.023741 -0.031028 -0.013545 -0.011961 -0.021302
0.002881 0.004051 0.015464 -0.008073 0.014313 -0.003951 0.012036 0.020013 -0.033735 0.027238 0.01572
0.001077 0.001729 -0.014333 0.002035 -0.019681 -0.015507 -0.024757 -0.026161 -0.030351 -0.022833 0.041667
-0.003049 -0.001496 -0.003938 -0.007107 -0.004735 -0.010623 0.000498 -0.039624 0.006513 -0.000503 0.024381
0.032566 0.022243 0.02281 -0.017587 0.022455 0.038134 0.065423 0.053846 0.071364 0.022876 0.031238
0.000349 -0.003044 -0.003866 0.029351 -0.014703 -0.006419 0.005603 -0.023888 0.003188 0.001475 0.01154
-0.00958 -0.020694 -0.014925 -0.024874 -0.002833 -0.007897 -0.02345 -0.014956 -0.017896 0.004908 -0.028877
0.002814 0.00843 0.000303 -0.009747 -0.022542 0.011939 -0.037328 -0.028295 -0.02844 -0.023199 -0.064611
-0.008243 0.003664 -0.013026 -0.001466 -0.021705 -0.015731 -0.017041 -0.024148 0.005259 -0.0105 -0.02237
-0.000884 -0.004792 -0.02609 -0.002727 -0.016442 -0.015983 -0.005276 0.02329 0.012031 -0.02476 0.034926
-0.002655 -0.014101 -0.011976 0.01367 -0.03424 -0.018088 -0.011872 -0.043386 -0.00827 -0.021244 -0.026765
0.018279 0.002907 -0.005742 -0.011203 0.035662 0.002256 -0.054192 -0.001487 -0.013204 -0.005029 -0.052212
0.008714 0.016 -0.005775 0.021821 0.038059 0.043511 0.058378 0.029039 0.040493 0.026603 -0.018082
0.017277 0.009928 -0.012585 0.005133 -0.029098 -0.005751 -0.01047 0.009407 0.032995 0.000777 0.036403
0.002038 0.00113 -0.015686 -0.019408 0.032567 -0.011208 -0.00671 -0.061649 -0.041278 -0.022009 -0.016116
-0.024746 -0.009029 -0.023904 -0.0175 -0.021865 -0.009232 -0.026241 -0.040489 -0.030412 -0.033095 -0.035699
-0.002086 -0.012529 -0.002721 -0.02078 -0.007913 -0.020045 -0.01254 0.038217 0.012863 0.035049 -0.013066
0.018809 0.013841 0.007844 0.044608 0.031705 0.014015 0.06863 0.077454 0.042971 0.039683 0.064872
0.011453 0.002048 -0.005415 -0.008085 -0.008697 -0.013074 -0.027307 -0.027046 -0.032027 -0.019084 -0.016577
-0.017069 -0.012829 -0.029942 -0.015047 -0.024371 -0.022332 -0.023395 -0.038771 -0.04446 -0.033463 -0.022756
-0.038514 -0.023922 -0.029814 -0.034585 -0.009792 -0.039489 -0.027149 0.028158 -0.072858 -0.02818 -0.032773
-0.045064 -0.026158 -0.020969 -0.009451 0.019576 0.001209 0.009576 0.03997 -0.019257 0.031759 0.03745
-0.006367 0.001815 0.008493 0.009541 -0.020586 -0.030998 -0.014905 0.023488 0.02142 -0.012045 0.042114
-0.022804 -0.024758 -0.013914 -0.006813 -0.014753 0.007063 0.016231 0.004172 -0.007573 -0.001355 0.018557
-0.011572 -0.016966 -0.027107 -0.048462 -0.021744 -0.040842 -0.020032 -0.011773 -0.009979 -0.06484 -0.054656
0.011707 0.01159 0 0.005814 -0.011323 0.046882 0.020166 0.037141 -0.397628 0.005802 0.031263
-0.019865 -0.019925 -0.002767 -0.005087 -0.020573 -0.037387 -0.000812 -0.031081 0.092848 -0.022786 -0.019103
-0.035813 -0.053367 -0.010357 -0.029756 -0.039411 -0.061033 -0.02439 -0.048117 0.05704 -0.023613 -0.047417
-0.053061 -0.066846 -0.031008 -0.018836 0.021416 -0.002727 -0.11 -0.049084 -0.031525 -0.029927 -0.025333
-0.014224 -0.036824 -0.0232 -0.015506 0.041713 0.002735 -0.157303 -0.03698 -0.091202 -0.004674 -0.128135
0.0446 0.054361 0.061016 0.08 0.062924 0.027273 0.095926 0.0472 0.074863 0.097683 0.018828
-0.035789 -0.012748 -0.008491 -0.009491 0.012002 0.013274 0.002028 -0.113063 -0.027619 -0.027952 -0.031827
0.030823 0.015925 0.009342 0.017761 -0.006721 -0.017467 0.036762 0.018088 -0.058351 0.013791 0.016967
0.057065 0.050417 0.024682 0.053961 0.044179 0.028889 0.083604 0.126058 -0.037705 0.049493 0.100104
-0.001793 -0.018553 -0.012796 -0.012854 -0.022298 -0.010799 0.019213 0.002254 0.019761 -0.030888 0.035545
0.032728 0.027397 0.090355 -0.013463 0.000975 0.017467 -0.012077 -0.011244 0.059138 -0.007684 -0.00595
-0.049082 -0.059333 0.001748 -0.032215 0.020837 -0.0103 -0.031604 -0.082638 -0.053628 -0.048179 -0.085635
-0.011177 0.003544 -0.033159 -0.038373 -0.001335 -0.026453 -0.043963 -0.017355 -0.046667 -0.024405 0.015609
-0.04439 -0.038701 -0.045126 -0.028846 -0.027316 -0.017372 -0.072215 -0.044575 -0.136364 -0.016368 -0.128904
0.042796 0.036879 0.059735 0.049257 0.014336 -0.008613 0.061082 0.0625 0.082456 0.043014 0.08708
0.015261 0.019555 0.048163 0.010852 0.016457 0.015089 0.036842 0.076222 -0.053538 0.039434 0.001571
0.043585 0.036275 -0.00034 0.039673 0.031048 0.003604 0.075508 0.016166 0.095728 -0.040255 0.055933
0.015294 0.013278 0.001362 0.000449 -0.001108 -0.002693 0.012094 -0.006061 0.050542 0.008147 -0.012376
-0.000966 -0.006618 -0.022441 -0.007853 -0.006658 -0.011701 -0.006704 0.022104 -0.00756 -0.023047 0.001002
-0.021651 0.003331 -0.002087 -0.000452 -0.008937 -0.004098 -0.028756 -0.002983 0.01108 -0.000613 -0.034051
0.0328 0.027888 0.04566 0.002715 0.022356 0.010517 0.064653 0.073298 0.063356 0.066524 0.020218
0.002678 0.014858 0.005333 -0.00361 0.006983 -0.008597 0.017026 0.000697 0.05475 0.048577 0.067581
-0.011067 -0.011946 0.000332 -0.015851 -0.015511 0.001826 -0.026228 0.006267 -0.007634 -0.016173 -0.010947
0.008875 -0.00065 0.037454 0.028302 0.017609 -0.002734 0.041547 0.018685 0.070769 0.006687 0.035611
-0.016447 -0.019774 -0.038019 -0.009846 -0.010929 -0.036089 -0.015406 0.000679 0.005172 -0.020758 0.011152
0.008555 0.019907 0.010628 0.004746 0.007551 0.044076 0.02331 0.025798 0.008576 -0.011871 0.152574
0.017737 0.024333 0.022346 0.020018 -0.001462 0.049932 0.024163 -0.000662 0.053855 0.004863 0.028708
-0.018564 -0.003684 0.003536 -0.011025 -0.015742 0.011241 -0.033542 -0.043046 -0.030124 -0.026473 -0.036822
0.003474 0.00816 -0.01089 0.006243 -0.009485 0.004275 0.011765 0.002768 0.015807 0.017544 0.041046
-0.002693 -0.012268 -0.007772 -0.006204 0.015208 0.007663 -0.005814 -0.032436 -0.022659 -0.05977 -0.060302
-0.00675 -0.014084 -0.019582 -0.013824 -0.007583 -0.007605 -0.030702 -0.021398 -0.013128 0.014975 -0.004936
0.000971 -0.012078 -0.022969 -0.020574 -0.000186 -0.016603 -0.009955 0.034985 0.005095 0.008431 0.044233
0.019981 0.007362 0.001363 0.007387 0.016775 0.002164 -0.002133 -0.026761 0.004506 -0.002389 -0.027712
0.002282 -0.0552 -0.02722 -0.023144 -0.03428 -0.009503 -0.102595 -0.054269 -0.062518 -0.026938 -0.096091
-0.018975 0.014917 -0.003498 0.000469 0.034738 0.017444 0.030963 0.015302 0.0625 0.039988 0.052252
-0.001934 -0.003947 -0.021411 -0.00211 0.029903 -0.022718 -0.033003 -0.037679 -0.012947 -0.022479 -0.023973
-0.005232 0.020631 0.043759 0.015038 -0.022088 0.00307 0.033447 0.02036 0.041061 0.045386 0.072368
-0.001364 -0.009371 0.012371 -0.001852 0.017304 0.006559 0.02609 -0.005372 0.081348 0.003763 0.008998
0.016582 0.018514 0.007468 -0.005798 -0.002686 -0.002172 -0.006437 0.036265 -0.013424 -0.021915 0.022294
0.006717 -0.013135 -0.006065 0.001866 0.00377 -0.002612 -0.023648 0.010424 0.052632 0.006191 -0.010309
-0.0061 -0.01694 0.002712 -0.013038 -0.018065 -0.025753 -0.032847 -0.039057 -0.058537 -0.019338 -0.023237
-0.003644 0.000957 0.004395 -0.041283 0.010929 0.010753 0.00789 0.000767 0.00829 0.014341 0.002871
-0.001347 0.011067 -0.004712 0.000984 0.01009 0.007979 0.017018 -0.009195 -0.006423 -0.003535 -0.025767
-0.037201 -0.035541 -0.039567 -0.030236 -0.022476 -0.023747 -0.002677 -0.030162 -0.088699 -0.011824 0.020151
0.007608 -0.001822 -0.023944 -0.011153 -0.004562 0.00045 -0.023154 -0.019936 0.021283 0.011367 -0.002469
-0.009736 -0.018389 -0.013708 -0.025891 -0.020898 -0.027915 -0.050155 -0.023596 -0.03112 -0.019521 -0.063531
-0.020867 0.008866 0.006584 -0.003421 -0.00206 0.019917 -0.029656 0.006667 -0.000574 0.032881 0.035683
-0.007172 -0.01219 -0.009084 -0.005545 0.003565 -0.018619 0.027581 -0.009934 -0.005739 -0.036799 -0.04211
-0.024355 -0.014206 -0.03447 -0.021243 -0.018508 -0.008792 -0.01342 -0.044314 -0.011544 -0.0094 -0.054174
0.016289 0.021397 0.048614 0.030928 0.022476 0.022876 0.032353 0.046369 0.032993 0.03918 0.015493
0.02373 0.043181 0.046722 0.024474 0.034277 0.042446 0.050926 -0.050167 0.024308 0.034757 0.07485
