EMC DELL DD DOW EXC RTE DIS DVN
-0.043222 -0.021237 -0.01512 -0.016418 -0.010826 -0.002018 -0.024116 -0.001263
0.041068 -0.00571 0.000853 0.002124 0.001344 0.001124 0.022582 -0.041104
-0.031558 -0.009571 -0.001704 -0.015748 -0.005561 -0.009652 -0.015 0.033194
0.112016 0.051797 0.026462 0.025539 0.010991 0.011786 0.010998 -0.009574
-0.047619 0.00588 -0.002495 -0.0027 0.001717 0.005824 0.008787 0.019334
0.057692 -0.006211 -0.005002 -0.024368 0.003808 0.006904 0.012028 0.032666
-0.019091 0.005147 -0.00796 0.009867 0.013847 0.004424 0.022541 0.011633
-0.068582 -0.00695 -0.021326 -0.030534 0.01029 0.011011 -0.012425 -0.015534
-0.025871 -0.017311 -0.032578 0.00063 0 0.005445 -0.005682 0.030328
-0.028601 -0.008621 -0.004014 -0.024237 0.007407 0.006283 0.000816 -0.022872
0.009464 0.013232 -0.010972 -0.009677 -0.009375 -0.011195 0.019576 0.009566
-0.048958 -0.034328 -0.006113 0.016287 0.009093 -0.007185 -0.036 -0.01875
-0.001095 -0.011978 -0.014351 -0.038462 -0.018205 0.010965 -0.044813 -0.000411
0.002193 0.030113 0.028426 0.06 0.017044 0.006508 0.00695 0.013566
0.006564 0.005315 0.002921 -0.009748 0.005525 -0.010776 0.042709 0.015007
-0.092391 -0.04003 0.016581 0.015878 0.002747 0.017429 -0.005792 -0.000999
-0.040719 -0.043273 0.00022 -0.012504 0.004201 -0.002141 -0.017894 -6e-04
-0.038702 -0.023437 -0.013883 -0.006015 0.007639 0 -0.030085 -0.030819
-0.001299 -0.059789 0.021676 0.023885 0.015704 -0.010944 0 0.001445
0.079324 0.148679 0.009186 0.013375 0.011551 -0.008896 0.041066 0.024742
-0.051807 -0.015984 -0.003684 0.032535 -0.016163 -0.004378 -0.01175 -0.014286
-0.053367 -0.053883 -0.012399 -0.009512 -0.000714 0.001539 -0.016985 -0.014901
0.004027 0.061977 0.013216 0.005102 -0.008399 0.006192 0.012959 0.02155
0.085561 0.060726 0.01862 0.024783 -0.002725 0.001978 0.040512 0.019473
-0.014778 0.02974 0.002796 -0.016026 -0.000729 -0.00658 0.004098 -0.023279
-0.01375 0.005415 -0.003217 -0.004738 -0.033175 -0.016339 0.001225 0.016704
0.031686 0.003591 0.002367 0.018744 -0.019796 -0.004265 0.013045 -0.004408
-0.041769 -0.02576 -0.009229 -0.018984 -0.001731 0.0133 -0.016901 0.003622
-0.015385 -0.012853 -0.002166 -0.003572 0.004817 -0.000667 -0.024151 -0.019651
0.041667 0.019345 0.015415 0.01225 0.035666 0.01959 -0.016359 0.014522
-0.00375 0.00292 0.010263 0.013872 0.017034 -0.002183 0.016205 0.016129
-0.038896 -0.009461 -0.015026 -0.011354 -0.006008 0.008096 -0.01133 0.000397
0.007833 -0.013593 -0.009454 -0.004711 -0.005678 0.000434 -0.000849 0.002578
-0.020725 -0.010056 0.008243 -0.034024 -0.010868 -0.017357 -0.020816 -0.006924
-0.019841 0.016554 -0.009682 -0.001225 0.014898 -0.019651 0.007809 0.008964
-0.021592 -0.006292 -0.000652 0.022386 -0.018532 -0.00946 -0.013775 0.031589
-0.06069 -0.024953 -0.029348 -0.030894 -0.021312 -0.021373 -0.017896 -0.025837
0.049927 0.028648 -0.015678 0.00588 0.008405 0.001626 -0.011556 0.011788
0.004196 -0.002599 0.016155 0.020923 0.001515 -0.009279 -0.005396 -0.028932
0.013928 -0.01452 -0.024631 -0.030139 -0.026291 -0.018965 -0.018987 -0.006999
0.006868 -0.007178 0.016988 0.023617 0.007187 0.010501 -0.002304 0.002819
-0.015007 -0.001903 0.007449 -0.008804 0.012536 0.008975 0.015242 -0.036145
-0.033241 -0.0122 -0.023975 -0.011639 0.003048 -0.013343 -0.018198 -0.018125
-0.011461 0.032806 0.019054 0.028509 0.009685 -0.002373 -0.019926 0.000424
0.013043 -0.026532 -0.010588 -0.037361 0.00884 0.001427 -0.005201 0.005096
-0.004292 -0.012668 -0.016849 -0.003756 -0.017524 -0.012111 -0.000475 0.004436
0.028736 0.037325 0.035665 0.036758 0.005693 0.018029 0.023776 0.026709
-0.009776 0.001124 0.002907 -0.010606 0.020755 0.020307 0.019508 -0.004916
-0.033851 -0.07413 -0.009588 -0.000306 0.002588 -0.009489 -0.049658 0.003705
-0.062774 -0.032349 -0.009455 0.012561 -0.022308 0.004673 -0.06232 -0.015587
-0.021807 0.002089 -0.024773 -0.036309 0.005091 0.011628 -0.015849 0.008333
0.074841 0.034612 0.004661 0.009419 -0.022514 -0.02 -0.012987 0.006198
-0.037037 -0.048368 0.003016 0.019907 -0.005374 -0.010321 0.012105 0.007598
0.044615 0.038119 -0.001156 -0.009302 -0.003281 -0.010429 -0.01092 0.000611
0.063328 0.052632 0.029637 0.057543 0.000968 -0.002874 0.001577 0.002037
0.045706 0.013178 -0.001574 0.011177 0.011605 0.019457 -0.007874 0.001626
-0.062252 -0.03749 0.001351 0.004363 -0.016444 -0.009189 -0.028571 0.000203
-0.038136 -0.024642 -0.011021 -0.040834 -0.014386 -0.007134 0.007625 -0.032055
0.0837 0.005705 -0.011371 0.002717 -0.005917 -0.003593 0.024324 -0.018026
0.01897 0.053079 0.034046 0.015959 -0.001984 0.009135 0.044327 0.042689
-0.013298 -0.047711 0.003782 -0.006224 -0.013519 0.000715 -0.039919 -0.023541
0.033693 -0.000404 -0.005984 -0.014614 -0.02761 -0.018091 -0.012632 -0.009434
0.016949 -0.04325 -0.017391 -0.042373 -0.039171 -0.060121 -0.025053 -0.02328
0.044872 0.010984 -0.006354 -0.036979 0.022217 0.020119 0.022417 -0.024702
0.04908 0.045967 -0.011647 -0.00722 -0.042203 -0.028824 -0.013369 -0.011775
0.064328 0.017978 -0.02842 -0.007934 -0.003084 0.024473 -0.025474 -0.033049
-0.010989 0.027865 -0.021403 -0.002666 0.007735 -0.027446 -0.018354 -0.02325
-0.041111 0.005727 -0.003645 0.016706 -0.017544 0.005487 0.027762 -0.01333
-0.026651 -0.01101 -0.021707 -0.036149 -0.012723 -0.025468 -0.026461 0.006273
-0.035714 -0.037236 -0.045126 -0.050801 -0.036627 -0.024 -0.057758 -0.037881
-0.118519 -0.052233 -0.038642 -0.042744 -0.00399 -0.005464 -0.044471 -0.069524
-0.008403 -0.043332 0.006247 -0.017261 -0.049246 -0.088462 -0.016981 -0.048206
0.087571 0.065963 0.087179 0.04811 0.090459 0.083183 0.050544 0.077096
-0.096104 -0.067244 0.032771 0.069945 0.035227 0.026711 0.006699 0.004441
-0.018678 0.008846 0.006731 0.002724 -0.012953 -0.009485 -0.032063 0.039012
0.120059 0.071898 0.049427 0.040747 -0.015792 0.009576 0.084375 0.061577
0.03268 0.026176 -0.043231 -0.038825 0.086102 0.079133 0.005187 -0.035841
-0.050633 -0.006377 -0.003329 -0.020027 0.020599 0.01783 0.016628 0.01932
-0.026667 -0.024469 -0.009067 0.004503 -0.021407 -0.013077 -0.050761 -0.025672
-0.1 -0.007813 -0.058753 -0.052069 -0.025625 -0.01175 -0.090315 -0.011081
-0.041096 -0.042271 -0.025326 -0.028738 0.004062 0.01872 -0.067929 -0.058018
0.065079 0.052358 0.04357 0.049438 0.024702 0.028557 0.007708 0.050753
0.035767 0.012747 0.034708 0.02641 0.001455 0.006519 -0.03338 0.02239
0.033094 0.038977 0.025766 0.018081 0.013073 0.012953 0.043165 0.017963
-0.033426 0.000391 0.01019 -0.005123 0.007784 -0.020128 0.010345 0.02248
-0.017291 0.011719 -0.00563 -0.002746 0.010569 0.027771 -0.028669 0.030733
-0.029326 -0.00695 -0.019816 0.008606 -0.026146 -0.024413 -0.032326 -0.006881
0.086103 0.05556 0.039078 0.030375 0.041267 0.050777 0.053014 0.045035
0.013908 -0.000332 -0.024994 -0.011262 -0.01261 -0.012486 0.044828 0.049061
-0.013717 0.01437 -0.011021 -0.011725 -0.015001 -0.017326 0.046865 -0.00653
0.018081 0.021431 0.002665 0.016949 0.017699 0.017393 0.049811 -0.013995
0.038251 -0.014936 -0.017879 -0.031 0.008493 0.003279 -0.012012 -0.006882
0.055263 0.012635 0.011316 0.01548 0.040706 0.036881 0.027356 0.000433
0.05985 0.013547 0.011433 0.018293 -0.002119 -0.019135 0.027811 0.028139
-0.088235 -0.020401 -0.011063 -0.018962 -0.01313 -0.000689 -0.031088 -0.010316
0.025806 0.001077 0.004864 0.020685 0.006065 0.02136 -0.009507 0.006169
-0.021384 -0.026184 -0.004356 0.00897 -0.000972 -0.027884 -0.040192 0.026427
-0.097686 -0.015838 -0.033058 -0.025354 -0.010901 -0.005783 -0.0375 -0.031102
0 0.001123 0.005028 0.020946 -0.015745 -0.022801 0.024026 -0.021046
-0.037037 -0.00486 0.008254 0 -0.063787 0.004524 -0.005707 0.02063
-0.059172 -0.027423 -0.035475 -0.023494 -0.031824 -0.014458 -0.060587 -0.028723
0.080189 0.003476 -0.003858 0.016943 -0.015001 -0.002405 0.021046 0.008105
0.002911 -0.030023 -0.038213 -0.034655 -0.014558 -0.011813 -0.018617 0.004781
-0.069666 0.035714 0.051544 0.033138 0.009091 -0.005123 0.04065 0.016436
-0.00312 0.004981 0.016084 -0.017708 0.013063 0.004169 0.035156 -0.000426
0.020344 0.01525 0.025377 0.020408 -0.004891 -0.023199 0.022013 0.025969
0.042945 -0.006759 0.007351 -0.005333 0.019437 0.00375 -0.004308 0.010166
-0.008824 -0.004537 -0.023109 -0.024799 -0.035503 -0.011955 -0.042027 -0.01602
-0.038576 0.01785 -0.001992 -0.00378 -0.003408 0.031006 0 0.011492
-0.074074 -0.001866 -0.007984 0.003449 0.00456 -0.000978 0.020645 0.009089
-0.023333 0.003364 -0.006288 -0.001719 -0.036314 -0.039648 0.010114 -0.023951
-0.078498 -0.007079 0.007846 0.004477 0.0504 0.027523 -0.015019 0.008599
-0.007407 -0.051482 -0.036916 -0.025026 0.006951 -0.003968 -0.059085 -0.012061
0.08209 -0.017723 0.026858 0.028833 -0.008461 -0.007221 0.029034 -0.010735
-0.001724 -0.025775 -0.025394 -0.016063 -0.000674 -0.014547 -0.011155 -0.012979
-0.013817 -0.008268 -0.033611 -0.039944 -0.013483 -0.032833 -0.021234 -0.042682
0.052539 0.037099 0.032623 0.054631 0.038952 0.02 0.046102 0.011034
-0.126456 0.005627 0.006527 -0.000515 0.051524 0.048762 0.03046 0.036748
-0.047619 -0.028777 -0.040208 -0.039931 -0.016472 -0.000984 -0.041509 0.020838
-0.086 -0.03251 -0.025135 -0.012297 0.006996 0.024378 -0.006562 0.015362
0.067834 0.048065 0.098697 0.091175 0.027158 0.026442 0.036988 0.009326
0 0.027597 -0.058541 -0.08557 0.000205 -0.002108 0.035032 0.008214
0.026639 -0.00079 0.011525 -0.02055 -0.018852 -0.015724 -0.015385 0.002037
-0.235529 -0.021344 0.008479 -0.017235 -0.01462 -0.049833 -0.059375 -0.00935
0.083551 0.007674 -0.019969 -0.029737 -0.004239 0.081305 -0.060465 -0.023184
-0.036145 0.01523 0.00134 0.018468 -0.020008 -0.046182 0.036068 -0.00231
0.0325 -0.013028 -0.032932 -0.054784 -0.067333 -0.085158 -0.030717 -0.047158
0.007264 0.02836 0.062846 0.026531 0.08477 0.082181 0.071831 0.011931
0.108173 0.027267 0.032561 0.064414 -0.018248 -0.035881 0.051248 0.017467
-0.030369 0.009087 -0.00328 -0.000374 0.019025 0.017844 0.005 0.053434
0.143177 0.033396 0.049608 0.035127 0.008584 0.001753 0.041667 0.020574
-0.068493 -0.018882 -0.020497 -0.018051 -0.041489 -0.05 -0.020896 -0.023752
-0.033614 0.026647 0.035204 0.030882 0.036626 0.019737 0.021341 0.039256
-0.041304 0.027037 -0.017836 -0.006063 0.011563 -0.00129 0 0.01082
0.049887 0.012636 0.021792 0.03911 0.037257 0.064599 0.037612 0.026859
0.036717 -0.012478 -0.010664 -0.0404 -0.026327 -0.020388 -0.015535 -0.027672
0.064583 0.017901 -0.018683 -0.008996 0.004192 0.054014 0.040327 0.023392
-0.011742 -0.021035 -0.00659 -0.093319 0.005009 0.021392 -0.022472 -0.026667
0.073267 0.022895 0.023342 0.071286 0.014538 -0.006674 0.033333 -0.03229
-0.077491 -0.002411 -0.02521 -0.021308 0.007779 -0.001158 -0.03337 0.010718
0.01 -0.010701 0.014778 -0.011459 0.002438 0.012526 -0.036249 -0.020208
0.035644 0.013957 0.005825 0.004637 0.021479 0.019015 0.004776 0.020012
-0.022945 -0.015485 -0.004585 -0.000385 -0.000198 -0.008768 -0.007724 0.011011
0.064579 0.012933 0.016 0.018853 -0.00496 0.00998 0.01976 0.011881
0.09375 0.036922 -0.005488 -0.018127 0.013958 0.016169 0.059894 -0.021526
-0.018487 -0.012646 0.020873 0.015769 0.019666 -0.007735 0.032133 -0.009
0.054794 0.010785 0.019977 0.048845 0.0135 0.001336 0.012346 0.005045
-0.064935 -0.006335 -0.009908 -0.043321 -0.021884 -0.010009 -0.031813 -0.062249
-0.05382 -0.000336 -0.014894 0.001132 -0.021401 -0.032156 -0.031763 -0.020343
-0.051376 -0.022826 -0.026931 -0.039955 -0.005964 0.017548 -0.017534 -0.017486
0.073501 0.01271 0.021607 0.027091 -0.0106 -0.015866 0.010363 -0.014461
0.037838 0.019335 0.000713 0.012997 0.012735 0.002337 0.019943 -0.043341
0.133681 0.029617 0.024425 0.050943 0.004229 0.009091 0.012291 0.026428
-0.030628 -0.036199 -0.003506 -0.012567 0.013034 0.006006 0.022627 0.024368
0.064771 -0.030181 -0.014778 -0.011636 -0.015241 0.013777 -0.011873 0.030296
-0.094955 -0.020055 0.005476 0.016924 0.005025 -0.006342 -0.0071 -0.011544
0.039344 0.030699 0.009235 0.016643 -0.004 -0.022339 0.020352 0.025782
0.080442 -0.007874 0.036133 0.043416 -0.010843 0.000933 0.053908 -0.004296
-0.065693 -0.012767 -0.024004 -0.011596 0.018067 0.024458 -0.001023 -0.02438
0.092187 0.002097 0.013921 0.030711 0.005982 0.006139 0.005632 -0.001548
-0.014306 -0.011859 -0.016018 -0.002009 -0.009713 -0.023277 -0.032077 -0.022148
0.088534 0.024709 0.038372 0.03321 0.019416 0.011106 0.046291 0.023103
-0.022667 -0.014812 -0.000672 0.035714 -0.01453 0.000686 -0.003519 0.013726
-0.010914 0.011538 -0.013895 -0.044514 -0.011755 0.009833 -0.021695 0.006552
-0.103448 0.004148 0.006364 -0.018373 0.035685 0.01019 -0.043837 0.022999
0 -0.010327 -0.008582 -0.00234 -0.030757 -0.012553 -0.046386 -0.016331
0.02 -0.017391 -0.017995 -0.015075 0.000201 -0.010216 -0.002262 0.024364
0.006033 0.014159 0.016006 0.011905 0.014859 -0.008486 -0.026644 0.01726
-0.050975 -0.038743 -0.029224 -0.017479 0.023348 0.01758 -0.018637 0.007863
-0.004739 0.014887 0.011289 0.0065 0.00116 0.00591 0.011276 0.005543
0.009524 -0.007084 0.017442 0.033651 0.003863 0.015819 0.001761 -0.00735
0.048742 -0.011603 -0.015771 -0.041434 0.006349 -0.006674 0.000593 -0.011724
-0.062969 -0.029165 -0.011612 -0.003431 0.002676 0.001344 -0.020747 -0.020417
0.024 0.034923 0.041588 0.045095 0 0.018117 0.021792 0.017014
0.020313 -0.012337 -0.00564 -0.016798 -0.001335 -0.002417 0.008886 0.006692
-0.081164 -0.018369 -0.012931 -0.01139 -0.007255 0.006386 -0.02936 -0.028043
-0.038333 0.003368 -0.022524 -0.009149 -0.0125 -0.00547 -0.019964 -0.003633
0.065858 0.022007 0.010111 0.022572 0.012658 0.018042 0.016049 0.018662
0.009756 0.006934 -0.004888 -0.008027 0.007308 -0.010158 0.010328 0.008423
-0.033816 -0.001812 -0.002339 0.011126 -0.001527 0.001092 -0.013229 -0.005429
0.041667 -0.00581 -0.001172 0.007002 0.008222 0.001527 0.009141 -0.018686
-0.0384 -0.013148 -0.006807 -0.025 -0.013844 -0.008057 -0.033213 -0.010697
0.009983 -0.004441 0 0.012023 0.013462 0.012953 0.001874 -0.008651
0.011532 -0.005948 0.002127 0.008147 0.001328 -0.01192 0.016833 0.001309
0.034202 0.036275 0.024528 0.025589 0.019329 0.024347 0.058247 0.034858
0.006299 0.002887 0.005064 -0.003611 0.002603 0.000642 0.005794 0.006316
0.064163 0.020151 0.024049 0.017792 0.023364 0.035095 0.051267 0.012134
0.098529 0.010582 -0.002908 -0.001619 -0.031346 -0.01902 -0.010959 -0.062629
-0.002677 -0.011518 -0.022432 -0.016861 0.006734 0.010959 -0.020499 -0.004631
0.049664 -0.000706 0.016292 0.009235 0.000557 -0.002085 0.022624 0.015729
0.008951 -0.040636 -0.00587 0.002941 -0.009099 -0.005431 0.003872 -0.015703
-0.024081 -0.043094 -0.006814 0.003584 0.009558 0.007351 0.008264 -0.010636
0.012987 0.016166 0.006174 0.008766 0.018192 0.001668 0.00929 0.017693
-0.029487 -0.016667 -0.034091 -0.010299 0.000729 -0.002914 -0.025988 0.022227
-0.027741 -0.013867 -0.002824 0.013008 -0.011478 0.005637 0.003335 0.007966
-0.0625 -0.030078 -0.005191 -0.01252 -0.009952 -0.013286 -0.01385 -0.012815
-0.005797 -0.003222 -0.012097 -0.006177 -0.020477 -0.024826 -0.036517 -0.03505
0.017493 -0.007677 -0.02401 -0.010468 -0.007602 -0.004315 0.009913 0.011211
0.081662 0.026466 0.007626 0.006612 0.000766 -0.001734 0.020785 -0.005321
-0.054305 -0.032923 -0.025391 -0.031199 -0.02124 -0.005861 -0.032805 -0.015827
-0.011204 -0.015587 -0.036573 -0.02339 -0.030108 -0.03821 -0.020468 -0.029219
0.093484 0.03375 0.00702 0.006942 0.014916 0.019296 0.00597 0.013299
0.007772 0.020959 0 0.003102 0.019861 0.005568 0.012463 0.024637
-0.033419 -0.045401 -0.039246 -0.037801 -0.009542 -0.015504 -0.041618 0.000225
0.023936 -0.013234 0.017737 0.037857 0.001376 0 0.070336 0.017749
-0.005195 0.004191 0.007658 -0.01342 0.007265 0.031496 -0.002857 0.016556
0.016971 0.019616 -0.014675 -0.001744 -0.016569 0.003272 -0.031519 0.02063
-0.003851 -0.010643 -0.005319 0.00594 -0.005352 -0.01087 0 -0.006596
-0.018041 -0.006206 -0.018717 -0.010768 -0.00279 -0.005714 0.005917 0.003427
-0.024934 -0.02831 0.006812 -0.008778 -0.01219 -0.006852 -0.038235 -0.007257
0.069987 -0.020566 0 0.007085 0.005665 -0.000224 0.006728 0.001935
-0.023899 0.016623 -0.014885 -0.016532 -0.024341 -0.019744 0.001215 -0.014807
-0.024485 -0.012909 0 -0.014664 -0.024948 -0.019226 -0.010922 -0.013287
0.038309 0.013513 0.031345 -0.007622 0.024984 0.019837 -0.010429 0.003311
0.006361 0.108387 -0.002421 0.012436 0.000833 0.027231 0.037198 0.012981
0.074589 0.027939 0.021839 0.029624 0.021024 0.005792 0.034071 0.011077
-0.037647 -0.014345 -0.020844 -0.014386 0.007543 0.00443 -0.026011 0.003222
0.008557 0.008809 -0.006467 -0.020648 0.010927 0.005072 0 -0.004711
-0.025455 0.018983 0.018172 0.023628 0.003002 0.005924 0.010089 0.037651
-0.027363 -0.017139 -0.017848 -0.042259 0.001796 -0.014613 -0.024089 0.001451
-0.017903 0.004928 -0.01546 -0.017427 0.00498 0.003541 0.009031 0.018634
-0.022135 -0.027537 0.015978 0.011698 -0.020614 -0.002426 -0.00537 0.021341
-0.049268 0.028317 -0.004338 0.006341 0.005667 -0.001105 -0.010198 -0.044776
0.035014 0.016975 -0.001362 0.011861 -0.010867 0.008189 0.033939 0.004167
0.001353 -0.018546 -0.004636 -0.014286 0.002238 0.015148 -0.01524 0.017012
-0.040541 -0.012472 -0.025479 -0.035674 -0.017458 -0.012111 -0.044643 -0.002448
0.026761 0.021049 0.002811 0.018497 0.014876 0.004816 -0.006854 0.01227
0.009602 -0.025487 -0.015699 -0.029512 0.006515 0 -0.017566 0.006061
0.002717 0.028077 0.025349 0.014425 0.000405 0.002179 0.003831 0.002008
-0.056911 -0.029181 -0.014722 -0.025365 -0.015568 -0.007609 -0.034351 -0.007415
-0.010057 -0.008093 -0.001692 -0.007886 -0.006983 -0.007667 -0.01054 -0.007672
0.005806 0.01049 0 0.011526 -0.007239 0.008389 0.010652 -0.007325
0.053391 0.033833 0.053375 0.056581 0.001042 0.027364 0.067194 -0.019881
0.005479 -0.014504 0.013941 0.014132 0.00437 0.012359 0.01358 -0.004605
0.050409 0.062642 0.023268 0.040337 0.025694 0.009893 0.035932 -0.010515
0.002594 -0.003551 0.035659 0.017272 0.003232 0.001667 -0.025279 0.029756
-0.003881 0.018175 -0.005988 -0.012474 0.003021 0.003329 0.023522 -0.012384
0.014286 -0.016451 -0.006024 0 0.005822 0.009125 0.010018 0.021735
-0.051216 0.024199 0.051515 0.053333 0.015369 0.017057 0.093349 -0.028227
-0.053981 -0.033704 -0.039385 -0.047968 -0.021624 -0.01859 -0.071505 -0.007156
0.007133 0.011507 0.006 -0.002799 0.013462 0.015442 0.016667 0.004876
-0.002833 -0.009954 0.004473 0.018421 -0.00912 -0.013179 -0.003392 0.006329
0.017045 -0.000359 -0.014102 -0.014988 0.009404 -0.015204 -0.002836 0.014256
-0.006983 -0.005029 -0.005521 0.000708 0.002973 -0.008346 0.006257 0.004341
0.016878 -0.014079 -0.01943 -0.023692 -0.003755 0.013044 -0.037875 -0.007615
0.02213 -0.003662 0.016984 0.006519 0.016068 0.000208 0.005288 0.003525
0.040595 0.032341 0.026569 0.025549 -0.009567 0.006852 0.050847 -0.012193
0.020806 0.020648 -0.010106 -0.014035 -0.021289 -0.010311 -0.018354 -0.013389
-0.006369 0.006976 0.007968 0.026335 0.017523 0.01542 -0.011898 -0.008058
0.011538 0.000346 0.000741 0.003814 -0.005344 -0.006156 0.017202 -0.006627
-0.021546 -0.010042 -0.017527 -0.010363 -0.003582 -0.024572 -0.034386 -0.024532
0.005181 -0.020287 -0.019095 -0.026178 -0.000799 -0.007621 -0.001751 0.005956
-0.015464 0.011424 0.008197 0.015771 0.013792 -0.002986 0.014035 0.02807
0.010471 -0.001412 0.003049 -0.008821 -0.01459 -0.004493 0.028835 0.004693
0.011658 0.013786 0.02077 0.027056 0.015006 0.00043 0.020179 0.007431
-0.005122 0.005579 0.012655 0.042288 0.013404 0.023631 0.006044 0.01138
0.079794 0.01387 -0.013722 -0.012305 -0.006419 0.002099 -0.017477 -0.011044
0.013111 0.008892 0.009441 0.020202 0.005873 0.005445 0.02279 0.011378
0.047059 -0.000678 -0.003938 0.00198 -0.000779 -0.000208 0.002717 0.0175
0.01573 0.013908 0.013343 0.022727 -0.001948 0.00125 0.022764 0.017199
0.030973 0 0.020483 0.013849 -0.006635 0 0.019608 -0.002619
-0.007511 -0.009033 0 0.010801 0.008055 0.007074 -0.030665 -0.010101
-0.04973 -0.017218 -0.017443 -0.029855 0.001754 -0.006612 -0.026273 -0.007143
0.028441 0.007558 0.014835 0.038549 0.00428 -0.012687 0.015969 -0.004728
0.04646 0.01432 0.015337 0.007798 0.008911 -0.005266 -0.006504 -0.027674
-0.039112 -0.025882 0.003776 0.010213 0.018433 -0.012918 0.018003 0.003611
0.023102 0.006901 -0.012697 -0.018689 -0.000566 -0.005578 0.003215 -0.014815
0.019355 0.013365 0.024053 0.008117 0.016223 0.018339 0.009081 0.011815
0.024262 -0.002367 -0.004651 -0.001858 0.009467 0.008686 -0.021175 -0.007643
0 0.034237 0.006075 -0.004034 0.000736 0.014493 -0.001623 -0.022893
-0.020597 0.004261 -0.009522 -0.01215 0.008453 0.004141 -0.005417 0.018174
-0.009464 -0.01436 -0.010786 -0.015453 -0.016035 0.00268 -0.010349 -0.005161
0.007431 0.02947 0.016829 0.024023 -0.001296 0.004935 0.026968 0.02313
0.047418 0.026053 0.017249 0.017204 0.011126 0.002679 0.020364 0.010142
0.016097 0.017555 -0.001146 -0.016298 0.003668 -0.002672 -0.028361 0.009203
-0.009901 -0.006469 -0.008557 -0.003439 -0.000737 -0.009275 -0.010811 0.01658
-0.006 -0.002171 -0.006298 0.002823 0.020653 0.012066 0.008743 0.000204
0.006036 -0.030764 -0.009624 -0.000626 0.013008 0.015005 -0.001083 -0.003261
-0.07 -0.026611 -0.02228 -0.034429 -0.012663 -0.012758 -0.033623 -0.012065
-0.007527 -0.000988 -0.004364 0.020097 0.011741 0.00759 0.001684 0.001863
