ORCL PEP PG PFE OXY NKE NSC NOV NWSA NYX
0.013168 -0.011767 -0.022074 -0.030795 -0.001786 -0.020594 -0.012903 -0.023124 0 0
0.020939 -0.007243 -0.000117 -0.001478 0.026834 0.009997 0.004229 0.016079 0 0
-0.009901 -0.008019 -0.013051 -0.013814 -0.008084 0.003413 0.018377 0.026813 0 0
0.014286 0.00101 -0.000238 0.00075 -0.00815 -0.010204 -0.058271 -0.013271 0 0
0.021127 -0.000606 0.002145 0.001 0.011075 0.004983 0.009581 0.012581 0 0
-0.004138 0.008687 0.014031 -0.004994 0.010601 0 -0.032029 -0.007284 0 0
-0.038089 -0.00721 -0.000704 0.005019 -0.000699 0.037784 -0.001225 -0.016832 0 0
-0.032397 0.011095 -0.002699 -0.002497 7e-04 0.035914 -0.011861 -0.035119 0 0
-0.0625 0.014964 0.024473 0.035544 0.008741 -0.000159 -0.003311 0.032757 0 0
0 -0.003145 0.006776 -0.017162 0.004506 0.011952 -0.002076 0.081498 0 0
0.016667 0.010452 0.02601 0.001722 0.005521 -0.001575 0.027882 0.002037 0 0
-0.021077 -0.013466 -0.00378 -0.015959 -0.017159 0.009306 0.006073 0.02561 0 0
0.048644 -0.00277 0.008929 0.001746 0.000349 -0.012346 -0.055131 0.011098 0 0
-0.022814 0.00972 -0.003319 0.008966 -0.009773 -0.058544 -0.000852 -0.05096 0 0
-0.025681 0.007466 -0.003885 -0.007652 -0.007755 0.00958 -0.024297 -0.025609 0 0
0.015176 0.013066 -0.003343 -0.006468 0.011368 0.007158 0.030581 -0.025011 0 0
-0.006294 -0.017324 0.006372 -0.000501 0.013699 0.008264 0.028402 0.06087 0 0
0.01346 0.008815 0.000778 -0.004509 0.010048 -0.01623 -0.01319 0.038115 0 0
0.003125 -0.001359 -0.00111 0.00931 0.016124 -0.021163 -0.022974 0.028425 0 0
-0.024143 -0.01575 0.006779 -0.004986 0.005064 -0.018386 -0.028645 -0.007677 0 0
-0.00399 -0.012841 -0.01479 0.002255 -0.00907 0.009365 -0.033891 -0.037137 0 0
-0.020833 0.009206 0.008066 -0.025 -0.021017 -0.002921 0.044191 -0.034552 0 0
-0.007365 0.003569 -0.002 -0.025641 -0.011773 0.014475 -0.003927 0.01082 0 0
0.017312 0.003952 0.005011 0.012368 0.016818 -0.005436 0.007446 -0.001235 0 0
-0.029173 0.012202 -0.00133 0.005979 -0.00827 0.00205 -0.009565 -0.037098 0 0
-0.035893 0.016722 0.02452 0.016537 0.021543 -0.002727 0.050483 0.001712 0 0
-0.052814 -0.008223 -0.011154 -0.011185 -0.006803 -0.016407 -0.022148 0.007692 0 0
0.052102 0.000771 0.00679 0.010026 -0.029795 0.005387 0.044872 -0.015267 0 0
-0.018332 -0.013102 -0.015011 -0.007381 0.013413 -0.014172 -0.054397 0.024548 0 0
0.067351 0.014447 0.007178 0.023077 0.011843 0.029804 0.028114 0.046238 0 0
-0.023217 -0.000962 -0.007785 -0.051379 0.006885 -0.022812 -0.007152 0.022901 0 0
-0.011036 -0.001926 -0.018866 0.009776 -0.001709 -0.034843 -0.011017 0.011783 0 0
0.024034 0.025285 0.005203 -0.010989 0 0.025632 -0.003856 0.003494 0 0
-0.041911 -0.005459 0.000225 -0.018254 -0.004452 0.003168 -0.006882 0.002321 0 0
-0.027122 -0.011925 0.000113 -0.011048 0.005504 0.007368 -0.004764 0.024701 0 0
-0.055755 0.013985 0.005962 -0.005722 -0.023264 -0.02473 -0.091384 -0.009416 0 0
0 -0.009069 -0.000112 0.029597 -0.001051 -0.009107 0.037356 0.031559 0 0
-0.035238 -0.004194 0.00425 -0.02156 0.002805 -0.013336 -0.00277 -0.009583 0 0
0.029615 0.001532 0.002227 -0.01333 0.005944 -0.015525 -0.024074 -0.011537 0 0
-0.037392 -0.007838 0.002889 0.002206 -0.000695 -0.010575 0.016603 0.000377 0 0
-0.058765 0.019653 0.017062 0.030536 0.01287 0.025314 0.0014 0.021829 0 0
-0.095238 0.002834 0.015686 -0.002403 0.010302 0.010059 0.002804 0.029466 0 0
-0.014035 -0.010741 -0.013835 -0.016591 0.009857 0.001992 -0.00466 0.015385 0 0
-0.024911 -0.009524 0.002719 -0.005442 -0.039717 -0.024214 -0.030431 -0.056025 0 0
0.00365 -0.003269 -0.005857 -0.021888 -0.001753 0.021111 -0.002414 -0.02277 0 0
0.109091 -0.004052 0.001527 0.03972 0.02177 0.016503 0.041142 0.045836 0 0
-0.073224 0.008524 0.002832 -0.018025 -0.004467 -0.020517 -0.026499 -0.027757 0 0
-0.055424 0.006531 0.003693 -0.007671 0.002761 -0.03643 -0.014327 -0.003381 0 0
0.057428 0.003053 0.008766 0.020707 0.019621 0.015123 0.011143 0.029778 0 0
0.040142 0.003615 -0.001717 0.01082 0.000338 0.027188 0.030187 -0.002196 0 0
0.043133 -0.010427 -0.009672 -0.02007 -0.002025 -0.01269 -0.002326 -0.058327 0 0
0.042437 0.006705 0.008899 -0.018361 0.014542 0.025523 -0.00373 0.007012 0 0
-0.002088 -0.007802 0.006992 0.035455 -0.003333 -0.000179 0.01825 -0.037911 0 0
-0.047071 -0.011316 -0.013031 -0.017795 -0.005017 -0.025788 -0.012408 -0.006031 0 0
-0.02854 -0.009505 -0.014069 -0.014548 -0.004706 -0.011765 -0.049325 -0.006877 0 0
-0.00565 0.011163 0.008782 0 0.017899 -0.018787 0.023495 0.03055 0 0
0.064773 -0.008716 -0.005767 0.008357 0.017585 0.037915 0.013869 -0.009881 0 0
-0.055496 -0.018562 -0.012148 -0.019613 -0.009456 -0.013699 -0.014623 -0.011577 0 0
0.010169 0.013339 -0.024928 -0.019724 -0.005596 -0.005556 -0.017233 0.009693 0 0
-0.060403 0.000589 -0.011249 0.008623 -0.001655 -0.002421 -0.002436 0.0028 0 0
0.002381 0 0.019881 -0.011969 -0.012931 -0.00056 -0.030762 -0.003191 0 0
-0.059382 0.020617 0.009014 -0.002019 0.003023 0.003922 0.066499 0.022009 0 0
-0.075631 -0.015968 0.001039 -0.033815 -0.010047 -0.031442 -0.01795 -0.057557 0 0
0.06816 0.012512 0.007198 0.0344 0.003045 -0.032078 0.003367 0.003324 0 0
0.107417 0.007723 0.011055 0.013881 0.004385 0.008137 0.009108 -0.028985 0 0
-0.058891 -0.022098 -0.010934 -0.032801 0.004365 -0.008858 -0.0019 -0.009382 0 0
0.025767 0.008057 -0.002345 0.017399 -0.005394 -0.004171 0.013327 0.037021 0 0
-0.026316 -0.000975 -0.001567 0.024638 -0.014915 0.002792 0.029591 -0.040681 0 0
-0.013514 -0.006439 -0.002242 -0.034795 -0.008259 0.002387 -0.000456 -0.027261 0 0
0.028643 0.014336 0.044944 0.026378 0.008328 0.001389 -0.006846 0.016459 0 0
0 -0.008132 -0.016344 0.009138 0.019271 -0.006951 -0.004596 0.031072 0 0
0.037651 -0.006441 0.000765 0 0.002026 -0.005 -0.024931 0.013158 0 0
0.073387 0.016503 0.025669 0.020091 0.019879 0.052462 0.03267 0.005865 0 0
-0.023913 -0.00947 -0.000107 0.004438 -0.001652 0.012223 0.011004 -0.022907 0 0
-0.020044 0.012293 0.005432 -0.012704 -0.013236 0 0.002721 -0.014066 0 0
-0.038636 -0.012143 -0.005826 0.009231 0.011402 -0.018868 0.027589 -0.013835 0 0
-0.039953 -0.012683 0 -0.056818 -0.012931 -0.024038 -0.00044 -0.028058 0 0
0.060084 -0.002964 -0.004795 0.007053 -0.002351 0.002956 0.014091 0.014434 0 0
0.010453 -0.028147 -0.047109 -0.020134 0.006397 -0.02554 -0.06904 -0.003112 0 0
0.054023 0.004487 0.023371 0.042287 -0.001004 -0.010484 0.021922 -0.0281 0 0
0.055616 -0.013198 0.012736 0.05 -0.005693 0.047677 0.044728 -0.028912 0 0
-0.021694 -0.00823 -0.031873 -0.047619 0.010104 0.043368 0.021407 -0.005199 0 0
-0.04963 0.017012 0.008175 -0.031429 -0.009336 0.017707 -0.00556 -0.004751 0 0
-0.035556 -0.025908 -0.008331 -0.032448 -0.021878 0.001832 0.009032 -0.030072 0 0
0.10023 -0.005654 -0.010305 -0.009146 -0.007226 0.006399 -0.032395 0 0 0
0.045026 0.013058 0.017202 0.058154 0.018024 0.022343 0.048458 0.036909 0 0
-0.067134 0.015593 0.005229 0.000582 -0.011917 0.008529 -0.031933 -0.039392 0 0
0.009667 -0.073286 -0.027117 -0.03807 -0.017919 -0.01339 -0.030816 -0.009387 0 0
-0.044681 -0.014579 0.000569 -0.062538 -0.021754 -0.005893 0.008509 -0.005985 0 0
0.048998 -0.027124 -0.02274 0.050596 -0.034433 -0.054248 -0.01865 -0.061716 0 0
0.027601 -0.029954 -0.026992 -0.01227 -0.006686 0.010066 -0.028507 0.005348 0 0
0.048554 0.003563 -0.015903 -0.106211 -0.015707 -0.014667 -0.046577 -0.029787 0 0
-0.015764 -0.04142 -0.012758 -0.007992 -0.012538 0.031298 -0.00977 0.008772 0 0
0.048048 0.04642 -0.009477 0.024869 0.01693 -0.009993 0.008387 0.004348 0 0
-0.040115 -0.04908 0.003996 -0.043746 -0.020053 -0.045607 -0.027397 0.021645 0 0
-0.032836 -0.101737 -0.073765 -0.041458 -0.03861 -0.040736 -0.002515 -0.054025 0 0
-0.050412 -0.019337 0.045259 -0.033557 -0.051004 -0.0294 -0.051942 -0.078388 0 0
-0.046587 0.013239 0.017731 0.005015 -0.007194 -0.025032 -0.039894 -0.021264 0 0
0.068182 0.099527 0.038379 0.070633 0.057545 0.044229 0.05651 0.080074 0 0
-0.041489 0.021997 0.033678 0.006454 -0.006449 0.003926 0.023597 -0.025862 0 0
0.035516 -0.005443 -0.009645 0.049519 0.010142 0.00247 0.023053 -0.014749 0 0
0.02358 0.058209 0.035867 0.047183 0.054619 0.043933 0.03355 0.040718 0 0
0.033508 -0.018806 0.000688 0.010373 -0.004189 -0.010816 0.010174 0.012658 0 0
0.014083 0.028749 0.019592 0.037857 0.035946 -0.020079 -0.02542 -0.018182 0 0
-0.033869 -0.010247 -0.012586 -0.026275 -0.049465 -0.04646 -0.002963 -0.059607 0 0
-0.026784 0.010588 0.022419 -0.019048 -0.01165 -0.03234 -0.060921 -0.024 0 0
-0.04261 -0.046799 -0.026714 -0.037217 -0.018861 -0.034521 -0.03481 -0.02396 0 0
0.035516 -0.010259 0.003202 0.023529 0.029235 0.015714 0.073224 0.043282 0 0
0.020364 0.034551 0.013794 0.040066 0.019455 -0.000897 0.03055 -0.014861 0 0
0.051471 0.012643 0.02159 0.047048 0.041985 0.00965 0.046443 0.067253 0 0
-0.01998 0.031802 0.003192 -0.019602 0.017582 -0.023783 -0.008499 0.063015 0 0
-0.008155 0.011416 -0.003182 0.010766 -0.00612 -0.026184 0.001905 0.026039 0 0
-0.065776 -0.008804 -0.008696 -0.032867 -0.011228 0.005378 -0.036122 -0.033477 0 0
0.105611 0.025051 0.031424 0.045626 0.032234 0.02907 0.037475 0.017877 0 0
0.006965 -0.011331 -0.016902 0.014804 0.020582 0.023729 0.009506 0.070253 0 0
0.02668 -0.002472 -0.003614 -0.013992 0.003825 -0.027594 -0.001883 -0.027692 0 0
0.051973 -0.010588 0.002857 0.028684 0.009699 -0.01067 -0.004245 0.012658 0 0
-0.015554 -0.007058 -0.011397 -0.011154 -0.031561 0.027994 -0.004737 -0.039063 0 0
0 -0.000459 0.007538 0.015732 0.019837 0.015402 0.032366 0.008672 0 0
0.039963 0.003212 -0.00143 0.020456 0.020841 0.014509 0.007838 0.051048 0 0
-0.035746 -0.013263 -0.005619 -0.010882 -0.004423 -0.007584 -0.029735 -0.028119 0 0
-0.020389 -0.014369 0.001662 0.000289 0.010936 0.002183 0.034889 0.018411 0 0
-0.039735 -0.028921 0.000111 -0.037916 0.003719 -0.012854 -0.002734 -0.030992 0 0
-0.023645 -0.033172 -0.007521 -0.003911 -0.022903 -0.017215 -0.031978 -0.014925 0 0
0.005045 -0.023291 -0.020729 -0.009061 0.006205 -0.034808 -0.03445 0.011905 0 0
-0.037149 0.014103 0.008877 0.008229 0.017472 0.004653 0.022972 0.011765 0 0
-0.055266 -0.028571 -0.023801 -0.054414 -0.028956 -0.023159 -0.023889 -0.060782 0 0
0.059603 -0.012493 0.023342 0.031969 -0.002427 -0.000237 0.022026 -0.000563 0 0
-0.049896 -0.018259 0.014566 -0.010843 0.011818 -0.007114 -0.034004 -0.009009 0 0
0.055805 0.023989 0.001113 -0.036956 0.014772 0.000239 0.018344 0.036932 0 0
0.015576 0.017899 0.010006 -0.004228 -0.004438 -0.022206 0.003895 0.012055 0 0
0.000716 0.032583 0.007155 0.010777 0.002401 0.028816 -0.000485 0.042231 0 0
0.001328 -0.011019 0.004153 -0.003231 0.015737 0.02065 0.013586 0.00987 0 0
-0.032653 -0.003039 -0.007401 -0.029173 -0.017178 -0.025581 0.005744 -0.044239 0 0
0.026371 0.019812 0.008772 -0.00601 -0.002056 -0.001197 0.013327 0.018299 0 0
-0.046249 0.019925 0.01087 0.014444 -0.004121 0.011503 0.026773 0.002643 0 0
-0.02694 -0.041514 -0.010108 -0.022848 -0.022069 -0.012082 -0.039799 -0.046916 0 0
-0.078627 -0.030573 0.000435 -0.002033 -0.001058 0.032374 0.000476 0.014934 0 0
-0.02524 -0.023653 -0.010641 -0.013582 -0.011648 0.0223 0.004286 -0.035422 0 0
-0.014797 0.009421 -0.000329 -0.010671 0.004286 0.002045 0.02845 0.008475 0 0
-0.043805 -0.008 -0.003842 -0.003479 -0.004979 -0.040816 -0.030429 0.001681 0 0
0.04712 -0.011559 -0.029755 -0.022346 -0.010365 -0.002128 -0.045649 -0.030761 0 0
0.07325 0.006255 0.01204 0.046429 0.00939 0.051173 0.029895 0.068667 0 0
-0.034475 0.010811 0.018519 0.032423 0.021467 0.027947 0.067247 0.055076 0 0
0.013269 -0.018984 -0.028871 -0.055207 0.005604 -0.038369 -0.024479 -0.025077 0 0
-0.064286 0.007086 0.014184 0.015395 -0.011494 -0.015504 -0.061803 0.017323 0 0
0.086514 0.020298 0.020027 0.050999 0.014799 0.006948 0.076275 0.030444 0 0
-0.026932 0.001326 -0.006691 -0.016721 0.005903 -0.00874 -0.063507 0.015523 0 0
0.002407 -0.01404 -0.008282 -0.011671 0.018295 -0.024594 0.049631 -0.021203 0 0
-0.015606 -0.005911 -0.014364 -0.036775 -0.008814 -0.002379 -0.021536 -0.022166 0 0
-0.060976 -0.032973 0.004632 -0.008757 -0.017784 -0.04721 -0.044498 -0.015456 0 0
0.048052 0.148686 0.004161 0.04947 0.001393 0.001251 0.055083 -0.012559 0 0
0 0.012409 -0.01243 -0.015152 -0.015994 -0.017246 -0.081633 -0.024907 0 0
0.054523 -0.000961 0.009071 0.024957 -0.001413 0.012971 0.062532 0.013587 0 0
0.063455 0.026461 0.014047 0.00567 0.004954 0.050967 0.027724 0.048257 0 0
0.022099 0.007031 0.011636 0.025871 0.027817 0.0172 -0.018457 0.060358 0 0
0.047568 0.008145 -0.00953 0.027805 0.034943 0.05566 0.060752 0.072359 0 0
-0.038184 0.005309 0.005419 0.003775 -0.010261 -0.041602 -0.036364 -0.038237 0 0
0.059013 0.004363 -0.001768 0.026324 0.014047 0.032962 0.033019 0.04116 0 0
-0.038501 0.001372 0.015608 0.022595 0.004288 -0.023595 -0.03242 -0.009883 0 0
0.015806 0.025114 0.004796 -0.040012 0.004269 0.048101 0.00991 -0.003176 0 0
0.025934 -0.004232 -0.020067 -0.026439 -0.050033 -0.00527 -0.028505 -0.029586 0 0
0.007078 -0.002684 0.007306 -0.008626 0.034079 -0.001324 0.010101 0.030019 0 0
-0.01004 -0.000224 -0.024176 -0.014824 -0.0253 0.007957 0.000476 -0.039617 0 0
0.040568 -0.008748 -0.001126 0.043507 -0.027664 0.030483 -0.004284 -0.051683 0 0
-0.018519 -0.02444 -0.033258 -0.010658 0.002108 -0.005959 -0.008604 0.0225 0 0
-0.010924 0.012758 0.038018 -0.009823 -0.022783 -0.00942 -0.004339 -0.037653 0 0
0.00502 0.002748 -0.000786 0.0256 0.014347 0.017938 0.009201 0.074187 0 0
0.017982 0.007309 -0.005509 -0.008736 0.00884 0.001911 -0.027443 -0.013718 0 0
-0.005888 0.004535 -0.005201 0.011646 0.007361 0.00551 0.04703 0.048921 0 0
0.010859 -0.019639 -0.016934 -0.0028 -0.0254 -0.002108 0.019385 -0.016918 0 0
-0.007031 0.013125 0.025896 0.017785 0.002499 -0.025977 0 -0.006977 0 0
0.018883 -0.010682 -0.009917 0.031269 0.004274 -0.019514 0.03525 0.024824 0 0
-0.015444 -0.001149 0.001707 -0.001784 -0.006028 -0.015038 -0.025538 -0.019653 0 0
-0.063725 0.0069 -0.003636 0.008636 -0.010346 -0.011899 0.014713 -0.015385 0 0
-0.052356 -0.012106 -0.016422 -0.021553 -0.011896 -0.026585 -0.045763 -0.011364 0 0
0.049724 -0.018497 -0.009739 0.012975 0.005108 0.023576 0.008547 -0.023946 0 0
0.012632 0.022615 0.004566 -0.025022 -0.029038 -0.005245 -0.017891 -0.024534 0 0
0.075884 0.01935 0.007925 0.013804 0.031028 0.03691 0.006711 0.048793 0 0
0.034783 0.014915 0.009251 0 0.00145 0.007296 0.004762 -0.023501 0 0
-0.042857 -0.014028 -0.012947 -0.003933 -0.002896 -0.005926 -0.037915 0.01277 0 0
0.011609 0.014002 0.011027 0.00243 -0.007988 -0.016339 -0.014778 -0.011639 0 0
0.03568 -0.025613 0.010218 0.002727 0.021596 0.026263 -5e-04 0.068695 0 0
0.067039 -0.035657 -0.01432 -0.00272 0.011824 -0.014217 0.006003 0.015152 0 0
0.010471 -0.003792 -0.00173 -0.019091 -0.006728 -0.029288 -0.011437 -0.028946 0 0
0.028497 -0.013086 -0.010857 -0.023478 -0.007843 0.018743 -0.009557 -0.003726 0 0
-0.02351 0 -0.014246 0.006327 -0.014014 -0.014135 -0.028441 -0.036933 0 0
0.031814 0.019286 0.007226 -0.00503 0.005831 0.026172 0.03816 0.036408 0 0
0.0125 0.00473 -0.00588 -0.003791 0.009058 -0.006875 -0.006546 0.018735 0 0
-0.020576 -0.006356 -0.020466 -0.007295 -0.011131 0.039527 -0.004055 0.038621 0 0
-0.044538 0.016347 0.020411 -0.003834 0.002179 -0.001074 -0.011705 -0.017707 0 0
-0.028144 0.014452 0.018464 -0.007697 -0.003623 -0.008602 0.010814 -0.031095 0 0
-0.032579 -0.003228 -0.009529 -0.007757 0.006909 -0.016269 0.002547 0.003721 0 0
0.055192 0.017118 0.008448 0.009772 0.017335 -0.005072 0.025915 0.018999 0 0
-0.066489 -0.017285 0.005003 0.007419 -0.008954 -0.034574 -0.02526 0.002728 0 0
0.016144 0.012497 0.014703 0.01601 0.008312 -0.006198 0.014228 0.004989 0 0
0.056075 -0.013714 -0.002168 -0.003782 0.00681 -0.003003 0.005511 0.000903 0 0
0.008407 0.000695 0.002744 -0.015501 0.018156 0.018072 -0.043846 0.032462 0 0
-0.06538 -0.030801 -0.003307 -0.019923 -0.012238 -0.028995 0.012507 -0.019214 0 0
0.061033 0.013142 0.007322 0.018033 0.030089 0.039972 0.016469 0.032057 0 0
-0.024779 -0.028774 -0.007382 -0.018357 -0.005155 -0.034592 -0.002532 -0.008197 0 0
-0.03539 -0.008014 -0.000343 -0.006562 -0.014508 -0.018033 -0.016244 -0.033928 0 0
0.034807 -0.009302 -0.019114 -0.005945 0.005258 -0.00954 -0.008772 0.008104 0 0
-0.023636 0.019521 0.023104 0.012957 0.011158 0.085962 0.030193 0.038857 0 0
0.029795 0.011634 0.000114 0.022273 0.004828 -0.017738 -0.008085 -0.006879 0 0
-0.006239 0.006229 -0.001825 0.006766 -0.006863 -0.005643 -0.006622 -0.016017 0 0
-0.014648 0.009762 -0.001142 -0.04334 -0.008984 0.002043 0.014359 -0.011439 0 0
-0.003693 -0.017449 -0.010065 -0.007662 -0.021967 -0.01382 -0.023256 -0.030708 0 0
0.013902 0.009119 -0.005199 0.03424 0.016043 0.022743 0.026398 -0.009183 0 0
-0.012797 0.004043 -0.001858 -0.00779 -0.001754 -0.001123 0.008069 0.012048 0 0
0.037963 0.020843 0.021759 0.031403 0.022496 0.036654 0.025013 0.034341 0 0
0.031222 0.006961 -0.010933 0.007929 0.001719 -0.020607 -0.006345 -0.011952 0 0
0.034602 -0.010138 0.011399 0.006923 0.010638 0.013953 0.02554 -0.00224 0 0
0.061037 -0.018156 -0.015369 -0.011563 -0.032598 -0.002621 -0.015326 -0.045802 0 0
-0.044917 0.012328 -0.014915 -0.023079 -0.004563 0.007884 -0.006323 -0.047059 0 0
0.073432 0.010304 0.006808 0.007767 0.01763 0.025641 0.018111 -0.005432 0 0
0.004612 -0.00649 0.00408 -0.010918 -0.015246 0.006991 -0.013942 0.00149 0 0
-0.010712 0.008866 0.000697 0.003247 -0.000352 -0.009047 -0.005363 -0.029251 0 0
0.013921 0.004857 0.001972 0.003884 -0.000704 -0.008917 -0.011274 -0.003575 0 0
-0.044241 -0.011738 -0.005327 -0.01354 0.007397 -0.015638 -0.020823 0.036904 0 0
-0.028731 0.018398 0.011292 -0.01642 0.01014 -0.009358 -0.019747 0.028176 0 0
-0.059984 -0.001829 0.001957 0.003005 -0.009346 -0.010325 -0.002583 -0.033173 0 0
0.011364 -0.006873 -0.011834 0.015313 -0.009783 -0.026859 -0.028483 -0.020388 0 0
0.004322 -0.012687 -0.005465 0.006885 0.003176 -0.00958 -0.034115 0.030964 0 0
0.072289 -0.020327 0.003524 0.009769 0.013014 0.028098 0.030905 0.038405 0 0
-0.055377 -0.020749 -0.014164 -0.024508 -0.021875 -0.027778 -0.027837 -0.040778 0 0
0.013594 -0.012421 -0.013892 -0.014545 -0.031594 0.003687 0.004956 -0.043005 0 0
0.003353 -0.000493 0.02348 0.006374 0.017962 0.024105 0.019726 0.027376 0 0
0.004177 -0.000493 0.000824 0.018333 0.033129 0.023761 0.020956 0.006536 0 0
-0.022463 -0.044433 -0.0067 -0.027496 -0.013594 -0.016203 0.016316 0.007492 0 0
0.02383 0.045725 0.012663 0.021878 0.032155 -0.00868 0.020197 0.01289 0 0
-0.001662 0.006423 0.001753 0.002306 -0.007189 -0.008307 -0.003046 0.006853 0 0
-0.023314 0.011291 0.002217 -0.019389 0.008621 -0.011093 -0.022403 0.024307 0 0
-0.017903 -0.002913 -0.0071 -0.005362 -0.001709 -0.008929 0.015625 -0.002848 0 0
0.000868 -0.020935 -0.005276 0.003369 -0.00274 -0.002541 -0.009779 -0.001428 0 0
-0.016479 -0.030085 -0.010253 -0.016118 -0.008242 -0.018064 -0.004158 -0.018589 0 0
0.036155 0.006152 0.010598 0.009215 0.00831 0.02217 0.008873 0.025255 0 0
0.014043 -0.021911 -0.019795 -0.012851 -0.003091 0.011767 -0.025867 -0.002369 0 0
-0.03483 0.000521 0.001563 -0.015074 -0.007923 -0.004105 0.012215 -0.047483 0 0
0.003478 0.012757 -0.007441 -0.006261 -0.005208 0.007099 -0.006821 0.009472 0 0
0.013865 0.024679 0.012092 -0.00035 0.009424 0.026376 -0.014791 -0.005432 0 0
0.061538 0.009533 0.010872 0.029412 0.011411 0.009304 0.026273 0.055611 0 0
-0.008052 -0.004722 -0.00721 -0.010544 -0.009231 -0.001975 -0.017764 0.000941 0 0
-0.000812 -0.017228 -0.006548 -0.015469 -0.005521 0.004618 -0.006915 0.015038 0 0
0.006499 0.001016 0.009467 0.010475 0.014226 0.014886 0.027852 0.031481 0 0
-0.046005 -0.014467 -0.016026 -0.008984 0.008211 -0.023512 -0.039604 0.030072 0 0
0.010152 0.000257 0.002292 0.000349 -0.017645 0.003093 0.023874 0.002614 0 0
-0.018509 -0.015448 -0.006379 0.00732 0.00829 -0.007487 0.020138 0.018688 0 0
0.014592 -0.000523 0.000606 0.017301 0.006509 0.025738 -0.015584 -0.034983 0 0
0.005887 0.002616 -0.008959 0.014286 0.017699 0.003028 0.005805 -0.005305 0 0
-0.022575 -0.00548 -0.012705 -0.015091 0.002676 0.006685 0.004197 -0.006222 0 0
-0.005133 -0.001574 -0.011507 -0.024855 -0.000667 -0.021851 -0.027168 0.015653 0 0
-0.039553 -0.019711 0.013769 0.019204 0.005341 0.020149 0.013963 -0.008807 0 0
-0.000895 0.009383 -0.010372 0.006852 0.009628 0.000644 -0.012182 0.023989 0 0
-0.008961 0.022576 0.010106 0.020075 0 0.053422 0.021448 -0.007375 0 0
-0.027125 -0.018961 -0.014452 -0.022682 -0.001658 -0.037271 -0.045144 -0.007867 0 0
-0.007435 -0.001853 0.011405 -0.010239 0.001993 0.005923 -0.024189 -0.028634 0 0
0.029963 0.004775 0.015489 0.005517 -0.028183 0.012618 -0.002817 -0.031292 0 0
0.084545 0.02995 0.01867 0.004115 0.022859 0.020561 0.028249 0.001873 0 0
0.000838 0.003603 -0.000958 -0.01127 0.003002 0.015306 0.011538 0.020093 0 0
0.034171 0.035897 0.02518 0.025907 0.012637 0.036583 0.020641 -0.010078 0 0
-0.007936 -0.004703 0.013099 0.010774 0 -0.050029 0.005854 0.055993 0 0
-0.076735 0.006217 0.015008 0.02565 0.00821 0.022249 0.004233 -0.018405 0 0
0.016799 -0.007662 0.00091 0.000325 -0.014984 0.055311 0.011064 0.035714 0 0
-0.013043 0.033624 0.010227 0.037662 -0.018849 0.008515 0.038041 -0.031466 0 0
-0.028194 -0.034217 -0.015073 -0.03035 -0.011796 -0.022326 -0.036647 -0.029372 0 0
0.024479 0.000499 0.005254 0.032591 0 0.014968 0.010943 0.004127 0 0
0.012389 -0.006983 0.003522 -0.009063 -0.004093 -0.015693 0 -0.005479 0 0
-0.006993 0.011803 0.005094 0.002523 0.019178 0.002881 -0.015464 0.019284 0 0
-0.022887 -0.00968 -0.001577 0.000629 -0.000336 0.015897 -0.002094 0.024324 0 0
-0.022613 0.002506 0.004625 -0.020434 0.007059 -0.030543 -0.026233 -0.015391 0 0
-0.008203 -5e-04 0.005278 0.023427 0.032377 -0.012058 0.008621 0.005806 0 0
0.065056 -0.007003 0.006702 0.018501 -0.003233 0.029528 0.019231 0.01421 0 0
0.013962 -0.038539 -0.007545 -0.005542 -0.006812 -0.002486 -0.023061 -0.016638 0 0
-0.021515 0.012313 0.007938 0.01548 0.012737 -0.012843 0.019313 -0.00935 0 0
0.029903 0.007246 -0.008209 -0.009146 -0.00516 -0.001553 0.025263 -0.011685 0 0
