 BMY BA BK BAC BHI BAX BRB
-0.005252 0.002504 -0.014838 -0.005383 -0.017379 -0.006961 -0.006494
-0.006093 -0.010742 0.000591 -0.00056 -0.001179 0.006134 -0.006527
0.002452 0.009722 0.001476 -0.002241 0.018628 -0.004354 0.008587
0.008153 0.006377 0.01562 0.014599 0.009434 0.022742 0.020952
0.014153 0.054299 0.008416 0.003874 0.004601 -0.005132 -0.001866
-0.010766 0.010607 -0.004892 0.003491 0.008158 -0.014829 0.007944
-0.00927 -0.003979 0.00347 -0.001831 0.004827 -0.013743 -0.006027
-0.006509 0.005992 0.005764 0.00477 -0.026279 -0.001327 -0.001866
-0.00041 0.000818 0 -0.00566 0.004788 -0.002879 -0.006075
0.001229 0.000583 0.005731 0.006794 0.015596 0.007552 0.001175
0.002455 0.015629 0.005128 -0.006383 0.010095 0.000441 0.008687
0.006531 0.018718 0.013889 0.007709 -0.026323 0.016747 -0.005577
0.005677 0.009131 0.002516 -0.000911 -0.009686 -0.000433 -9e-06
-0.010081 -0.004468 0.00725 0.000912 0.00073 -0.013226 0.004684
-0.002037 0.022217 -0.010244 -0.003279 0.011233 -0.013404 0.00093
0.009388 -0.010977 0.003916 -0.001645 0.009377 -0.011136 0.002794
-0.010514 -0.003663 -0.002508 -0.001281 0.006003 0 -0.000837
0.004904 -0.026735 -0.013408 -0.01173 -0.010371 -0.018919 -0.012174
0.001627 0.006524 0.004247 0.006491 0.014643 0.01607 -0.005644
0.006496 0.010803 0.006202 0.005712 0.044708 0.012201 -0.001041
0.001614 -0.00405 -0.004203 -0.003147 -0.005552 -0.001339 0.014301
0.000403 0.011522 -0.001688 -0.0065 -0.005175 0.002012 -0.001867
0.016103 0.000335 0.12035 -0.015888 -0.00616 0.011153 0.002807
0.001981 0.012838 -0.002767 0.002659 0.006749 0 0.007462
0.003954 0.001102 -0.00328 -0.001894 -0.000547 0.002912 0.009213
-0.005514 -0.009028 -0.005315 -0.003796 -0.010678 -0.002228 -0.014542
0.00396 0.001333 -0.003817 -0.015813 0.009824 0.008933 -0.003352
0.002761 -0.003883 0.000511 0.017228 -0.010277 -0.015272 0.002335
0.001574 0.005903 0.000766 0.004757 -0.003877 -0.000225 0.013979
0.001964 -0.007862 0.001531 0.005492 0.031411 0.011915 0.009191
0.003136 0.003683 0.003566 0.001507 0.036249 0.025106 0.002732
0.000782 0.008562 0.003807 0.002821 0.017555 0.008886 0.032698
-0.003124 -0.012569 0.001264 0.005814 -0.030415 -0.006445 -0.002199
0.0047 0.006811 0.00101 -0.000932 0.012258 0.004973 -0.002204
0.004678 -0.000776 -0.000252 0.001493 -0.011719 -0.002582 -0.015724
0.010865 -0.001776 -0.001766 -0.002795 -0.000264 0.004314 -0.012745
-0.001919 -0.01312 -0.005308 -0.00299 -0.005535 -0.007302 -0.002727
0.002308 0.000338 0.008132 0.00656 -0.006493 0.002813 0.002735
0.008826 0.001014 0.006554 0.001304 0.004402 0.008846 0.000909
0.000761 0.00135 -0.00025 -0.002232 0.001992 -0.00278 -0.000908
0.00038 -0.001798 -0.013778 -0.004846 -0.01047 -0.005147 -9.1e-05
0.012918 0.003715 0.008128 -0.001124 -0.042325 0.002371 -0.009001
0.011751 0.004037 -0.002016 0.006375 -0.045035 0.010323 -0.001376
-0.019108 -0.004244 -0.004797 -0.008012 -0.007469 -0.004044 -0.015158
-0.003056 -0.002356 0.004059 0.003944 0.005902 0.002351 0.0028
0.004215 -0.010569 -0.004295 0.000935 0.0022 -0.012154 0.017208
-0.000381 0.014432 0.005329 0.001495 -0.021224 0.009713 0.00128
0.012977 -0.004817 0.009591 -0.005972 -0.008524 0.006841 0.004658
-0.010927 -0.007992 0.00825 0.002253 0.025189 0.009554 0
0.01219 -0.001475 0.003471 0.001124 -0.011034 0.005258 -0.010455
0.011291 0.009432 -0.005436 -0.002245 -0.001636 0.012134 -0.002297
-0.007443 -0.009344 0.017143 -0.000563 -0.01654 0.013229 0.004144
-0.0015 0.007159 0.001954 0.00563 0.015758 -0.00306 0.003668
-0.005633 -0.034187 -0.000488 0.00112 0.000895 -0.018212 -0.003198
0.007175 0.020561 -0.004904 -0.006151 0.021461 0.001667 -0.004125
0.011998 0.002747 0.007393 -0.002251 0.007003 0.001873 -0.008974
-0.026306 -0.016438 -0.008317 -0.015038 -0.028542 0.030322 -0.003483
-0.002664 -0.008473 -0.00518 -0.00687 -0.006264 -0.017335 -0.005592
0.046547 0.000819 -0.010166 -0.011145 -0.006754 -0.006359 0.014058
0.021874 0.005848 0.000752 0.012825 0.02735 0.021057 0.006839
0.027114 0.041395 0.001502 0.008826 0.015296 0.004044 0.010189
0.000347 0.016637 0.003999 0.004945 0.004346 0.013089 0.004998
-0.005556 -0.010983 0.014937 -0.001892 0.026879 -0.011131 -0.012658
0.003142 0.00744 0.012754 0.002655 -0.012243 0.004824 -0.003663
0.000696 0.002866 0.00775 0.006241 0.002422 -0.010602 0.002757
0.003826 -0.003078 0.000481 0.002819 -0.007959 0.003842 -0.004574
-0.005544 -0.009187 -0.001201 -0.00075 0.009169 0.002618 0.001832
-0.006272 0.005362 -0.000722 -0.006189 0.005253 -0.000603 0.002767
-0.032609 -0.008889 0.012996 0.000944 -0.009886 0.003015 -0.003309
0 0.001009 0.009266 0.013009 0.012694 0.000802 -0.004966
0.004712 0.00728 0.009887 0.005956 0.013239 0.006608 0.002773
0.001804 0.01968 0.009557 -0.0037 -0.093828 0.002586 -0.016498
-0.004681 -0.008396 -0.003233 0.003714 -0.002148 0.00119 0.016306
-0.007959 0.00099 0.000463 0 -0.022291 0.003567 0.004149
-0.011306 -0.000769 -0.010651 -0.00259 0.014937 -0.00079 -0.011019
-0.000738 -0.004178 0.000702 -0.003895 0.012548 -0.005731 -0.003157
-0.001477 -0.003312 -0.005847 -0.015642 0 -0.009938 -0.005216
0.005176 -0.014953 -0.005881 -0.001324 0.003519 0.006826 0
-0.030526 -0.019454 -0.038334 -0.037697 -0.015551 -0.020937 -0.015918
0.000759 0.000688 -0.000246 0.011614 0.008363 0.018534 0.010371
0.009856 0.006761 -0.003692 -0.008853 0.001229 -0.008398 0.003861
-0.008258 -0.009334 -0.016551 -0.007344 -0.00675 -0.015527 0.003752
-0.002649 -0.000115 -0.015574 -0.007398 -0.017143 -0.006555 -0.005598
0.025047 0.009193 0.0148 0.026189 0.008642 0.000412 0.008449
0.004073 0.010134 -0.014081 -0.006871 0.002804 0.010253 0.006524
0.001475 0.002029 0.004081 0.003558 0.011962 0.016991 0.009167
-0.008837 0.006975 -0.00381 0.003545 -0.003224 0.006039 0.002753
0.016345 0.018881 0.00204 0.002748 -0.002618 0.008803 -0.000823
-0.020468 -0.019189 -0.03028 -0.031905 -0.015287 -0.009322 -0.009249
0.008209 0.005925 0.009971 0.006268 -0.006743 0.015816 -0.012848
0.003701 0.01178 0.012211 0.00663 0.001895 0.009263 -0.001873
-0.011062 -0.011424 0.00154 -0.009581 -0.011346 0.002929 -0.012101
0.004474 0.003556 0.011533 0.015115 0.018648 0.013629 0.022695
0.007795 -0.001771 0.011908 0.007743 0.006415 0.000192 0.002767
0.020626 0.007098 0.031798 0.021671 0.015703 0.004609 0.009324
0.002887 -0.002533 -0.01189 -0.004242 0.010409 0.006117 -0.009219
-0.006837 0.004527 0.00221 0.000968 0.00303 -0.00152 -1e-06
0.000725 -0.001649 0.003431 -0.002515 0.004229 0.009515 0.001852
0.006517 -0.003413 -0.008547 0.005431 -0.003459 0.000377 0.000924
-0.006475 -0.011821 -0.008374 -0.02064 -0.001207 -0.005841 -9.2e-05
0.0105 0.003466 0.007452 0.008273 0.014808 0.008719 -0.003601
-0.005374 -0.00947 -0.000247 -0.003321 -0.015337 -0.010335 0.010102
0.004323 -9e-04 -0.003453 -0.011564 0.01739 0.002468 -0.009083
-0.002152 0.012045 0.009156 0.008527 0 0.021591 0.002731
0.008715 0.004116 -0.001226 0.00059 -0.008175 -0.002966 0.002355
0.00144 0.002548 0.001964 -0.000786 0.015136 0.004835 0.002754
-0.005751 -0.005193 0.003676 0.000197 -0.008415 0.006107 0.001387
0.0047 0.008997 0.000244 0.004129 0.03439 0.003127 0.007339
-0.009716 -0.009577 -0.01074 -0.010965 -0.00072 -0.010268 -0.000455
0.00109 0.009781 -0.00074 -0.004554 0.013971 0.002408 0
0.027949 0.001981 0.005185 0.002784 -0.000568 -0.002218 0.001367
0.004943 -0.007909 0.021616 0.016065 0.030984 0.002408 0.00091
-0.005973 0.00155 -0.000481 0.001366 -0.000827 0.01663 -0.000909
-0.00106 0.037922 -0.002887 0.010136 -0.004967 -0.002908 -0.001592
0.005662 -0.00948 -0.008926 -0.017561 -0.010538 0.014947 -0.002962
0.008797 0.003226 0.010224 0.002554 0.015975 0.004131 0.000914
-0.005581 0.003752 -0.006747 -0.010384 0.006483 0.008227 0.000457
0.00947 0.00032 -0.009512 0.002178 -0.00233 0.003903 -0.00639
0.031967 0.010889 0.007141 0.012051 0.078434 0.014314 -0.000919
-0.015825 -0.004541 -0.001711 -0.009955 0.029423 0.008014 0.005977
-0.002053 -0.002546 -0.00049 0.000986 0.002351 -0.01158 -0.003656
-0.010627 -0.010849 -0.008086 0.002561 -0.007653 -0.009792 0.001835
-0.006237 0.002473 -0.001976 0.000589 0.01132 0.007593 -0.008232
0.000697 0.006436 0.011881 0.001571 0.012177 0.004907 0.00276
0.0223 0.000213 0.007339 0.004313 0.009965 0.00279 0
0.023177 -0.002557 0.002186 0.000195 -0.008556 -0.001217 0.005985
0.002998 0.010148 0.00315 0.003513 -0.006928 0.002089 0.01135
0.003321 -0.003701 -0.007005 -0.000389 -0.004896 0.002259 -0.018001
0.001324 0.002335 0.003649 0.000973 -0.00369 0.001387 0.006211
-0.012231 -0.013605 -0.011391 -0.01691 -0.026543 -0.00606 0.000229
0.012048 0.006466 0.00858 0.007315 0.019277 -0.011496 0.007326
-0.00496 0.001713 -0.009966 -0.003337 -0.001991 0.015154 -0.005909
0.004653 0.008337 0 0.003151 -0.001995 -0.004513 -0.000914
-0.004962 0.0106 0.011785 0.003534 -0.002374 0.007323 -0.002288
0.004322 0.015209 -0.011162 0.000196 0.014275 -0.013329 -0.00367
0.007944 -0.001653 -0.011043 0.002934 0.019753 0.004737 -0.002293
-0.004598 0.002794 -0.004715 -0.000975 -0.001332 0.002619 0.00599
-0.002969 -0.004334 0.004737 0.00527 -0.003394 -0.005399 0.005321
-0.00728 -0.009432 -0.002978 -0.002913 0.004987 7e-04 -0.00073
0.001 0.019358 -0.008462 -0.005842 -0.019608 -0.003325 -0.003653
0.000666 0.00852 -0.003012 0.002938 0.008272 0.000176 0.002016
0.001664 0.002545 -0.000504 -0.000195 -0.00049 -0.011761 -0.001098
0.000664 0.020812 0.018136 0.003516 0.014455 -0.004973 0
0.006308 0.000398 0.003464 -0.001968 -0.003985 0.014638 0.002656
0.005609 -0.007555 -0.002712 0.00138 0.008366 0.005454 -0.002146
-0.001312 0.001503 -0.003955 0.001378 0.028616 0.008924 0.004073
-0.000657 -0.004801 -0.010424 -0.003736 -0.000818 -0.004162 -0.0041
-0.008218 -0.012161 -0.012541 -0.006514 -0.018601 -0.004397 -0.001787
-0.033146 -0.014752 -0.02286 -0.010729 -0.012636 -0.02193 0.005914
0.003428 0.013941 0.029893 0.00944 0.002294 0.013453 -0.003282
-0.003075 -0.006518 0.01161 -0.004178 0.011564 -0.012035 0.000549
-0.016792 -0.010969 -0.00998 -0.007792 -0.013932 0.007345 0.000914
0.036598 0.020626 0.045363 0.014096 0.01437 0.004802 0.000913
0.003026 0.005078 0.003857 -0.00556 0.028333 0.010442 -0.002736
0.031177 -0.008285 0.012008 0 0.01887 0.013838 -0.001831
-0.014629 -0.007641 -0.00261 -0.003395 0.015339 -0.001382 -0.000917
0.0419 -0.004928 0.000476 0.012823 -0.003805 0.002768 -0.000734
-0.011083 -0.008667 -0.02069 -0.011276 -0.024826 -0.015873 -0.003856
0.025296 0.011657 0.004128 -0.001801 0.021887 -0.004383 -0.004608
-0.019363 -0.013169 -0.018621 -0.018841 -0.001015 -0.019546 -0.005556
0.005096 -0.003649 -0.003204 -0.002043 -0.018506 -0.011135 -4.7e-05
0.004119 -0.006173 0.004944 -0.001024 -0.023224 -0.010716 -0.000884
0.01136 -0.003474 0.016482 0.007992 0.003649 0.031393 0.000931
-0.013105 0.005388 0.014279 -0.002033 -0.009617 0.001602 0.013966
-0.002213 0.010509 -0.011215 -0.004074 -0.003789 0.001244 0.00528
0.008872 0.006344 0.067809 0.008795 0.02092 0.025914 0.004796
0.006595 0.009094 0.00113 0.004663 0.014088 -0.00173 0
0.004407 0.007271 0.005643 -0.003633 0.002181 0.003639 0.008818
-0.011282 0.005287 0.01459 -0.004456 0.003895 0.002245 0.004776
-0.006339 0.010316 -0.002655 -0.006918 0.00776 -0.002757 0.004484
-0.013397 0.003503 -0.017524 -0.009219 -0.006341 -0.016932 -0.001786
0.022308 -0.001297 0.004741 0.003102 -0.007179 0.020914 -0.007156
0.01265 0.006592 0.030562 0.021027 0.023072 0.006542 -0.002523
0.001249 0.010915 0.006106 -0.000606 -0.057556 0.001368 -9e-05
0.001248 0.001865 -0.006068 0.002424 -0.025238 0.003928 -0.001355
0.001246 -0.000196 0.018753 0.003628 -0.011969 -0.00017 -0.000543
-0.0028 -0.002254 -0.012628 -0.008835 0.017429 -0.002893 -0.001357
-0.000624 0.006482 -0.02016 -0.001823 0.017373 -0.051877 -0.000453
-0.015298 0.013466 -0.011947 -0.019484 -0.016002 -0.0018 -0.000907
0.018706 0.001733 0.003807 -0.003312 0.017597 0.020195 0.000907
-0.02272 -0.002307 -0.037228 -0.020768 -0.018724 -0.026334 -0.00272
0.006051 0.033044 0.014209 0.016543 0.009115 -0.029951 0.002636
-0.055081 -0.03292 -0.016996 -0.014605 -0.021318 -0.015906 -0.003989
-0.040536 9.6e-05 -0.01028 0.003811 -0.02252 -0.010648 0.005007
0.002095 0.017645 0.022191 0.006117 -0.002644 0.024025 -0.006793
-0.010105 -0.019992 -0.017321 -0.00587 -0.002146 -0.012763 0.003192
0.009152 0.010635 -0.013866 0.004429 0.001012 -0.001901 -0.004091
-0.001744 0.013393 0.011439 0.003149 -0.011879 0.030476 0.004108
-0.021663 -0.015954 -0.042177 -0.016325 -0.02844 -0.011091 -0.000909
0.018571 0.000959 0.066913 0.024681 0.007384 0.008785 0.019108
0.014025 -0.010734 0.024902 0.01059 0.040314 -0.00982 0.006161
0.034924 -0.001453 0.011699 0.021163 -0.000378 0.019835 0.002707
-0.05847 -0.04303 -0.034023 -0.027163 -0.000503 -0.043119 -0.007036
0.022711 0.001424 -0.025552 0.004964 0.014104 -0.003068 -0.005348
0.004858 0.016355 -0.008741 -0.001852 -0.010431 0.016157 -0.000896
-0.015884 -0.024188 -0.040753 -0.013196 -0.018196 -0.007193 -0.012108
-0.021404 -0.021715 -0.011429 0.007731 -0.01342 -0.015253 0.009532
-0.018645 -0.029002 0.049007 0.033589 -0.007644 -0.013746 0.022932
0.010596 0.034397 0.040728 0.038315 0.02624 -0.000982 0.041758
0.016631 0.013343 -0.020028 -0.007921 0.002417 -0.014345 0.018565
0.000711 -0.002675 -0.005403 -0.000974 -0.010914 0.007975 -0.007457
0.021677 0.010727 -0.007794 0.006823 0.004362 0.025119 -0.015025
0.008696 -0.012756 -0.003809 0.003485 0.013669 0.012734 0.00678
0.018965 0.017883 0.006452 0.000772 0.028986 0.003048 0.008838
-0.005076 0.000711 -0.004748 -0.019279 -0.010778 0 -0.007092
-0.022109 -0.029328 -0.052958 -0.023786 -0.013371 -0.018614 -0.001891
0.009043 0.013068 0.007053 0.017922 0.031372 0.021095 -0.00021
-0.007239 -0.000516 -0.004752 -0.006726 0.001095 0.019712 -0.002021
0.012153 -0.001549 0.016084 0.009361 0.019203 0.017844 -0.001013
0.001372 -0.008066 0.021519 0.007893 0.018006 -0.009496 0.007686
-0.011648 -0.000834 -0.016949 -0.009593 0.005623 -0.008112 0.001676
-0.006239 0.003756 -0.009606 -0.003203 0.00431 0.004229 0.004184
-0.029997 -0.014137 -0.012186 -0.015465 -0.010554 -0.021723 -0.004167
0.006832 0.005167 -0.005035 -0.001224 -0.01137 0.007592 -0.010042
0.008214 0.022134 0.023785 0.010008 0.016481 0.019401 0.004227
0.003897 0.009031 0.013347 -0.001213 0.007349 0.007945 -0.005892
0.016231 0.006408 0.038537 0.009516 0.006137 0.007149 0.006774
-0.014583 0.004042 -0.000705 0.001805 0.002072 -0.004914 0.009251
-0.010571 -0.007146 -0.00235 -0.008809 -0.01516 -0.005853 -0.0125
0.029558 -0.001695 0.043345 0.034337 0.031837 0.018399 0.001688
0 0.015712 0.010386 -0.002734 -0.002825 0.01879 -0.008425
-0.012798 0.012298 -0.026816 -0.005483 0.009294 -0.006561 -0.002549
0.016118 0.013235 0.008496 0.00886 0.018866 0.013388 -0.002555
-0.007241 0.004484 -0.011612 -0.012685 -0.000661 -0.008807 -0.001708
-0.008684 0.018244 -0.011748 -0.007314 -0.009816 0.008175 -8.6e-05
0.012263 -0.004575 0.012587 0.003783 -0.005458 -0.017804 0.000856
0.004154 0.00967 0.019107 0.003769 0.015455 0.007897 0.001795
-0.006549 -0.004457 -0.002937 -0.006522 -0.003309 0.002137 0.011177
0.007287 0.015811 0.017898 0.00736 0.021799 0.006219 0.002363
0.002756 -0.006751 -0.001558 0.021327 0.001191 -0.002472 0.008494
0.031261 -0.011423 -0.010254 0.00406 0.001839 -0.009559 -0.004249
0 -0.002101 -0.004279 0.009051 0.005722 0.00697 -0.002431
0.011769 -0.021531 0.013119 0.005916 -0.008159 -0.00071 0.017647
-0.003988 -0.01154 0.002902 -0.005312 -0.013854 -0.009591 0.01891
-0.004004 0.00376 0.002449 0.00267 0.012073 -0.003587 -0.006281
-0.00737 -0.027304 -0.001999 -0.005136 0.048693 0.00144 0.017004
-0.004387 -0.024524 0 0.002294 -0.009411 0.010784 0.006415
0.009153 0.004467 0.016021 -0.006677 0.008456 0.020448 0.012749
-0.001344 -0.019237 -0.031318 -0.012483 0.019669 -0.020735 -0.007081
-0.016482 0.011705 0.002713 -0.023726 0.001726 -0.004448 0.007924
0.020178 -0.003648 -0.008794 -0.003386 -0.01652 -0.011618 0.021973
-0.008381 0.014123 0.042311 -0.023586 -0.006698 0.077396 -0.007654
-0.00879 -0.03136 -0.00502 -0.026203 -0.058097 -0.026519 -0.014729
-0.013984 0.010969 0.019083 0.004415 -0.001101 0.003103 -0.005507
-0.012798 0.000211 0.027045 0 0.006285 0.014438 0.012579
-0.004205 -0.007267 -0.012218 -0.006279 0.018518 0.001017 -0.001484
0.033075 0.01846 0.021753 -0.01011 0.007961 0.012695 -0.002347
0.013283 0.000208 0.00814 0.021915 -0.038852 0.002006 0
-0.000672 0.010102 -0.006418 -0.001041 -0.022876 -0.001501 0.005569
0.009754 0.003506 -0.000208 0.000208 -0.019775 0.01019 0.004602
-0.000999 0.012946 0.018133 0.006043 0.005449 -0.007607 0.028727
-0.027676 -0.020185 -0.038076 -0.053231 -0.025715 -0.012498 -0.009434
-0.009602 0.012008 0.004469 -0.013126 0.009957 -0.000337 0.009524
0.008657 0.002148 0.004661 -0.014631 -0.011972 -0.003545 0.003774
0.003433 -0.002756 0.018136 0.024972 0.033618 0.002202 0.006015
-0.017106 -0.004708 -0.051988 -0.049385 -0.020687 -0.009466 0.00852
0 -0.006296 0.005025 0.004387 0.015726 -0.005973 -0.002705
-0.015315 -0.0215 -0.025217 0.011034 -0.01502 -0.006867 -0.017574
-0.008837 -0.01433 0.029661 0 -0.041994 -0.013137 0.011346
-0.002853 0.009046 0.024258 0.052069 0.01151 0.019618 0.014883
0.005365 -0.009712 -0.008458 -0.011671 -0.013679 0.003436 0.013265
-0.012807 -0.015627 -0.024739 -0.036081 -0.033996 -0.010272 -0.016
0.001441 -0.01478 0.02318 0.006579 0.023377 0.007784 0.008684
0.008636 -0.019113 -0.011755 -0.034933 -0.027436 -0.005493 0.000183
0.002854 -0.004645 -0.007353 -0.001168 0.040975 -0.003452 0
-0.023123 -0.005122 -0.029194 -0.01473 -0.015696 -0.021302 -0.018315
0.022578 0.024368 0.019075 0.023968 0.025414 0.02442 0.000746
-0.017094 0.004356 -0.033913 -0.029432 -0.036691 -0.024184 0.018643
0.018841 0.020016 0.029633 0.02531 -0.013369 0.033457 0.006442
0.035917 0.020495 0.053354 0.044481 0.019558 0.009935 0.0016
0.009269 -0.004273 -0.005465 -0.004905 0.011535 -0.006275 0.010893
0.007823 -0.007188 0.013525 0.03361 -0.005082 0.021847 0.006466
-0.003712 -0.008105 -0.001877 -0.014307 0.007973 -0.014364 0.022127
-0.015583 -0.01961 -0.000209 -0.016714 -0.007416 0.002034 0.010475
0.006882 0.00789 0.008149 0.025945 0.014942 0.00964 0.01935
-0.006152 0.011907 0.026114 0.01614 0.029567 0.000628 0.005424
0.005158 0.015036 -0.011109 -0.012837 -0.005601 0.012265 -0.000539
0.002737 -0.005582 0.015114 0.027992 0.013661 0.013942 0.006612
-0.020812 -0.04253 -0.043461 -0.042667 -0.013004 -0.033066 -0.002011
0.00662 -0.020068 0.020404 -0.027324 0.017966 0 -0.032908
-0.002769 0.018753 0.005772 -0.00875 0.000353 0.008465 -0.011111
-0.025338 -0.001468 -0.013937 -0.020674 -0.0267 -0.024845 0.004213
-0.009615 -0.011536 -0.01746 -0.010911 -0.030937 -0.009296 -0.046154
0.012945 -0.002632 0.018193 -0.004796 0.014466 0.008514 -0.007331
-0.007455 -0.006309 0.011012 0.002169 -0.019668 0.010165 -0.006647
-0.002504 0.00658 0.005138 -0.004328 0.011787 0.005628 -0.003717
0.003227 0.021562 0.00552 0.012316 0.016731 0.009328 0
0.00143 0.010666 0.013013 0.008588 -0.000853 -0.001176 0.029701
-0.002141 -0.000222 -0.001807 0.000473 0.01342 -0.004711 0.003769
-0.020386 -0.012444 -0.022723 -0.019858 -0.009871 -0.015044 -0.005054
-0.008032 -0.007088 -0.002058 -0.008683 0.004255 0.006865 0.023948
-0.023923 -0.008952 0.005361 0.003893 -0.01816 -0.010568 0.003544
-0.003017 -0.009604 -0.033429 -0.016966 0.000617 -0.004479 -0.016243
-0.000765 0.004156 0.043284 -0.00641 0.002341 0.014189 0.002154
-0.013788 -0.013336 -0.020744 -0.011166 -0.021269 -0.015697 -0.02937
0.011262 -0.034374 0.013707 0.001255 -0.01545 0.033108 -0.013284
0.023041 -0.035719 -0.037083 -0.037343 -0.006762 0.022148 -0.000112
0.016517 0.00488 0.016809 0.008592 0.014258 0.053349 -0.024573
-0.005539 0.025654 -0.005441 0.014455 -0.001393 -0.017454 0.029141
-0.01671 -0.022341 -0.02167 -0.020356 0.005834 0.010468 -0.015648
0.01926 0.014282 0.013548 0.018701 0.00227 -0.000785 -0.012793
-0.032975 -0.046651 -0.045194 -0.034166 -0.036231 -0.003927 -0.010046
-0.010728 0.025816 0.002 0.021383 -0.028064 0.023656 -0.020914
-0.03718 -0.004382 -0.007097 -0.046007 -0.037335 -0.032661 0.037975
-0.015286 -0.014084 -0.017422 -0.025467 0.001116 0.005893 0
-0.064951 -0.010204 0.029714 0.039477 -0.025641 -0.038949 0.032774
-0.013106 -0.013273 0.026193 0.085049 0.015589 0.010544 0.02214
0.033643 0.013713 -0.013844 -0.016515 0.016336 0.011249 -0.000722
-0.016274 -0.007601 -0.037508 -0.010526 0 -0.016605 0.005058
0.026992 0.0074 0.036919 0.043566 0.022863 0.011967 -0.005032
0.000848 0.043299 -0.009231 0.017961 -0.005148 -0.007614 0.009393
-0.014824 0.023591 0.002662 0.006438 -0.084014 -0.017793 -0.005011
-0.010318 0.003742 0.029204 0.045961 -0.033596 0.006482 -0.021583
0.040834 -0.005049 0.026225 0.019932 -0.010173 0.015687 -0.002206
0.002922 0.001692 -0.020737 -0.022207 0.021021 0.005853 0.000737
-0.024969 -0.014596 -0.041711 -0.037702 -0.015403 -0.024729 0.005155
0.016645 -0.016893 0.006696 -0.000944 -0.009758 -0.006961 -0.008059
-0.020151 -0.002002 0.024169 0.024569 0.002972 0.013351 0.003693
-0.011568 -0.005266 -0.000216 -0.027899 -0.003431 -0.001153 0.018396
-0.005202 0.02269 0.001299 -0.000474 0.010485 0.003792 0.011199
0.010458 0.029952 0.011894 0.016137 0.003097 0.009855 -0.001786
0.028892 0.022978 0.011327 0.01191 0.040914 0.006181 0.030637
-0.027242 -0.003042 -0.030642 -0.025156 -0.007119 -0.024895 -0.006876
0.003878 -0.000469 0.008502 0.01089 -0.000747 -0.016247 0.003567
-0.006009 0.002231 -0.029399 -0.000703 0.041561 0.016346 -0.002091
-0.004318 -0.016048 0.02049 0.007031 0.008181 0.001824 0.000628
-0.01301 -0.02369 -0.009166 -0.017687 -0.025911 -0.007117 -0.015249
-0.010105 0.012559 0.015418 0.00924 0.008185 -0.006334 -0.012083
0.029294 0.019509 0.010195 0.007981 0.019861 0.006543 0.002152
0.007762 -0.001063 0.000644 -0.005123 0.010803 0.005 -0.003579
-0.007274 -0.007331 0.001502 0.003745 -0.01575 -0.00796 0.010776
-0.0125 0.010125 -0.010714 -0.034049 0.005429 0.001839 -0.003198
-0.013095 -0.023703 -0.049816 -0.04056 -0.043769 -0.015184 -0.001783
-0.00973 -0.025607 0.006838 -0.014092 0.000892 -0.000339 -0.025
-0.011166 -0.013016 0.002943 -0.010209 -0.008166 0.009153 0.004396
0.002258 0.01372 0.002935 -0.015214 0.048054 -0.023848 0.013858
-0.018927 -0.014897 -0.023858 -0.02743 -0.003714 -0.008992 -0.02518
0.005053 -0.036599 0.005303 0.006024 -0.026953 0.006971 -0.012509
-0.025137 -0.028982 -0.029587 -0.038922 -0.017681 -0.020941 -0.017974
0.018753 -0.013176 0.087213 0.068253 0.019949 0.017854 0.00411
-0.017027 -0.012943 -0.012391 -0.018293 -0.026029 0.000521 -0.007882
0.002341 0.023879 -0.00088 0.002971 0.033821 -0.01649 -0.004584
-0.035965 0.027636 -0.052655 -0.039041 -0.009347 -0.006883 -0.007214
-0.008721 -0.009708 -0.073953 0.007565 -0.019755 -0.015283 -0.010513
0.0435 0.013777 0.126318 0.082592 0.051587 0.037899 0.007031
0.005152 -0.040246 -0.035897 -0.009504 -0.055778 0.008346 -0.003181
0 0.01838 0.072849 0.085581 -0.006968 0.001035 0.013542
-0.008854 0.01992 -0.050873 0.014095 0.00183 0.001723 0.000154
0.015515 -0.005112 0.007268 -0.034865 0.021011 0.00086 -0.008061
-0.018519 0.00527 -0.036753 -0.027581 0.039219 -0.012199 -0.005495
0.004717 -0.027261 -0.018961 -0.030121 -0.008323 -0.001739 0.013698
0.008451 -0.010105 -0.014794 -0.014752 -0.025467 0.001917 0.028023
-0.00838 0.01225 0.010656 -0.004203 0.017075 0.005565 -0.003734
0.041315 0.020304 0.057513 0.077816 0.029051 0.03753 -0.003748
-0.009468 0.012783 -0.048267 -0.013705 0.022131 -0.000667 -0.010158
0.010619 -0.009239 0.009762 0.001737 -0.008883 -0.008507 -0.005701
0.013705 -0.006435 -0.040792 -0.02378 0.010503 0.007571 0
-0.008562 -0.008857 0.066126 0.002284 0.015521 0.009183 0.012806
-0.007273 0.000533 -0.008992 -0.028354 -0.006141 -0.010258 -0.003586
-0.01511 0.047721 0.009074 -0.011725 -0.012358 0.001337 -0.004167
0.026964 -0.002163 -0.002536 -0.006327 0.011539 0.013356 -0.001598
-0.017655 -0.020018 -0.013638 -0.019899 -0.013057 -0.002142 -0.007162
-0.006913 0.004684 -0.013827 -0.036816 0.017546 -0.011062 -0.013699
-0.00464 -0.019684 0.015209 0 0.028466 -0.009516 0.000661
0.024709 0.012814 0.029963 0.039348 0.023154 0.01854 0.006804
-0.017743 0.00313 -0.021364 0.01325 0.006373 -0.000331 -0.007221
