GD GE F FDX GILD FCX GS GOOG 
0.004925 -0.005122 0.008055 0.004196 0.018492 0.028202 0.001011 6544
-0.025872 -0.018387 -0.044521 -0.018897 -0.034705 -0.035253 -0.044591 5528
0.005499 0.003247 -0.003584 -0.002807 0.013571 -0.027428 0.020626 6371
0.013498 0.007717 0.037170 0.011550 0.010571 0.041413 0.007111 14627
0.033295 -0.006176 -0.006936 -0.000192 0.021850 0.006208 0.006078 14
0.004222 -0.001740 0.001164 -0.008637 0.035259 0.008852 0.008396 7201
0.009405 0.005478 0.008139 0.006196 0.018897 0.035629 0.040854 6196
-0.008550 0.004458 0.011534 -0.005292 -0.008842 0.008644 0.033444 4840
-0.005196 -0.001972 0.003421 -0.001548 -0.010444 -0.032666 -0.014273 12013
0.010891 0.016798 0.007955 0.001066 0.015611 0.032190 0.031582 10284
-0.011434 -0.019922 -0.041714 -0.020612 -0.008876 -0.047842 -0.031099 3794
0.002335 -0.000248 0.052941 0.012054 0.024683 0.006693 -0.044170 7523
0.019084 -0.003223 -0.031285 0.001562 0.006182 -0.023316 -0.048824 11203
0.018182 -0.000498 -0.004614 0.012087 -0.001907 0.030226 0.021842 11842
-0.032720 -0.027377 -0.045191 -0.030723 -0.052855 -0.047577 -0.040240 7754
0.005306 -0.001535 0.029126 0.017886 0.010085 0.032377 -0.019796 15628
-0.029690 -0.016402 -0.033019 -0.026357 -0.033282 -0.017832 0.006621 15044
-0.016772 -0.003387 -0.040244 -0.002607 -0.023181 -0.094517 0.015994 15380
0.018211 0.025098 0.016518 0.024829 0.012923 0.021461 0.085371 15182
0.001585 -0.005101 -0.002500 -0.006866 0.018557 0.025843 0.001159 13286
-0.005312 -0.017944 -0.025063 0.001185 -0.005921 -0.040673 -0.026960 10695
0.019770 0.008875 -0.010283 -0.045082 0.022680 0.002706 -0.007797 4470
-0.014485 -0.012678 -0.046753 -0.028409 -0.030466 -0.075370 -0.020910 7931
0.000113 -0.003145 -0.013624 -0.007443 0.010860 -0.007027 -0.013875 14401
-0.018879 -0.022871 -0.040055 -0.017568 -0.015771 -0.019488 -0.036693 10599
0.019703 0.013452 0.034532 0.020608 0.006038 0.034422 0.033317 12406
-0.013559 -0.024954 -0.022253 -0.020833 -0.032548 -0.041434 -0.041713 9586
0.010653 0.019603 0.005690 0.017021 0.061561 -0.000224 0.028344 7491
0.020288 0.026969 0.041018 0.041948 0.030119 0.051859 0.066517 13125
-0.013775 -0.008320 -0.009511 -0.009576 -0.001527 0.029177 -0.013801 4829
0.000000 0.003933 0.030178 0.023703 0.017046 0.023590 0.010072 4057
0.002591 -0.035518 -0.034621 -0.012390 -0.012892 -0.021025 0.001103 9895
0.009549 -0.018413 -0.038621 -0.000411 -0.015890 0.005369 -0.051435 2746
0.028600 0.012690 0.001435 0.001749 0.034727 0.043442 0.014125 11455
0.006924 0.014982 0.011461 0.011399 0.017743 0.032382 0.019472 12297
0.006554 -0.000805 0.000000 0.017565 -0.011342 0.030603 -0.020763 308
0.003416 0.004835 0.011331 0.007484 0.014234 0.000740 0.029005 3503
-0.028830 -0.010158 -0.023810 -0.031724 -0.039799 -0.050564 -0.058249 12921
0.004272 0.005941 0.012913 0.003072 0.022033 0.030766 0.006772 84
0.011780 0.008859 -0.009915 -0.007962 -0.013661 -0.026636 -0.019287 5296
-0.014230 -0.017829 -0.014306 -0.013067 -0.007791 -0.009122 0.010505 4166
-0.020123 -0.011650 -0.013062 -0.000208 -0.008942 -0.070512 -0.009683 13544
-0.014732 0.008772 0.001471 0.008968 0.002421 0.020651 -0.034127 4356
-0.001812 -0.006250 -0.007342 -0.022013 0.005049 0.015381 0.013151 4223
0.003291 0.007110 0.004438 -0.010567 0.003058 0.026027 -0.007298 10490
0.009388 0.016977 0.000000 0.007049 0.011760 0.019719 0.034194 6824
0.016472 0.010501 -0.005891 -0.022908 0.009686 0.008162 0.022519 4095
-0.003087 0.000533 0.020741 0.008466 0.004903 0.028048 0.011058 8981
-0.013381 -0.009587 -0.007257 -0.010871 -0.017607 -0.025783 -0.021875 8882
-0.001905 0.004033 -0.020468 -0.013928 0.000432 0.006159 -0.000047 1804
-0.000674 -0.007231 0.004478 -0.016001 -0.006907 -0.020182 0.014674 9553
-0.017418 -0.008363 -0.019317 -0.033756 -0.014562 0.008298 -0.034643 6187
0.012123 0.001088 -0.022727 0.013347 0.034186 0.007939 -0.013295 80
-0.028249 -0.020652 -0.049612 -0.036766 -0.021113 -0.042263 -0.023970 14906
-0.001046 0.003885 0.004894 -0.007253 0.039433 -0.042624 -0.026009 7694
-0.003259 -0.021559 -0.009740 -0.008504 -0.018026 0.003562 -0.026858 12993
0.038538 0.011299 -0.004918 0.000000 0.035219 0.011065 0.011873 14135
-0.001124 0.003352 0.029654 0.027060 -0.005773 -0.000929 0.026910 6668
-0.025554 -0.020880 -0.030400 -0.011527 0.009540 -0.022863 0.009294 8356
-0.001848 0.008246 0.019802 0.007139 -0.010682 0.042393 0.014642 12388
-0.012500 -0.026227 -0.033981 -0.016186 -0.019518 -0.033330 -0.041458 12464
-0.012424 0.000869 -0.018425 0.013690 0.008471 -0.065479 0.021781 14130
-0.037871 -0.039063 -0.017065 -0.019311 -0.008190 -0.080560 -0.033013 12429
0.000124 0.033123 0.027778 0.014859 -0.022443 0.032397 -0.019740 593
-0.024134 -0.007578 0.001689 0.001904 -0.042560 -0.031023 0.018589 12869
0.002537 0.015859 0.062395 0.057265 0.013731 -0.051766 0.045624 15872
0.050854 0.001735 -0.006349 -0.005394 0.017585 0.079301 -0.000953 15326
-0.023354 -0.018759 0.051118 0.016382 -0.055482 0.009469 -0.037550 8820
0.020584 0.021177 0.013678 0.022121 -0.001625 0.012824 0.025500 10567
0.006280 0.001152 0.002998 0.009570 0.003488 0.011137 -0.001019 6621
0.004681 0.005058 0.008969 -0.008510 0.019699 0.006261 0.012752 2908
0.009796 0.012142 -0.016296 0.013907 0.038409 0.023390 0.005037 13397
0.009582 0.022624 0.031627 0.001072 0.005253 0.036929 0.041243 16264
-0.005390 -0.021847 -0.024818 -0.017876 0.007838 -0.009989 -0.033593 14749
-0.022974 -0.032796 -0.037425 -0.029973 -0.037157 -0.057798 -0.054482 12036
0.000723 -0.000292 -0.018663 0.006404 0.006731 -0.010942 -0.014168 6751
0.005543 0.000877 -0.022187 0.006587 -0.009806 0.024597 0.017578 4569
-0.000959 -0.011393 -0.014587 -0.023957 0.002251 0.043763 -0.017799 12122
-0.000840 0.005024 0.050987 0.005114 0.001572 0.028722 -0.006415 5946
0.008884 0.010585 0.010955 -0.003957 0.010987 -0.008023 -0.028084 4163
0.001309 0.017748 0.018576 0.012259 0.007984 0.015421 -0.002602 13827
-0.009744 -0.016867 -0.018237 -0.013120 -0.015622 -0.019754 -0.020091 3136
0.001200 -0.000582 -0.001548 -0.001023 -0.002682 0.009534 0.010478 3458
0.005993 -0.002619 0.004651 0.015127 0.012550 0.051084 -0.025839 14692
0.002740 0.002334 -0.010802 0.007731 0.009296 0.014192 0.019850 25
-0.016160 -0.010477 -0.028081 -0.006894 -0.036623 0.005436 -0.011735 7819
0.010266 -0.004156 0.003210 -0.002575 -0.022991 -0.005107 0.014500 6625
0.003347 0.019672 0.033600 0.007072 0.016309 0.012077 -0.001970 14965
-0.005600 -0.007892 0.009288 0.013932 0.010087 -0.002387 -0.026274 15242
-0.001078 0.002357 0.012270 -0.001539 -0.006128 0.032895 0.046902 10669
-0.004438 -0.004997 0.003030 -0.018056 0.038137 0.028469 -0.022677 3785
-0.013855 -0.020975 -0.013595 -0.011885 0.040915 -0.053580 -0.040011 6054
-0.001222 0.007846 -0.053599 0.012368 0.026416 0.025679 -0.026823 13547
0.010520 0.003593 -0.008091 0.012217 0.015442 -0.043693 -0.008965 13019
0.011016 0.004475 -0.001631 0.000443 -0.007299 0.052057 0.008374 4905
-0.003592 -0.024057 -0.029412 -0.016602 -0.023489 0.002498 -0.038310 14052
-0.004927 -0.019172 -0.026936 -0.023073 0.018615 -0.042745 0.008951 1057
-0.012438 -0.016444 -0.031142 -0.019954 -0.052772 -0.059171 -0.028050 15225
0.018953 0.053628 0.053571 0.037543 0.024401 0.079813 0.048142 15933
0.015481 0.016766 -0.033898 -0.012477 0.015964 0.004041 -0.000368 499
0.017490 0.008539 -0.054386 0.000115 0.009998 0.014821 0.014907 4545
-0.019861 -0.012555 -0.018553 -0.026071 -0.019385 -0.017216 -0.051862 7544
-0.001303 0.015080 -0.034026 -0.026533 -0.016614 -0.068891 -0.037231 14893
0.012696 0.052723 0.035225 0.052938 0.028443 0.043124 0.162694 15255
-0.003632 -0.015219 0.030246 -0.007938 -0.011021 -0.112372 -0.051825 9790
0.007291 0.053386 0.031193 0.009161 0.018293 -0.005936 0.078924 2548
-0.003502 -0.002401 0.060498 0.043094 0.024365 0.019293 -0.004175 15898
-0.004100 -0.003476 0.006711 0.007491 0.028220 0.041122 0.004193 11537
-0.011410 -0.003756 -0.021667 -0.002187 -0.015095 0.054431 -0.023103 9842
-0.010947 -0.008080 -0.006814 0.005151 -0.005175 0.002771 -0.041828 13664
0.002887 -0.005973 -0.041166 -0.004906 -0.007403 -0.011360 -0.021946 8557
0.000120 0.010926 0.023256 0.015339 0.038702 -0.003934 0.005716 3866
0.030347 0.038368 0.043706 0.054387 0.026198 0.014654 0.069351 15766
-0.005355 -0.010669 0.026801 -0.003889 -0.018533 0.021510 0.000057 5
-0.009246 -0.004734 0.053834 0.003493 -0.004624 0.039707 -0.001922 11974
0.009096 -0.007400 0.004644 -0.008191 0.013357 0.038577 -0.006401 14277
0.001054 -0.007987 0.036980 -0.004026 -0.005540 -0.006222 0.018985 7870
-0.008303 -0.008320 0.026746 -0.004457 -0.003458 0.006821 0.000951 10757
0.006132 -0.013802 -0.027496 -0.030609 -0.016384 0.019118 -0.026607 5390
-0.002471 0.008507 0.002976 0.013210 0.020772 -0.001457 -0.020616 7044
-0.013096 -0.127891 -0.007418 -0.015264 -0.027836 -0.027383 -0.019056 12484
0.002989 -0.009360 0.013453 -0.000861 0.002765 -0.007721 -0.022176 8128
-0.011919 0.007244 0.014749 0.009157 0.005711 0.001044 0.003729 7128
0.037756 0.007817 0.045058 0.035871 0.014294 0.073175 0.029537 10544
0.002092 -0.006516 0.009736 -0.021334 -0.035521 -0.004946 0.018042 7820
0.032131 0.020924 0.026171 0.018429 0.036029 0.010918 0.045497 16474
-0.010901 -0.007036 0.037584 -0.013029 0.006569 0.010976 0.002612 2117
0.000000 -0.004005 -0.010349 -0.019696 -0.023225 0.030485 -0.003548 13846
-0.003636 0.000928 -0.016993 -0.004916 -0.007664 -0.021660 -0.002281 9383
0.011518 0.013906 0.117021 0.017614 0.010297 -0.029893 0.052634 4465
0.025028 0.015849 -0.107143 -0.003061 0.007448 0.038807 0.018857 1345
-0.007589 -0.004801 0.094667 0.011645 0.021984 -0.010087 -0.009167 9148
0.001330 -0.010552 -0.010962 0.018836 -0.015610 -0.043869 0.012826 7553
0.000775 -0.003656 0.017241 -0.015304 0.000967 0.027366 -0.006799 13249
0.000995 0.012844 0.026634 0.028998 0.023957 -0.050901 0.040132 13942
0.001989 0.006643 -0.024764 -0.018145 0.011887 0.021026 0.006129 11086
-0.004190 -0.004799 0.007255 -0.014454 0.000746 0.052254 -0.015729 12160
-0.001661 -0.005425 -0.007203 0.023151 0.008757 0.011467 0.002486 8943
-0.005324 -0.013030 -0.037485 -0.040135 -0.016808 -0.025230 -0.039725 8076
0.019848 0.000614 0.030151 -0.005760 0.016532 0.032441 -0.010750 4877
-0.005904 -0.009819 -0.012195 -0.030469 -0.008686 -0.032608 0.001971 9993
0.018478 0.004029 0.006173 0.001439 0.015660 0.003852 0.021213 11278
0.003348 -0.002160 0.009816 -0.009834 -0.018539 0.023548 -0.009111 2348
0.003552 0.005567 -0.010936 0.016293 -0.017019 -0.018320 -0.001051 7547
-0.000107 -0.004306 0.003685 -0.002306 0.007420 0.036629 -0.007942 5656
-0.003218 -0.007414 -0.007344 0.000990 0.002644 0.039772 -0.007846 1129
0.017970 0.008403 -0.011097 0.001319 0.002449 0.005234 -0.014641 3111
-0.009302 -0.020988 -0.002494 -0.013726 0.012213 0.008251 -0.010683 1341
-0.022194 -0.023014 -0.025000 -0.016811 -0.025803 -0.041951 -0.020994 15449
-0.001637 0.000645 -0.082051 0.005888 0.023056 -0.012357 -0.007839 642
-0.012242 -0.018704 -0.040503 -0.022515 -0.013224 -0.015954 -0.025734 6025
0.001992 -0.000986 -0.010189 0.032708 0.012646 0.003840 0.007414 13516
0.017118 0.004934 -0.002941 0.012825 -0.001491 0.017426 0.005232 8344
-0.002714 0.002946 -0.010325 0.014865 0.033228 -0.054391 0.008065 12752
0.003266 0.002611 0.013413 -0.004991 -0.000542 0.022354 0.000965 3394
-0.008899 -0.010091 -0.023529 -0.011558 -0.013377 -0.001123 -0.023071 10584
-0.016424 0.001644 0.006024 -0.007832 0.013192 -0.011940 -0.010212 8496
-0.012468 -0.000328 -0.032934 0.017901 0.016998 -0.023205 0.008911 5955
0.010484 0.020033 -0.009288 0.023375 0.007112 0.049395 0.026148 12425
-0.033356 -0.033484 -0.056250 -0.051553 -0.033192 -0.011020 -0.040544 13967
-0.006001 0.001332 0.052980 0.003038 -0.008400 0.021508 -0.021719 9702
-0.001625 0.008982 -0.037736 0.012903 -0.002026 0.009724 0.008748 4689
-0.007675 -0.016485 -0.024510 -0.039876 -0.019192 0.005695 -0.028766 9736
0.004453 -0.026148 0.005025 0.010050 -0.007902 -0.021817 0.026786 8886
0.008634 0.003442 0.045000 -0.016697 0.026740 0.049630 0.069205 14062
-0.004049 -0.006175 0.036683 0.000581 0.003509 0.011030 0.021314 1619
-0.008711 -0.003797 0.015385 -0.019761 -0.014357 -0.019012 -0.014553 4133
0.001523 -0.022523 -0.057576 -0.020515 -0.001867 -0.000900 0.018558 8008
0.024684 0.000355 0.016077 -0.010533 0.037792 -0.013259 0.022761 2760
-0.023861 -0.018990 -0.080696 -0.014560 -0.013521 -0.029280 -0.016905 12418
0.020468 0.000730 -0.091222 -0.005091 0.000731 0.012988 -0.028187 1589
-0.005043 0.006934 0.007576 -0.001872 -0.004565 -0.023872 0.018982 3774
-0.008755 0.014498 -0.015038 -0.002626 -0.000550 0.015036 0.009177 9686
-0.036142 -0.052161 -0.032443 -0.021061 -0.028267 -0.015324 -0.040240 14806
0.004099 -0.010177 -0.017752 -0.010757 -0.001511 0.005620 -0.009645 1004
0.011047 0.016375 -0.034137 0.019935 0.001703 0.007566 0.001948 2208
-0.002850 0.016111 -0.020790 -0.030715 -0.014731 -0.013994 0.002459 9574
-0.020931 -0.022493 -0.074310 -0.021867 -0.016868 -0.069061 0.019734 8958
0.016614 0.015089 0.013761 0.003615 -0.003899 0.009947 0.000559 10762
-0.017183 0.007061 0.011312 0.000400 0.011352 0.008744 -0.050702 8233
0.022619 0.035424 0.096197 0.033200 0.035998 -0.039967 0.029914 10967
-0.021162 -0.031005 0.010204 -0.024003 0.005418 -0.013782 -0.033619 12157
-0.002199 0.016550 -0.074747 -0.005421 0.014307 0.023419 0.006745 1297
-0.007834 0.000724 0.061135 -0.017017 -0.016303 0.018716 -0.045134 8056
0.007896 -0.017354 -0.041152 -0.011090 -0.002793 0.018285 -0.023449 11995
-0.001836 -0.019500 -0.002146 -0.001504 0.027078 -0.043205 -0.005483 7083
0.007726 0.038649 0.180645 0.054102 -0.003455 -0.033724 0.095437 14579
-0.011683 0.011561 0.000000 0.027157 0.010764 -0.019521 0.048479 2868
0.010590 0.000000 -0.009107 0.005946 -0.105957 0.038110 0.008828 16334
-0.000609 -0.011071 0.007353 -0.021504 0.002221 0.036517 -0.011267 12770
0.017435 0.029252 0.065693 0.034314 0.029412 -0.060555 0.040159 10333
0.069742 0.029123 0.032534 0.031809 0.031311 -0.017806 -0.000904 12609
-0.024756 -0.021139 -0.152570 -0.039138 -0.000380 -0.042131 -0.040507 13135
0.024466 0.000000 -0.011742 -0.003760 0.034738 0.017763 -0.006934 14182
-0.014351 -0.035528 -0.059406 -0.018241 -0.033755 -0.007064 -0.032240 13570
0.023092 0.025641 0.056842 0.052281 0.024872 0.000523 0.050492 8079
0.000667 0.020070 -0.035857 -0.029956 -0.001297 0.060232 0.024996 551
-0.009556 -0.023473 -0.008264 -0.010294 0.001298 -0.045764 -0.011441 10626
0.004936 -0.002828 -0.031250 -0.019026 -0.005372 -0.056227 -0.011085 8008
-0.005693 -0.001418 0.034409 0.017197 0.002794 -0.120031 -0.022747 6957
0.019311 0.038339 0.058212 0.067624 0.027489 -0.016801 0.016361 14414
0.002093 -0.008547 -0.029470 -0.012263 0.012834 0.109747 -0.006749 8566
-0.007804 -0.014828 -0.016194 0.003134 -0.017669 -0.004677 -0.040212 9163
0.028138 0.037452 0.082305 0.059361 0.031432 -0.019940 0.021006 14003
0.011960 0.010459 -0.019011 -0.002155 -0.005989 -0.037652 0.011651 7683
0.003514 -0.007012 0.005814 -0.003865 0.011873 0.016646 -0.060112 2506
-0.008382 -0.014459 -0.059730 -0.032067 -0.005079 0.057727 -0.014346 3637
-0.010700 0.007165 0.045082 0.025230 -0.002112 -0.018757 0.010249 7260
0.010275 0.009485 0.001961 0.010235 -0.007585 -0.028213 -0.020469 6270
-0.012525 -0.015101 -0.043053 -0.021969 -0.008354 -0.012442 -0.019243 12115
-0.002710 -0.021806 -0.034765 -0.035033 -0.022226 0.016319 -0.012747 9514
-0.007936 -0.002090 -0.023305 -0.008805 0.001283 0.075443 0.001582 7426
0.005588 0.003490 -0.041215 -0.011073 -0.008605 0.028214 -0.011564 2229
0.002506 0.012870 0.011312 0.017350 0.002955 -0.032671 0.021672 5765
-0.009565 -0.027473 -0.013423 -0.021408 -0.020254 -0.030795 -0.025655 9437
0.011962 -0.001766 -0.013605 -0.000371 0.012780 0.008200 0.001284 10540
0.001084 -0.001769 -0.020690 0.007913 -0.002598 0.028917 -0.002758 7679
0.018416 0.021616 0.039906 0.029563 -0.010047 -0.005050 0.040841 7368
-0.018190 -0.025321 0.006772 -0.013225 -0.009961 -0.014454 0.013224 11814
0.002817 0.015303 0.011211 0.022338 -0.045558 -0.070197 0.008233 3015
-0.015017 0.001402 0.013304 0.004016 0.021878 -0.032390 0.013852 1292
-0.064495 -0.030451 -0.039387 -0.025997 -0.027248 -0.067571 -0.040033 13608
0.004104 0.006498 0.004556 -0.006280 -0.042617 -0.013613 0.014543 8469
0.006656 0.043400 0.031746 0.032693 -0.016301 -0.025031 0.039757 15681
-0.019255 -0.033345 -0.032967 -0.001296 -0.008073 -0.095753 -0.047487 2167
-0.018096 -0.001067 0.015909 0.036696 0.002784 0.061694 -0.025237 7173
0.021079 0.002492 0.046980 0.029706 0.047416 -0.013299 -0.003554 15335
0.001888 -0.050071 0.049145 0.004090 -0.018760 0.082332 -0.017958 6149
-0.012010 -0.080374 -0.034623 -0.003743 -0.006027 -0.108825 -0.121328 5961
0.014063 0.018699 0.069620 0.016575 0.041815 0.006227 -0.018376 11428
-0.033024 -0.066640 -0.025641 -0.042717 -0.058198 -0.012679 -0.139162 15952
0.018960 0.073108 0.068826 0.034745 0.005114 0.024002 -0.056769 15818
-0.017295 0.073820 0.001894 -0.011522 -0.015052 0.097641 0.201852 12030
-0.013715 -0.017656 -0.064272 -0.048845 -0.037667 -0.016186 -0.069492 14992
-0.016613 -0.045889 -0.018182 -0.010387 -0.000447 -0.038988 0.035354 1454
-0.027281 -0.014429 0.034979 -0.027008 0.044753 -0.043303 0.063575 8607
-0.012736 0.044327 -0.009940 -0.007515 0.007710 0.028571 0.018797 6922
-0.023716 -0.016745 -0.034137 -0.003908 0.033794 -0.066959 0.018376 10952
-0.046983 -0.085148 -0.133056 -0.023909 -0.127467 -0.166092 -0.125299 16392
0.031092 0.103896 0.247002 -0.007160 0.075165 0.068207 0.060481 15524
-0.022005 -0.039216 -0.125000 0.021508 -0.007232 -0.068426 0.050781 13171
-0.024167 -0.095918 -0.043956 -0.040129 -0.013466 -0.138973 -0.022007 15541
-0.029320 -0.026185 -0.068965 0.006452 0.023719 -0.016228 -0.026912 6238
-0.033431 -0.008809 -0.088889 -0.008462 -0.084590 -0.025635 -0.031250 14837
-0.013198 -0.050514 -0.208672 -0.034652 -0.030802 -0.114848 -0.072581 16029
0.013221 0.017241 -0.089041 -0.049424 0.011826 0.101060 -0.017391 11998
-0.070775 -0.079419 -0.218045 -0.058757 -0.025079 -0.098357 -0.103097 12976
-0.057945 0.130984 -0.043269 0.023353 -0.064186 -0.040614 -0.123828 6247
0.064645 -0.023256 0.201005 0.078116 0.138244 0.248143 0.250000 16446
0.006383 -0.007143 0.025105 -0.040027 -0.031126 -0.097642 0.107207 15382
-0.083428 -0.076739 -0.061225 -0.077597 -0.073628 -0.191255 -0.079333 15972
0.061746 0.033247 -0.013043 0.015017 0.081243 0.008457 -0.006628 14862
-0.045455 -0.013072 0.070485 -0.055707 0.039623 -0.013777 0.016904 15697
0.055672 0.025981 -0.041152 0.025739 0.080409 0.115093 0.062992 10495
-0.079934 0.010427 -0.068669 -0.026808 -0.010110 -0.108388 -0.001235 15087
0.018205 -0.068305 -0.032258 -0.071108 0.009778 -0.177764 -0.051834 10963
0.008320 -0.008439 -0.047619 0.034483 -0.021519 -0.023774 -0.053277 6399
-0.039677 -0.051596 0.005000 -0.053167 -0.047284 -0.054033 -0.075336 14481
-0.044424 -0.005609 0.009950 -0.032917 -0.021237 -0.044650 -0.074900 13346
0.117276 0.099267 0.059113 0.058609 0.055896 0.128421 0.007429 16400
-0.002740 -0.014879 0.004651 -0.001375 0.019433 0.053731 0.043711 13385
0.042411 0.007812 0.055556 0.050448 0.023444 0.063031 -0.067069 3338
-0.006424 0.008269 -0.039474 0.071464 -0.018411 -0.031979 0.015256 610
0.011605 -0.010764 -0.027397 0.009637 0.031843 -0.007571 -0.036865 14356
0.045067 0.076166 0.014084 0.042727 -0.005073 0.142164 0.066337 15810
-0.026031 -0.040443 -0.032407 -0.071200 -0.043552 -0.087432 -0.079684 16017
-0.027049 -0.079779 -0.052632 -0.021589 -0.014882 -0.105788 -0.076747 13868
0.016548 0.028353 0.020202 0.032619 0.015558 0.007068 -0.036422 108
-0.008139 -0.021739 -0.044554 0.026479 -0.004441 0.014407 -0.084469 14516
-0.026916 -0.034688 -0.067358 0.003168 -0.015611 -0.097596 0.048729 12039
-0.029347 -0.085345 0.022222 -0.051128 0.007023 -0.100484 -0.105651 15985
-0.023458 0.034991 0.032609 0.064025 0.064117 0.166891 0.047911 16112
-0.012278 -0.049822 -0.052632 -0.041257 -0.008034 -0.064206 -0.046578 4669
-0.036030 0.005618 -0.044444 -0.025012 -0.021526 -0.049302 -0.063540 13831
-0.005046 -0.003104 -0.023256 0.032345 -0.015029 -0.063094 -0.007361 6140
-0.074944 -0.100249 -0.250000 -0.064979 -0.044671 -0.066421 -0.110430 15788
-0.009137 -0.111419 0.103175 -0.063222 -0.038657 -0.130435 -0.057630 16136
0.064549 0.092679 0.028777 0.073304 -0.001686 0.098295 0.025192 7340
-0.033494 0.087669 0.090909 0.090626 0.030632 0.133989 0.264678 10810
-0.011950 0.033421 0.064103 0.010387 0.032998 0.052007 0.064669 16321
0.011490 0.026633 0.295181 0.031436 0.020616 0.098439 0.065756 14333
0.029693 0.060531 0.251163 0.020511 -0.005771 -0.052902 0.032549 2100
-0.060577 -0.097263 -0.052045 -0.101911 -0.052021 -0.128387 -0.167489 16295
0.032344 0.136129 0.058824 0.057210 0.038389 0.043520 -0.011557 14169
0.030732 0.029529 0.055556 0.044723 0.047176 -0.172777 0.060769 9536
-0.032914 -0.031991 -0.066667 0.012129 -0.013429 -0.029917 -0.020595 10506
0.031031 0.017094 0.022556 0.039194 0.040395 -0.040548 0.047238 14287
0.053010 0.057703 0.242647 0.009768 -0.015193 0.191071 0.090922 15940
0.000369 -0.058263 -0.044379 -0.144834 -0.039426 -0.013493 -0.056773 8185
0.000737 0.012373 0.006192 -0.039592 0.017176 0.159574 -0.017040 6339
-0.008841 -0.052778 -0.107692 -0.039495 -0.033553 -0.002621 -0.025444 13145
-0.009850 0.003519 0.048276 0.046579 0.021784 -0.024091 -0.028260 15549
-0.003191 -0.009351 0.046053 -0.018422 -0.015101 0.010323 -0.018896 9711
0.060817 0.057227 -0.015723 0.052815 0.079369 0.105731 0.143545 15318
-0.015087 -0.029576 0.003195 0.009150 -0.004596 0.044998 0.036579 13677
0.006848 -0.082231 -0.095541 -0.021416 0.023715 -0.103422 0.016121 9555
-0.000179 0.033835 0.038732 0.015815 0.017835 0.000429 0.008495 192
-0.006803 -0.026061 -0.122034 -0.009907 0.013092 -0.086155 -0.046203 14970
-0.013518 0.022402 -0.154440 -0.033354 -0.005964 0.019231 -0.023377 2158
0.009684 -0.000609 -0.036530 0.005587 0.009200 -0.007363 0.016489 9891
0.011763 -0.008690 0.085308 -0.003758 -0.008918 0.046824 -0.006149 5886
-0.024683 -0.019411 -0.030568 -0.013613 -0.002399 0.024801 0.007766 6600
0.034476 0.010217 0.031532 0.034586 0.028864 0.025497 0.071839 10845
0.020918 0.024020 0.000000 0.031019 -0.003702 0.029920 0.028394 9210
0.037680 0.053704 0.074236 0.004521 0.020336 0.094108 0.028084 15137
-0.000335 -0.025776 0.048780 -0.007604 -0.022614 0.055348 0.023283 11444
0.024941 0.013831 0.069767 0.002033 -0.026863 0.091779 -0.000788 10538
-0.039196 -0.044484 -0.025362 -0.022316 -0.018336 -0.091529 -0.047458 14383
0.006459 0.001862 0.000000 -0.008939 0.003079 0.045016 0.010769 6655
-0.021787 -0.008674 -0.022305 -0.028507 -0.022509 -0.017094 -0.017445 13719
-0.004144 -0.010625 0.003802 -0.000166 -0.002512 -0.115130 -0.074476 5281
-0.044730 -0.056222 -0.060606 0.002653 0.015950 0.014151 0.003219 3689
-0.005082 -0.055556 -0.088710 -0.042500 -0.016319 -0.107364 -0.028619 15006
-0.025886 -0.024096 -0.013274 0.011399 0.008610 0.028658 -0.024574 4654
0.028835 0.013798 -0.017937 0.000342 0.005205 0.029970 -0.010565 1618
-0.043781 -0.073782 -0.027397 -0.061454 -0.022369 -0.092623 -0.189596 15734
0.034674 0.007734 -0.018779 0.034558 0.046610 0.061427 0.180743 16106
-0.002407 0.034536 -0.071770 -0.009669 -0.014170 -0.040000 0.016166 7460
-0.010393 -0.107567 -0.072165 -0.039233 -0.009240 0.011082 0.054625 15820
0.024006 0.032419 0.077778 0.008315 0.002902 0.093380 -0.009478 1805
0.020513 0.051530 0.015464 0.018325 -0.003306 0.027666 0.054717 12179
0.076992 0.033691 0.030457 0.021234 0.047896 0.095201 0.120623 15557
-0.029495 -0.057778 -0.039409 -0.039119 0.001979 -0.049519 -0.056784 9391
-0.025927 -0.046384 -0.041026 -0.065835 0.002567 -0.057721 -0.024057 8762
-0.025383 -0.042045 0.005348 -0.035139 0.021666 -0.021877 0.035179 4268
0.000181 -0.021515 0.042553 0.074873 0.017929 0.023587 -0.009094 189
-0.004521 -0.009675 -0.005102 -0.029907 -0.015909 0.083830 0.062311 5237
0.021435 -0.036412 -0.010256 0.025951 0.005196 0.039223 0.055473 13739
0.017428 0.023041 0.005181 0.051160 0.004212 0.051499 0.040065 15458
-0.008041 0.138739 -0.020619 0.007056 -0.017922 -0.016437 0.013669 11171
-0.040705 -0.080696 -0.042105 -0.065217 -0.033780 -0.069236 -0.076514 15639
-0.010103 0.027539 0.016484 0.009802 0.003818 0.023085 0.047677 924
-0.001113 -0.021775 -0.032432 -0.005900 0.010809 0.053009 0.009186 8779
0.012261 -0.020548 -0.016760 -0.008041 -0.004950 0.037755 0.009102 9140
-0.029547 -0.055070 -0.039773 -0.050376 -0.030448 -0.111111 -0.111353 14960
