XOM UTX WAG XRX WMB WFC WY WMT VZ USB UPS UNH
-0.002452 0.006908 0.004052 0.006147 -0.013807 0.002613 -0.001627 0.015599 0.017363 0.010612 -0.002526 -0.014126
-0.006881 -0.000624 -0.005477 -0.026477 0.025 0.006949 -0.005867 0.005851 -0.0072 -0.021701 -0.001266 0.001166
-0.001485 -0.020907 0 -0.004881 -0.004878 -0.007074 -0.016393 0.006908 -0.014504 -0.000358 0.001268 -0.000333
0.000744 0.003931 -0.021739 0.016118 -0.026471 -7e-04 0.014167 0.015526 0.005451 -0.011453 -0.004079 -0.015815
0.003219 -0.001905 0.016 0.043448 -0.002014 0.015773 0.018077 0.023644 0.007048 0.008689 0.007768 0.008457
0.011602 0.005831 -0.004958 -0.004627 0.029263 -0.004658 0.00113 -0.004515 -0.005384 -0.004307 -0.004345 -0.001174
0.008839 0.007695 0.018757 -0.003984 0.020588 -0.00208 -0.002096 0.003664 0.017591 0.003965 0.000281 0.007557
0.0202 0.001151 0.003165 0.002 -0.021134 0.010943 0.033285 -0.007996 0.015958 0.006463 0.010273 -0.01
-0.000239 -0.006164 0.003155 0.015303 0.023553 -0.013746 0.000938 -0.001577 -0.015445 -0.007849 -0.009472 -0.003367
0 -0.005151 -0.01458 -0.013761 -0.027804 -0.000523 -0.008592 -0.011583 0.001064 -0.011147 -0.004078 0.007939
0.007635 0.009511 0.014306 0.016611 0.018738 0.000523 0.0104 0.021307 0.041169 0.010182 0.005931 0.01391
-0.010182 0.02282 -0.006586 -0.002614 -0.03485 -0.00784 -0.000156 -0.005563 -0.027806 -0.010079 -0.000702 -0.003306
0.003589 -0.001233 0.007495 -0.037353 -0.058175 0.010887 0.024021 0.020629 -0.019942 0.005455 -0.006883 0.012438
0.001907 -0.006376 0.007153 -0.019061 -0.021299 -0.011812 -0.01051 0.017986 -0.004551 0.013743 -0.003692 -0.000164
0.013086 -0.029187 0.004545 -0.012491 -0.025027 -0.000527 0.000924 0.010432 -0.004572 -0.006422 -0.007412 0.002785
-0.006341 -0.021002 0.003394 -0.021082 -0.023438 -0.002462 -0.001538 -0.001665 0.029181 0 0.004451 0.011599
0.008036 0.005118 0.001127 0.012204 0.052571 0.008992 0.002003 -0.001168 -0.001838 0.010413 -0.00143 -0.000646
-0.007972 -0.026219 -0.000563 0.003546 0.018458 0.000349 0.000307 -0.008016 0.008417 0.00924 0.01403 0.001616
-0.003309 0.024811 0.004507 -0.000707 0.009595 0.001747 0.002766 0.002694 -0.000261 0.004578 -0.002824 0.000323
0.0083 0.000977 0.002804 0.009901 0.003168 0.004882 0.017931 0.014943 0.009653 0.006309 -0.011043 -0.005806
-0.011289 -0.020607 -0.014262 -0.004902 -0.014737 -0.005379 -0.01897 -0.014888 0.019638 -0.002786 -0.00544 -0.00584
-0.00333 0.002436 -0.003688 0.002111 0.003205 0.007502 0.00399 0.013602 -0.011657 0.004541 -0.007485 0.016971
-0.00358 -0.003314 -0.004556 0.000702 0.037274 0.006407 0.014827 0.011431 0.00641 0.005911 0.006091 0.002888
0.017725 -0.003547 0.004291 -0.004912 0.030801 0.004646 0.00241 -0.013268 -0.006879 0.014863 0.003892 0.01072
0.001647 0.006229 -0.004842 -0.01622 -0.015936 0.003596 -0.006461 0.003652 0.008209 -0.025886 -0.007898 -0.011398
0.005169 -0.018903 -0.018317 -0.010753 -0.019231 -0.00273 -0.024047 -0.002977 -0.002544 -0.006643 -0.00275 -0.016653
-0.008181 -0.018592 0.000875 0.007246 -0.029928 0 -0.023865 -0.025216 -0.023724 -0.01408 -0.00508 0.00342
-0.025454 -0.016877 -0.016604 -0.010072 -0.048988 -0.012491 -0.017304 -0.014636 -0.01803 -0.013567 -0.006127 -0.016391
0.016445 0.020086 0.005628 0.022529 0.050392 0.003639 0.019871 0.010017 0.008781 0.021354 0.012036 0.019964
-0.005948 0.006297 0 -0.01919 0.013859 -0.002417 -0.023602 -0.009918 -0.016091 -0.020198 -0.014068 0.004853
0.006941 0.001593 -0.013255 0.006522 0.002103 0.005019 0.012005 0.001209 -0.00134 0.009042 0.001324 0.012717
0.004041 0.008632 0.009254 0.017999 0.004197 0.005166 0.029336 0.008798 0.002416 0.014337 0.020567 0.006835
0.005208 -0.010923 -0.008873 0.009901 0.013584 -0.001028 -0.003271 0.010111 0.000803 -0.00636 0.003887 0.011683
-0.022609 -0.027667 0 -0.014006 -0.005155 -0.012691 0.002344 -0.005769 0.002676 -0.016358 -0.011758 -0.009519
-0.013494 -0.012295 -0.022381 -0.024148 -0.031088 -0.013375 -0.027592 -0.008532 -0.023485 -0.014823 -0.008416 -0.008193
-0.004397 0.000356 -0.009463 0.011645 -0.006417 -0.003169 0.004008 0.001893 -0.014485 0.01211 -0.000293 0.011914
-0.016192 -0.003911 0.001849 -0.003597 -0.021529 -0.000883 0.002395 0.006356 -0.000555 -0.013416 0.000585 -0.026845
0.003741 0.022011 0.031375 0.025993 0.023102 0.010076 0.035521 0.021168 0.009711 0.013598 0.017115 0.004839
0.012174 0.004657 -0.017298 0.002815 0.033333 -0.003325 -0.005384 -0.006854 -0.010168 0.000725 -0.006616 -0.003532
0.008591 -0.005214 0.006677 0.014035 -0.003122 0.003863 0.008351 0.012119 0.007218 0.012681 0.010424 0.019011
0.011195 -0.001165 0.001206 0.012457 -0.001044 -0.005947 0.004601 -0.002162 0.000827 0.004691 0.000716 0.00664
0.000963 0.006414 -0.007829 -0.004101 0 -0.002815 0 -0.005167 0.006334 -0.006825 0 0.012571
-0.001683 0.003244 -0.001821 0.019218 0.048067 0.010235 -0.000305 -0.022449 0.009852 -0.001447 0.002864 0.008225
0.009393 0.013398 0.003345 0.004714 -0.002991 -0.011179 -0.000458 0.004284 0.009214 -0.021731 0.006139 0.002309
0.008113 0.016982 0.024545 0.002681 0.004 0.000353 0.001681 0.000683 0.01101 0.003332 -0.002412 0.02887
-0.00142 0.005828 0.001183 -0.008021 0.001992 0.009712 0.007627 0.00648 0.009429 -0.007011 0.005548 0.002687
-0.006874 0.004903 -0.009749 0.005391 0.006958 -0.00752 -0.013624 -0.017621 -0.00824 -0.003716 -0.005234 -0.004763
0.013126 -0.004324 -0.012231 -0.010054 -0.004936 0.002291 0.002609 -0.022249 0 -0.007087 0.002133 -0.005384
0.015548 -0.006793 0.007853 0.005416 0.001984 0.002637 0.026328 0.011466 0.006969 -0.002254 -0.000568 0.023759
-0.006727 -0.012445 -0.006593 -0.036364 -0.012871 -0.024198 -0.007308 -0.015173 -0.011445 -0.004518 -0.004118 -0.010135
0.01121 0.001022 -0.00905 0.008386 -0.008024 -0.007367 -0.000601 0.016823 -0.001615 -0.024206 0.00998 -0.007271
0.008776 -0.00034 -0.000304 -0.029799 0.034378 -0.005431 -0.000902 0.006444 -0.000539 0.006589 0.006917 -0.044096
0.004121 0.00658 -0.000609 -0.001429 0.00782 0.020568 0.013392 0.011248 -0.008365 0.012707 0.004066 0.02283
-0.002964 -0.005861 -0.00518 0.010014 -0.00485 -0.002854 -0.001485 -0.001198 0.011156 -0.011787 -0.00754 -0.005351
-0.022868 -0.008163 -0.003982 -0.012748 -0.019493 -0.009837 -0.0229 -0.004626 0.002691 -0.006156 -0.009285 -0.023978
0.005149 -0.028121 0.003998 0.002869 -0.007952 0.015354 -0.011566 0.004303 0.011541 0.001936 0.011076 0.02
0.008149 0.031522 0.005207 0.030758 0.01503 0.009607 0.04388 0.004284 0.001857 0.01391 0.010393 0.022233
-0.007621 0.014025 0.003352 -0.085357 0.023692 -0.006167 -0.017847 0.006314 -0.005826 -0.003811 -0.001946 -0.003927
0.000931 0.00641 0.014273 0.028832 0.001929 -0.000177 -0.036792 -0.014075 0.005328 -0.005356 -0.003621 -0.031084
0.017205 0.004916 0.025449 -0.00885 0.008662 0.012414 0.007951 0.007912 -0.006359 0.006923 0.00028 0.009703
-0.0144 -0.009673 -0.008175 0.002232 0.002863 -0.013838 -0.032483 -0.01058 0.004267 -0.016043 -0.009782 -0.018134
-0.013451 -0.023465 0.001472 -0.00297 -0.010466 0.002131 -0.027031 -0.007071 0.003452 -0.006599 -0.007197 -0.01689
0.000235 -0.008278 0.013521 0 -0.009615 0.000709 -0.021002 -0.009901 -0.001323 0.001954 -0.002843 -0.012845
0.026557 0.007999 0.015371 0.011914 0.019417 0.009033 0.009966 -0.00807 -0.001325 0.00819 0.00784 0.01594
-0.003663 -0.006785 0.000286 -0.018396 0.034286 0.001404 -0.007359 -0.009551 0.005306 0.013153 -0.006506 -0.01537
0.0108 -0.002779 0.001428 0.006747 0.007366 0.000351 -0.016175 -0.0025 -0.001583 0.011455 0.00299 0.016911
-0.003637 -0.004877 -0.00998 -0.028295 -0.017367 -0.008301 -0.008049 -0.022914 -0.007137 -0.007927 -0.001419 -0.013431
-0.013233 -0.006068 -0.004896 -0.006897 -0.033488 -0.018878 -0.032459 -0.012459 -0.020767 -0.031583 -0.009382 -0.018963
-0.027746 -0.022423 -0.003763 -0.012346 -0.009625 -0.005446 0.009101 0.02449 -0.011691 -0.012574 -0.005883 -0.003139
0.019501 -0.001441 -0.015688 0.023438 0.030126 0.005658 0.007073 -0.012496 -0.005227 0.010346 0.008227 0.016407
0.00939 0.016115 0.000885 -0.019847 0 0.014519 0.007375 0.009719 0.003319 0.018117 -0.000573 0.008968
-0.006279 -0.012191 -0.005308 -0.000779 0.040566 0.003578 0.007844 0.003451 -0.000827 0.017021 -0.003724 0.006949
0.012638 -0.002516 -0.003854 0.001559 0.012693 0.015865 0.007264 -0.003439 0.003034 0.004564 0.001444 0.00337
-0.005084 -0.010931 -0.001488 -0.014786 -0.023277 -0.001404 -0.019574 -0.006538 -0.015952 -0.016282 -0.000144 0.00128
-0.008362 -0.001093 0.013711 0.022117 0.004583 0.016517 0.012785 0.009324 0.009223 0.01963 0.001298 0.005751
-0.002108 0.000608 -0.008435 0.008501 -0.006387 -0.002593 -0.003977 -0.005434 -0.000554 0.002265 -0.004464 0.003018
0.003052 -0.005491 -0.000594 0.006897 -0.001837 0.005199 -0.000868 0.001095 -0.008035 0.00113 -0.002603 -0.008076
-0.003042 0.000736 0.005051 0.015982 -0.00368 0.000862 0.019114 0.004559 -0.000838 0.013544 0.00232 0.00894
0.004695 0.014223 0.010641 -0.005243 0.024931 0.004823 0.017221 -0.001815 -0.011462 0.011136 0.005498 0.008228
0.023832 0.015353 0.022229 0.011295 0.075676 0.0072 0.006537 0.009093 0.002545 0.016887 0.017986 -0.001569
-0.006162 -0.013811 -0.010873 0.014892 -0.017588 0.006298 0.006162 -0.003785 -0.029619 0.013718 0.00311 -0.009588
-0.004133 0.015212 0.019092 0.006603 0.01705 -0.001184 0.001324 0.012482 0.019767 0.007123 0.007609 0.022536
-0.002767 0.006184 -0.006245 -0.01312 -0.001676 -0.004234 -0.000331 -0.004288 -0.014253 -0.006365 0.002937 0.012727
0.010405 0.000591 0.005141 -0.01034 0.026868 -0.002891 0.003142 -0.005204 0.008386 0.001423 -0.002649 0.002299
0.001831 0.008505 -0.011083 -0.001493 -0.028618 -0.001876 -0.001319 0.016414 0.00889 0.013859 0.006151 0.004281
-0.005254 -0.001757 -0.007184 -0.013453 -0.021886 -0.00393 -0.022116 0.004437 -0.007106 -0.013319 -0.002918 -0.001523
-0.004133 0.006101 -0.00492 0.015152 0.006885 0.005147 0.006751 -0.000177 0.000859 0.007815 -0.000279 -0.009607
0.014526 0.015394 0.011344 0.027612 0.012821 0.007168 0.022632 0.016081 0.01373 0.000705 0.014079 0.008776
-0.0025 0.010681 0.006615 -0.002179 -0.000844 -0.003559 0.002623 0.00313 0.003104 0 0.005498 -0.007021
-0.010025 -0.001705 -0.01 0.011645 -0.01098 -0.013605 -0.012426 -0.011269 0.00872 -0.015498 -0.005605 -0.006302
0.012198 0.004667 -0.000866 0.015827 0.009402 0.010517 0.006291 0.002981 0.011154 0.006798 0.006186 -0.01222
-0.002956 -0.001813 0.002889 0.005666 -0.008467 -0.009725 -0.025831 -0.014336 -0.006895 -0.00995 -0.004372 -0.004854
0.005245 0.013394 0.003168 0.016197 0.030743 0.003618 0.013342 0.005853 -0.001944 0.01005 0.003705 0.002675
0.014746 -0.005376 0.002871 -0.018711 -0.010771 -0.000858 0 -0.010404 -0.005565 -0.001421 0 0.001255
0.000894 0.003378 -0.001431 -0.002119 0.0067 0.003608 0.013833 -0.004811 0.003917 -0.007117 -0.003418 -0.000784
0.004691 0.00954 0.000573 0.006369 -0.001664 0.003253 0.005261 -0.004118 0.008082 0.015054 0.007271 0.003922
-0.005558 -0.013897 0.024928 0.005626 -0.000833 -0.001365 -0.006541 -0.012406 -0.012165 -0.002472 0.002996 -0.027656
0.003801 -0.009808 0.011462 0.026573 0.003336 0.004101 0.005926 -0.015838 -0.010076 0.010973 0.006382 -0.013338
0.012472 0.020266 0.001935 0.01158 0.016625 0.004935 -0.002946 -0.009434 0.002262 -0.004202 0.006342 0.000977
-0.004179 0.004352 -0.002759 -0.020875 0 -0.006097 -0.001805 -0.00747 0.001975 -0.005274 -0.002816 -0.002603
-0.022531 -0.008333 -0.006916 -0.004814 -0.011447 -0.019765 -0.00855 -0.012041 0.007038 -0.017674 0.005378 0.007015
0.002938 -0.001232 0.010306 -0.011748 -0.009098 0.003824 -0.002488 -0.000952 0.005312 0.010795 0.002006 -0.015876
0.004281 0.015593 -0.001654 0.006294 -0.008347 -0.006926 0.014131 -0.00915 0.002225 -0.014363 0.000667 0.010864
-0.00359 0.010494 0 0.007644 0.001683 -0.002092 0.034754 0.015006 0.004162 0.004007 0.002668 0.013679
0.004053 -0.008527 -0.015465 -0.02 0.019328 -0.011183 -0.011248 -0.018954 -0.003868 0.002177 -0.005188 -0.007229
0.002915 -0.013341 0.000561 -0.004222 -0.003298 0.011309 -0.00689 0.003284 0.000555 0.017741 -0.00682 -0.013754
0.008497 -0.011621 0.000561 -0.027562 0.006617 -0.005417 -0.013069 0.002889 -0.000277 -0.01174 -0.006867 -0.014274
0.005987 0.001131 0.019613 0.005814 0.002465 0.005446 0.007684 0.004608 0.010954 0.00288 -0.001627 0.019807
-0.001102 -0.00271 -0.005221 -0.017341 -0.013115 -0.005067 -0.020441 -0.002676 -0.016357 -0.003948 -0.012765 -0.015342
0.002869 0.016419 0.005249 0.003676 0.012458 0.001405 -0.00679 -0.008049 -0.001127 0.003964 0.004952 -0.001326
-0.00022 0.003231 -0.001924 -0.002198 -0.004102 0.009646 0.004169 0.008694 0.008747 0.011127 -0.001232 0.004813
-0.005062 0.003554 0.0212 0.01395 0.001647 0.003474 0.003653 0.015323 -0.00979 0.01278 0.0037 0.023951
0.00553 -0.005865 -0.006471 -0.008689 0.003289 -0.004674 0.00182 -0.008112 -0.00678 -0.001052 -0.000273 -0.001452
-0.00308 0.012912 0.009227 -0.007305 0.008197 -0.001739 0.004294 -0.004755 -0.009954 -0.007368 0.011336 0.061551
0.011253 -0.002308 0.005916 -0.022075 0.014634 0.008885 -0.007565 0.006115 -0.006033 -0.010604 -0.003511 -0.001065
0.001527 -0.009693 -0.005613 -0.002257 0.002404 0.009325 0.002154 0.003989 -0.003468 -0.001072 -0.004066 -0.004723
0 0.007341 -0.007258 0.002262 -0.014389 -0.006672 -0.004134 0.007378 0.007251 0.007511 0.0083 0.009337
-0.015904 0.023186 -0.013268 -0.014296 -0.030008 -0.013951 -0.027561 -0.002441 -0.017276 -0.014199 -0.014035 -0.02472
0.004871 -0.000755 0.001921 0.016031 0 -0.002795 0.001537 -0.003953 0.014064 0.006482 -0.005886 -0.005753
-0.001542 -0.005508 -0.00493 0.036814 0.007525 -0.007882 0.022503 0.004725 0.020514 -0.005367 -0.016797 -0.016265
0.000221 0.009882 -0.010735 -0.008696 -0.033195 0.003178 0.004502 -0.009594 0.033409 0.004317 -0.00154 0.01256
0.001765 0.016129 0.036171 -0.005117 0.020601 0.010736 0.034523 0.023742 0.03726 0.015043 -0.004067 -0.034385
0.008809 0.002116 -0.009667 -0.008817 -0.011775 0 0.002246 0.000185 0.022187 -0.001764 0.001267 0.004878
0.004802 -0.006336 0 0.01705 0.021277 0.005224 0.001611 -0.007976 0.004393 0.013432 0.014487 0.035761
0.005866 -0.006376 -0.013015 0.010204 0.0125 -0.005543 -0.002734 -0.008788 -0.00849 -0.012906 -0.002357 -0.017341
-0.00108 0.005134 0.007417 0 -0.012346 0.007838 0.014516 0.003207 0.004152 0.00212 0.00806 0.002385
0.013838 -0.00415 -0.005999 0.010101 -0.003333 -0.006568 -0.007472 -0.005829 0.008786 0.001763 0.001654 -0.011737
-0.013862 0.000107 0.005487 0.012143 -0.01505 0.004697 0.008329 0.006242 0.00333 0.01408 0.002064 0.000642
-0.008867 -0.02265 -0.026194 -0.0247 0.016978 -0.017112 -0.01938 -0.021617 -0.013531 -0.012843 -0.023074 -0.006255
-0.015492 -0.015632 -0.019333 -0.016643 -0.011686 0.001244 -0.025433 -0.013833 -0.007505 -0.010197 -0.012231 -0.009845
0.009752 -0.006441 0.006857 -0.024283 -0.006757 0.000532 0.00266 0.000779 -0.000261 -0.001776 0.003558 0.000326
-0.005926 0.02023 0.015891 0.03092 -0.009354 0.010818 0.02122 0.014405 0.019562 0.018149 0.009077 0.027701
0.002429 0.006683 0.013129 -0.023409 -0.002575 0.01 -0.000649 -0.009211 0.00793 0.002447 -0.010401 0.017917
-0.01263 -0.011971 -0.007444 -0.026966 -0.006024 -0.007122 -0.01332 0.019756 -0.010152 -0.009066 -0.009942 0.00109
0.008079 0.001432 0.0025 0.006159 -0.008658 0.006648 -0.004445 0.014245 0.001795 0.011963 -0.006599 0.009802
0.003785 0.019908 0.022167 0.016832 0.00786 0.004171 0.022656 0.016854 0.002304 0.001391 0.019928 0.004931
-0.01619 -0.006039 0.007319 -0.00602 0.003466 0.001731 0.005983 0.012339 -0.006129 0.001736 -0.001841 -0.003373
0.010144 0.011718 0.017021 0.019682 0.025907 0.001382 0.008359 -0.006913 0.005396 0.005546 0.010638 0.001077
0.006249 -0.001184 -0.016428 0.005197 0.005892 -0.000173 -0.005898 0.007345 0.003067 -0.009997 -0.003088 -0.002613
0.003548 0.013256 -0.003233 0.020679 -0.000837 0.001726 0.015074 -0.003828 0.008917 0.004526 0.007915 0.010324
-0.005746 -0.011912 -0.011892 0.002171 -0.0134 -0.002756 -0.015008 -0.015554 -0.003535 0.000347 0.003225 -0.009303
-0.003112 0.008073 0.004923 -0.018773 -0.010187 0.004837 0.007538 0.001115 -0.004308 -0.002425 0.008946 0.000308
0.007581 0.003203 0.001633 -0.004415 0.007719 0.006533 0.002388 0.004456 -0.003054 0.000347 0.007204 0.002924
0.001328 -0.003938 -0.001087 0.002217 0.008518 0.001879 -0.001747 -0.004066 -0.004085 0.010417 0.0011 0.001995
0.004199 -0.001817 -0.003264 -0.000737 -0.005068 0 -0.0035 -0.005939 -0.001282 0.00756 -0.000137 0.005207
-0.006822 -0.001071 -0.009279 -0.01107 -0.005942 -0.004603 -0.00447 -0.006721 0.001797 -0.00648 -0.002336 -0.007313
0.021493 0.00643 0.004132 0.002239 0.015372 0.006165 0.002405 -0.009962 0.005637 0.012702 0.006198 0.014886
0.007375 0.000426 -0.00439 -0.014147 -0.004205 0.001362 0.008799 -0.000759 0.006369 -0.002373 -0.002464 0.008166
0.011628 0.019585 0.029209 0.015106 0.010135 0.010029 0.025531 0.00741 0.011392 0.002379 0.005764 0.010199
0.001703 -0.015659 0.010977 -0.025298 -0.000836 -0.002524 -0.007113 0.004338 0.002753 0.001356 -0.003411 -0.004603
0.001912 0.007318 -0.000794 0.027481 -0.005858 0.007592 0.014017 0.000751 0.008487 0.015572 0.008625 0.017005
-0.001697 -0.001895 -0.00212 0.014859 0.003367 -0.012056 -0.002765 -0.003941 0.000495 -0.008 0.000679 0.00616
0.00871 -0.007173 -0.005843 0.007321 0.022651 -0.000169 0.000616 -0.009608 -0.003216 -0.014449 -0.006782 -0.000146
-0.002317 0.003187 0.006946 0.020349 0.004102 0.002373 0.002309 0.01674 0.001241 0.002728 0.007512 0.004082
0.002744 0.00233 0.004245 -0.002849 0.005719 0.001015 0.001075 -0.001871 0.005206 0.00442 -0.002982 0.002033
-0.000632 -0.003064 -0.017173 0.006429 0.002437 -0.005406 -0.004909 -0.002437 0.006412 -0.00237 0.006118 0.013476
-0.000843 -0.001802 0.000269 -0.012065 -0.024311 0.003907 0.001387 -0.005825 -0.021073 -0.015609 -0.002027 0.004861
0.00253 0.007326 -0.005375 0.013649 0.000831 0.0022 -0.002925 -0.002646 0.005757 0.01172 0.002302 -0.007114
0.017245 0.008222 0.001621 0.007796 -0.004149 0.001857 -0.006948 -0.005496 0.009706 -0.003748 0.01378 0.000573
-0.003308 -0.006273 -0.005125 -0.000703 -0.005 -0.005056 -0.003109 -0.005335 -0.009367 -0.007524 0.000266 -0.001003
0.026551 0.001052 0.002711 0.01126 0 0.000508 -0.003275 0.001149 0.008957 0.007236 -4e-04 0.010896
-0.01273 -0.015134 -0.018388 -0.01183 0 -0.006264 -0.000313 -0.01129 -0.002466 -0.013 -0.021858 -0.002978
-0.022513 -0.012485 -0.006612 -0.007746 0.018425 -0.00971 -0.005791 0.016838 -0.007664 -0.008666 -0.00763 -0.002987
0.001466 -0.004322 0.005546 -0.029808 0.004934 0.008773 0.003778 0.005139 0.004235 -0.00035 0.010573 0.017692
0.002718 -0.009442 0.006067 -0.014631 -0.013093 0.00648 0.00596 -0.005491 -0.012652 -0.004897 0.007065 0.017524
0.011885 0.011833 -0.009046 0.014848 0.004146 0.005422 0.01294 0.00495 0.001508 0.009842 0.005532 0.015018
-0.00783 0.004331 0.009405 0.017557 -0.012386 -0.000337 0.006926 0.004168 -0.002007 -0.001404 0.01382 -0.019682
0.003738 0.006792 -0.018087 0.012221 0.011706 0.005226 0.016203 0.003774 -0.010055 0.015817 0.004764 0.021047
0.011587 0.015528 0.006698 0.017756 0.031405 0.009391 0.000602 -0.001316 0.01676 0.012803 0.011064 0.000271
0.000614 -0.002953 0.00305 0.002093 -0.00641 0.003821 -0.001804 0.003388 0.021978 -0.012641 0.006644 -0.007321
0.008177 -0.008355 0.004699 -0.004875 0.024194 -0.001324 -0.005723 0.001876 0.006354 0.006228 -0.003882 0.008058
0.014396 -0.000427 0.016231 0.009097 0.019685 0.005138 0.012723 0.010672 0.016634 0.009973 0.002728 0.010703
-0.005796 -0.014085 -0.008663 -0.009015 -0.009266 -0.00676 -0.025875 -0.007966 -0.00892 -0.004767 -0.009718 0.003887
0.00201 0.000325 -0.018023 -0.010497 0.001559 0.003984 -0.000153 -0.013072 -0.009244 0.0065 -0.005234 -0.019896
-0.001003 -0.001731 -0.004449 0.003536 -0.009339 -0.000496 0.001228 0.000946 0.002946 0.001699 0.003551 -0.002044
-0.008435 0.000542 0.004749 0.002114 -0.004713 0.000165 -0.011963 0.000378 0.011995 -0.01018 0.005111 -0.009147
-0.018027 -0.019714 -0.007784 0.006329 -0.025256 -0.003639 -0.021422 -0.006992 -0.006531 -0.002743 -0.003781 -0.007853
0.004744 0.00232 -0.007845 -0.01188 0.021862 -0.012616 -0.011104 -0.008563 -0.007305 -0.012032 -0.002618 0.009027
0.006364 0.010583 0.007907 0.006365 -0.00317 0.009583 0.00385 0.008253 0.002453 0.021921 0.02021 0.009496
-0.005508 -0.018218 0.020734 0.021785 -0.003975 0.001665 -0.016459 0.007424 -0.000979 0.002383 0.009133 0
-0.009026 0.000556 -0.00796 0.005502 0.005587 -0.0133 -0.026158 -0.004535 -0.012736 -0.033628 -0.009433 -0.093388
0.011592 -0.001666 0 -0.005472 0.023016 -0.00893 0.013347 -0.003797 -0.006698 -0.013357 0.001158 0.050526
-0.001228 0.012681 -0.001107 0.001376 0.000776 -0.0051 0.006585 -0.00705 -0.006244 -0.002494 0.003213 -0.023046
-0.002254 -0.000439 -0.01662 -0.016484 -0.006202 -0.010936 -0.013739 -0.002303 -0.020608 -0.005 -0.019987 0.02359
0.002259 0.007363 -0.001408 0.002793 -0.00546 -0.000518 0.014096 0.005963 -0.002309 -0.003948 0.009282 -0.009448
0.011883 0.010145 0.006488 0.013928 0.006275 0.014693 0.0139 0.009943 0.003086 0.019459 0.015674 0.026156
-0.008909 0.00324 0.013733 0.015797 -0.017927 0.007666 0.005968 0.017039 0.010256 -0.006363 0.006887 0.025208
-0.006946 -0.008934 -0.003318 0.008114 -0.007937 0.011496 -0.005164 0.005026 -0.000508 0.009961 -0.000253 -0.00206
