SLB TXN SO SLE RTN RF  S TGT  T QCOM TWX
-0.008736 -0.014153 0.001037 -0.002597 0.005812 -0.010058 -0.011416 -0.016631 -0.016352 -0.011612 -0.010832
0.006249 0.02288 -0.00069 0.005642 0.006357 -0.007538 0.009238 0.01152 0.005541 -0.001274 -0.002306
-0.006529 -0.020175 0.000691 0.001295 -0.010049 -0.001321 0.031465 0.026169 0.003391 -0.015731 0.004044
-0.001122 0.003581 -0.002416 -0.018103 0.00087 -0.001323 -0.001109 0.03046 -0.010984 0.011807 -0.001151
0.020058 -0.001338 0.010727 -0.004829 -0.022892 -0.009603 0.008884 -0.023602 0.005553 -0.009108 -0.005184
0.02045 -0.023671 0.004451 -0.002647 -0.011566 0.009696 -0.00055 -0.000235 -0.02294 -0.010771 -0.012739
0.000617 -0.032937 0.005453 0.006192 -0.009901 -0.00596 -0.005507 -0.004695 0.004348 -0.008711 -0.015249
0.001386 -0.009934 0.009153 0.001758 -0.000606 0 -0.001661 0.008019 0.002597 -0.001611 0.002978
0.006154 0.039656 0.004031 0.006582 0.004245 0.001666 -0.000555 0.018016 0.00475 0.01995 0.016033
-0.019113 -0.05193 -0.008364 -0.003051 -0.003623 -0.010309 0.015538 -0.011721 -0.003008 -0.026607 0.002338
0.001715 0.030053 -0.008097 -0.012243 -0.014242 -0.005712 0.002732 0.002791 0.016379 0.071217 0.004082
-0.019452 -0.021647 -0.00068 -0.014166 -0.004611 0.002704 0.009809 0.016466 0.027142 -0.022069 -0.01626
-0.009998 -0.007696 0.00034 -0.000449 0.004632 -0.001348 0.01673 -0.024184 0.021883 -0.005642 -0.017119
0.02597 -0.001939 0.002042 -0.004492 -0.007993 0.008437 0.012208 0.035071 0.023838 -0.000993 0.015616
0.009531 0.009288 0.001698 -0.000903 0.013635 -0.002343 -0.004719 -0.005421 0.002368 -0.005253 -0.015376
0.002167 0.027938 -8.5e-05 -0.000452 0.02568 0.003133 0.002108 0.006814 0 -0.000856 -0.007207
-0.006641 -0.000469 0.004804 -0.007682 0 0.004058 -0.017876 -0.016467 -0.002362 -0.011286 0.007259
0.002332 -0.006095 0.00444 -0.005464 0.008048 0.004379 0.006424 0.006651 0.005919 0.041179 0.00961
0.003723 -0.039151 0 -0.0087 -0.004435 0.00436 -0.008511 -0.010025 0.002746 -0.015126 0.005949
-0.020708 -0.001964 0.00646 -0.011547 0.019602 0.006344 -0.015021 -0.007365 0.001174 0.004509 -0.001774
-0.007575 -0.015248 -0.008446 -0.007944 -0.006991 -0.00564 -0.020697 -0.031764 -0.012114 -0.021602 -0.014218
-0.021784 -0.017483 0.017036 -0.002826 -0.006747 0.001001 0.005562 -0.022749 -0.01701 -0.031541 -0.01863
0.013166 -0.003559 -0.003685 0.006141 0.017425 -0.001333 0.001659 0.006861 0.000402 0.016284 -0.024495
-0.011712 0.015816 0.001345 0.002347 0.005225 0.014019 0.014357 -0.00073 0.015688 0.015004 0.010672
-0.00974 -0.06881 0.002686 0.000937 -0.003754 0.009546 0.000544 -0.015587 0.001584 -0.016648 -0.014907
-0.017213 -0.007551 0.003014 -0.016846 -0.023188 -0.003913 -0.004897 0.036616 -0.001977 0.009632 -0.016393
0.000834 0.002174 -0.004007 -0.004284 0.009199 0.003601 0.004921 0.024821 -0.007132 -0.000145 0.001282
0.002333 0.017896 0.002011 0.005736 0.011761 0.013699 0.011426 0.02259 0.019154 0.009686 0.037772
-0.020452 0.012254 -0.004684 0.021863 -0.003197 0.001287 0.013448 0.001594 -0.006656 0.001146 0.002468
0.018503 0.042632 0.00605 -0.00093 -0.010787 0.013817 0.008493 0.004775 0.008277 0.03032 0.011692
-0.001833 0.002019 -0.00568 0.007449 -0.003831 -0.00412 0.000526 -0.004534 -0.001173 -0.014159 0.00365
0.02154 0.002519 -0.00336 0.016174 0.026331 0.006684 0.000526 -0.002277 0.000783 0.047592 0.00303
-0.013567 0.01809 0.001686 -0.005912 -0.010378 -0.009801 -0.001052 -0.001598 0.001564 0.020699 -0.004834
0.002651 -0.028134 0.003366 0.012809 0.000582 0.002554 0.010526 0.013489 -0.000781 0.001053 0.000607
0.011073 0.017268 0.004361 0.004065 0.017467 0.007325 0.007812 0.010151 0.003908 0.009997 0.010316
0.016018 -0.000499 0.00167 -9e-04 -0.018598 0.002845 0.003618 -0.002456 0.001946 -0.010177 -0.000601
0.00177 0.015984 0.000667 0.011706 0.002916 -0.001261 0.002575 0.006044 0.003885 0.013182 0.004207
-0.014493 -0.030974 -0.000333 -0.014797 0.007558 0.005997 0.005136 -0.00445 -0.001548 -0.018735 -0.018552
0.010134 -0.008625 0.011667 0.0082 0.00202 0.013179 0.005621 -0.003576 -0.000388 0.009016 -0.003049
0.018932 0.011771 -0.004283 0.005423 0.012381 0.00991 0 0.008524 0.007755 -0.001577 -0.011009
0.002382 0.018209 0.006949 0.013034 0.004551 0.004906 0.002032 0.017126 0.007311 0.021848 0.001855
0.021546 -0.04769 0.001643 0.012866 0.006512 -0.004577 0.004057 0.004374 0.000764 -0.008501 -0.009877
-0.007599 -0.023996 0.005577 -0.010512 0.007595 0.016554 0.003788 0.006967 0.018702 0.021824 0.010598
0.001563 0.006414 -0.010114 -0.001771 -0.005304 -0.006635 -0.014177 -0.009513 -0.005245 0.004577 -0.003084
0.010922 0.103027 -0.001318 0.005322 0.000842 0.000911 0.014895 -0.013971 -0.009416 0.003543 0.00495
-0.007409 0.056331 0.00165 -0.009704 0.011778 0.00182 -0.005567 0.01439 0.010266 -0.004035 0.016626
0.004198 0.010483 -0.004942 -0.002673 0.000277 0.011807 -0.025445 0.009385 0.010162 0.023044 -0.003634
-0.008207 0.009923 -0.005298 0.005806 0.003048 -0.005386 0.027676 -0.000865 -0.008197 0.012376 0.021277
0.004059 -0.024118 0 0.007993 0.005525 0.000301 -0.005081 -0.013417 -0.021037 -0.008069 -0.008333
0.002177 -0.011899 0.010985 0.004846 -0.002747 0.006917 0.034219 -0.005264 0.019186 -0.00419 0.003001
0.023584 0.022696 0.001976 0.00263 0.015978 -0.008363 0.007407 -0.000661 -0.003012 -0.038861 0.010772
-0.011824 0.029438 -0.009859 -0.014429 -0.010304 0.000301 -0.014216 0.001324 -0.001511 -0.010559 -0.007105
0.017794 0.007039 0.009293 -0.010648 0.007123 -0.003011 0.004475 0.00617 -0.001135 0.026809 -0.011926
0.001055 -0.02228 -0.007892 -0.006278 -0.009793 -0.002416 -0.020792 -0.006132 -0.001893 -0.019518 -0.007242
0.000903 0.003128 -0.009944 -0.000451 0.000824 -0.00878 0.019211 -0.004848 -0.01214 0.001034 0.004863
0.002407 -0.033853 -0.00067 0.007675 0.015921 -0.001527 0.016865 0.023472 0.000384 -0.012138 -0.001815
-0.008704 -0.025357 0.004355 -0.002688 -0.008646 -0.003365 -0.009268 -0.010169 -0.003071 -0.006275 -0.010303
0.02422 -0.017029 0.008672 0.012579 0.007086 0 -0.007878 0.001749 -0.005776 0.002105 -0.006124
-0.006355 0.029836 -0.010251 0.007542 -0.004871 0.017802 0.004963 -0.000436 0.007359 0.022578 -0.009858
0.00119 -0.005607 0.001671 0.006605 0.038346 -0.003016 -0.005926 -0.012224 -0.002307 0.002311 0.004356
0.013965 0.06485 0.008672 0.014436 0 0.019359 0.018877 0.00442 0.014258 0.036117 0.028501
-0.004249 0.01677 0.003307 0.000431 -0.005529 -0.002374 0.002925 0.027283 0.022036 0.012967 0.004819
-0.000589 -0.009115 -0.003296 0.001724 0.003442 -0.000595 -0.011181 -0.003641 0.011152 0.005259 -6e-04
0.019729 0.011827 0.005291 -0.011618 -0.010554 -0.002381 0.00295 0.012468 0.009651 0.015295 0.004199
-0.010684 -0.01342 -0.007237 -0.007401 -0.0136 -0.00358 -0.003922 0.000637 -0.005525 -0.010521 -0.002987
0.009924 -0.03247 0.014248 -0.00614 -0.018113 -0.001198 -0.007382 0.004244 -0.006296 -0.011117 -0.017376
-0.017341 -0.007256 -0.002614 -0.004413 0.002203 0.01259 0.002479 0.009085 0.001491 0.007087 0.006098
-0.021029 -0.026953 0.005241 -0.003103 0 0.000888 0.003956 -0.0067 0.000744 0.008008 0.009091
-0.020279 0.020188 -0.014337 0.001334 -0.013187 -0.007986 0.000493 -0.016231 -0.009669 0.000241 -0.005405
0.017326 -0.016107 -0.003306 -0.003552 -0.005568 -0.007752 -0.000492 -0.013928 -0.010514 0.014681 -0.012681
0.006029 -0.007484 0.004643 0.001337 0.007279 0.028245 0.018719 0.018905 0.012524 0.007353 -0.001223
-0.018127 -0.006126 -0.007923 0.005786 -0.007782 -0.00526 -0.003868 0.018341 0.008621 0.026607 0.007348
-0.006713 0.069227 -0.003328 -0.007965 0.004202 0.003232 -0.031553 0.014869 -0.007804 -0.018349 -0.004255
0.026114 0.014191 0.022371 -0.001338 -0.005021 0.004392 0 -0.005984 -0.008989 0.014252 -0.001831
0.013323 0.007871 0.031352 -0.003126 0.002804 0.002624 0.017544 -0.001453 -0.029478 0.015434 0.001223
-0.028069 -0.032104 0.000633 -0.00224 -0.009785 -0.010468 -0.008867 -0.008108 -0.017134 -0.047187 -0.005498
-0.007448 0.007172 0.002848 0.007634 -0.007058 -0.003526 0.002982 0.002515 -0.009905 -0.020476 -0.001843
0.00291 0.018692 0.010729 0.020499 0.02559 0.01445 0.022299 0.013172 -0.009604 -0.039864 -0.001231
-0.03741 0.038445 -0.00281 0.01048 0.016357 0.011919 0.016481 0.020429 0.008485 0.038481 0.009858
-0.015704 0.025032 -0.008845 -0.003889 0.021549 0.012738 -0.001431 0.011122 0.015625 0.011458 0.005491
0.014343 0.004519 0.009265 0.009978 -0.025901 0.004582 0.000478 4e-04 -0.00355 0.002651 0.009709
-0.010486 0.015133 0.001583 0.001289 0.012884 -0.004561 0.003819 0.008996 0.016231 -0.025 -0.015625
-0.01718 -0.020951 -0.015487 -0.000429 -0.005142 0.001146 0.017118 0.000594 -0.005843 0.00789 -0.006105
0.023526 -0.015638 0.01862 -0.006438 0.021491 0.004577 0.00935 -0.002574 0.007053 -0.024707 0.019042
0.007502 0.014214 0.028364 0.00432 0.004261 0.016515 0.000926 0.019059 0.016342 -0.045147 0.021097
0.008555 0.018137 -0.006129 0.002581 0.00053 -0.005602 0.003702 0.009741 0.004977 0.005254 -0.012397
-0.019007 0.001619 0.008326 -0.001287 0.006626 -0.003944 0.00876 -0.005209 0.001524 0.010191 0.004782
0.002882 0.000404 -0.003058 -0.00043 0.000263 -0.002545 0.005027 -0.009116 -0.005325 0.008795 0.013682
0.020437 -0.031515 0 0.021917 0.013425 0.003119 -0.010005 -0.00411 -0.006883 -0.004103 -0.000587
0.004225 0.012516 0.007669 0.012195 0.008571 0.002826 0.008728 -0.002162 0.008856 0.032183 0.012918
0.022904 0.017305 0.009437 0.010386 -0.00103 -0.001127 0.01776 0.024621 0.017939 0.002744 0.008696
-0.029246 0.005265 -0.004524 -0.003289 -0.002578 0.007901 0.005369 0.007882 -0.010874 -0.000249 -0.001149
0.005806 -0.015713 0.000909 -0.004538 0.003619 -0.0014 0.007121 -0.018501 -0.009477 -0.013685 -0.001726
0.00702 0.031928 -0.010896 0.009117 0.004893 -0.004486 0.014141 -0.006996 0.001914 0.029516 -0.000576
0.011309 0.00595 0.00459 -0.000821 0.009739 0.001971 -0.009586 0.011368 -0.002674 0.010537 0.009804
0.012561 -0.024054 -0.000914 -0.01233 -0.014213 -0.020798 -0.010559 -0.006008 -0.008426 -0.027158 -0.00514
0.003026 -0.008081 0.0125 0.004994 0.013388 0.006315 0.000889 -0.001755 -0.014291 0.021685 0.002296
-0.003017 -0.008961 0.001204 -0.012422 0.004065 -0.008272 -0.003554 0.009766 -0.002351 -0.006343 0.027491
0.016036 0.01233 0.011128 -0.000839 0.004555 0.008341 -0.000446 0.005222 -0.003928 0.022833 0.008361
-0.001191 -0.001624 0.005354 0.002937 0.003778 0.00057 0.012043 0.004618 0.004732 -0.006241 -0.006081
-0.015206 -0.000813 -0.010947 -0.006381 0.000251 -0.000855 0.004848 -0.005938 -0.005102 0.004589 -0.008899
-0.006509 -0.015873 -0.019144 -0.002972 0.012042 -0.001712 0.000439 -0.013102 -0.007101 0.000721 -0.006173
-0.030474 0.041356 0 0.002981 0.015617 0.022864 0.023674 0.013862 0.024235 0.034599 0.028233
-0.024831 -0.010723 -0.015859 0.012314 0.000244 -0.005868 0.008137 0.009051 0.012413 0.013005 0.001098
0.022885 0.007627 0.010536 -0.000839 0.00488 -0.00253 -0.017417 -0.013359 -0.011111 -0.002751 -0.009874
-0.001733 0.00757 0.009506 -0.006297 -0.01967 -0.001127 0.002162 -0.011412 -0.011623 -0.002069 0.007756
-0.017519 -0.010676 -0.006075 -0.010562 -0.022046 -0.020028 -0.009275 -0.0045 -0.00392 -0.011075 0.001099
0.000643 -0.038769 -0.004279 0.003843 -0.021023 0.005181 -0.014886 0.01533 -0.005903 0.017265 -0.003295
0.016214 -0.014553 0.003069 0.003828 0.006986 -0.00315 0.079111 0.005033 -0.009501 -0.003899 0.012672
-0.004897 -0.002954 0.000612 0.017797 0.011048 0.002585 -0.005766 -0.004237 0.011591 -0.002993 0.005441
0.017304 0.002539 0.012232 0.002082 0.009403 0.010029 0.012428 -0.003675 0.01778 0.013857 0.024351
0.015605 0.027438 -0.004532 0.014125 -0.003021 -0.00227 0.027005 0.008154 0.007376 0.003189 0.023772
0.016134 0.003287 -0.001214 0.001229 -0.013131 0.004834 -0.043028 -0.002503 -0.010405 0.006812 0
-0.009527 -0.01597 0.008812 0.002046 -0.002047 -0.008206 0.020816 -0.011776 0.000779 -0.020072 0.006192
0.001069 -0.024553 -0.006024 -0.012658 0.002308 0.007418 0.006117 -0.012893 0 -0.002094 -0.005641
0.01323 -0.001707 0.011818 -0.008685 -0.011768 0.003965 0.006891 0.000198 0.00428 -0.009664 0.000516
0.013434 0.009829 0.007787 0.009595 0.006472 -0.00141 -0.004428 0.001187 0.003487 0.02422 -0.001031
-0.01132 0.011003 0.004755 -0.008264 0.009259 0.000282 0.008492 0.001186 0.001931 0.010459 -0.009804
0.009792 -0.001256 -0.001183 0.000833 -0.003586 0.00113 -0.007217 -0.003158 0.003083 0.002475 -0.002606
-0.017455 -0.002515 -0.010364 -0.003747 0.008997 -0.006206 0.002827 0.01604 -0.003073 -0.024916 0.015674
0.006833 0.004202 0.006583 0.012537 0.007898 0.007664 0 0.010719 0.003854 0.001611 0.005658
0.010557 0.017992 -0.001189 -0.005365 -0.012639 0.00169 0.002014 -0.003085 -0.006526 -0.015399 -0.00665
-0.000895 0.004932 0.009524 0.005394 -0.007424 -0.00225 0.000402 0.007737 -0.004637 -0.003501 -0.000515
0 0.006953 -0.011792 -0.003714 0.001548 0.0031 -0.001607 -0.003263 0.000388 -0.006793 0.002061
-0.040329 -0.017872 -0.013723 -0.006214 -0.020088 -0.009553 0 -0.002503 -0.006985 -0.001887 -0.002057
-0.007626 -0.023987 -0.000605 0.013339 -0.038633 -0.003404 -0.032193 -0.010811 -0.010551 -0.00449 -0.015971
0.003137 -0.030085 -0.006053 -0.018511 0.008201 -0.005978 0.004574 0.000781 0.004739 0.004272 -0.009948
0.019543 -0.003932 -0.006395 -0.00461 -0.009761 0.004296 0.014487 -0.054212 0.001277 0.016308 0.001058
-0.025763 0.005263 0.004597 0.002947 -0.003012 -0.002566 -0.008568 0.010722 -0.002783 0.005116 -0.001585
0.006139 -0.013525 0.007932 0.007977 0.013183 -0.005718 -0.009877 0.013464 -0.007177 -0.00162 0.007407
-0.00704 -0.010615 -0.001211 -0.019159 -0.009488 -0.003163 0.003325 -0.009461 -0.01004 0.002086 -0.018382
0.008823 0.000894 -0.002727 0.015287 0.019431 -0.009518 -0.007871 0.01077 0.006491 -0.002775 0.00535
0.002655 -0.008486 -0.003039 -0.008365 -0.012081 -0.027665 -0.004593 -0.009851 -0.015316 -0.023655 -0.005854
0.002804 0.012162 0.003962 0.005905 -0.001087 0.00569 0.009648 0.010152 -0.000819 0.002613 0.005889
0.001864 0.001335 0.007893 0.018868 0.006257 -0.012508 -0.00457 0.009045 0.019254 0.009713 -0.00958
0.005426 -0.025778 -0.006627 -0.000823 0.004866 0.002714 -0.018364 -0.005179 -0.003617 -0.036368 -0.005911
-0.005089 -0.024635 -0.002426 0.010708 -0.007264 -0.007218 -0.005102 2e-04 -0.012908 -0.080107 0.004324
0.002015 -0.01637 -0.000304 0.007335 -0.003794 -0.004241 -0.016667 -0.017017 0.004495 0.000529 0.000538
0.017788 -0.012363 0.013378 0.009304 -0.007073 0.00213 -0.009996 -0.008961 -0.001627 -0.033333 -0.009145
0.010334 0.016851 -0.018602 -0.082164 0 -0.006982 0.007463 0.008837 -0.003667 0.003284 -0.008686
0.006769 0.072917 0.014674 -0.013537 0.013699 0.013452 -0.008715 0.028723 0.005317 0.006547 -0.006024
0.008815 0.010812 0.008738 0.028331 0.006216 -0.009351 -0.005714 -0.006733 -0.037022 -0.020596 -0.008815
-0.006961 0.010053 0.000597 0.003013 -0.005641 -0.021315 0.023431 -0.013357 -0.002112 0.005811 -0.003335
0.014765 0.004327 0.00806 0.007725 0.010265 0.006289 0.029374 0.025864 0.005927 0.024484 0.003904
0.004262 0.015941 0.00918 0.006814 0.008289 0.008125 0.014687 -0.001379 0.006734 -0.01101 0.004444
0.026196 -0.003817 -0.003815 0.00423 0.002387 -0.008989 0.012407 0.012032 0.019649 -0.011947 0.003319
0.003708 -0.015326 -0.003019 -0.010952 0.007936 0.00219 0.004902 0.00838 0.00943 -0.007694 0.001103
0.003126 0.072201 0.008062 -0.007666 -0.004724 0.008115 -0.002033 -0.004252 -0.000812 0.023262 -0.006608
-0.012465 -0.004032 -0.002073 0.002146 0.01134 -0.001548 -0.02444 -0.002912 -0.005285 -0.026252 -0.00388
0.010757 0.026316 -0.002078 -0.005567 -0.011734 -0.00093 0.009186 -0.014211 0.005721 0.007226 0.001113
-0.001987 -0.028402 -0.007139 -0.010767 -0.006332 0.002173 -0.022342 -0.018562 -0.009346 -0.015177 -0.003891
0.038248 0.011368 0.004194 0.041358 0.013011 0.000929 -0.017774 -0.012877 -0.011485 -0.010647 0.00279
0.005752 0.038137 -0.010143 -0.014632 -0.002621 0.013923 0.004309 0.003465 0.006639 0.024072 0.001669
-0.007761 0.00348 0.006329 -0.005515 0.004468 0.00061 -0.008151 0.009547 0.004534 0.027931 -0.008333
-0.003431 0.003468 -0.002396 -0.008106 -0.00314 0.005794 0.011246 0.002414 0.006155 -0.007802 0.014006
0.017488 0.00192 -0.004803 -0.00172 0.004462 -0.006974 0.001283 -0.013448 -0.000408 -0.024132 -0.00221
-0.020436 -0.023381 -0.00543 0.011202 0.004965 -0.003664 -0.020931 0.022213 -0.010608 -0.017783 -0.000554
0.015888 -0.006279 -0.015165 -0.021304 -0.00702 0.000613 0.017452 0.009171 -0.002887 -0.020085 -0.008864
-0.011424 0.009874 -0.026794 -0.011754 -0.006808 -0.011945 -0.009434 -0.012446 -0.006203 -0.002887 -0.013415
0.01926 -0.003911 0.007595 -0.007489 0.008437 -0.00589 0.012554 0.020204 0.004578 -0.009844 0.003966
0.010933 0.019238 0.001256 0.007989 -0.002614 0.004677 0.017101 0.002745 0.000829 0.040434 -0.019187
0.009079 0.028505 0.018507 0.002972 0.011533 0.005276 0.002102 0.004497 0.00207 0.04196 -0.013809
0.001058 -0.008614 -0.010779 -0.007972 -0.00907 -0.004014 -0.006711 -0.010707 -0.006196 -0.025676 0.005251
-0.012856 0.025689 0.008406 0.000893 0.003138 0.017359 0.019003 0.009839 0.010806 0.008599 0.020894
0.017857 -0.00663 0 -0.001338 -0.006778 -0.003961 0.001243 0.010717 0 -0.0022 0.007391
0.021237 -0.01446 -0.007718 0 -0.002887 0.012848 -0.00745 0.012146 0.001645 -0.02398 -0.001693
0.007492 0.011663 0.014312 0.001787 0.01632 0.017819 0.005421 -0.002095 0.005337 0.002542 0.004522
-0.015513 0.017851 -0.001534 -0.002675 0.009583 0.006825 0.001244 -0.000382 -0.002858 0.053239 0.006753
-0.010288 -0.037632 -0.003379 -0.010282 0.000513 -0.004716 -0.025476 -0.002291 -0.010238 -0.02942 -0.014533
-0.029737 0.011389 -0.022195 -0.013098 0 -0.013029 -0.006838 -0.004402 -0.002896 0.0124 -0.005672
-0.008137 0.016517 0.011665 0.006407 -0.000513 0.006601 0.004303 0.00519 0.00083 0.009254 0.01255
-0.005332 -0.032496 -0.009037 -0.004093 -0.008722 -0.013711 -0.005998 -0.010327 -0.004975 0.007281 -0.014085
0.002887 0.00229 0.019497 -0.007306 0.014234 0.015715 0.002586 0.007729 0.00375 0.002945 0.006286
-0.019326 -0.020564 -0.010487 -0.018399 -0.011738 -0.009223 -0.014617 -0.003835 -0.01785 0.017352 0.02385
0.010482 -0.010498 -0.009663 -0.015464 -0.016266 -0.012012 -0.006108 -0.01001 -0.010144 -0.009184 0.003882
-0.009959 0.007466 0.01259 0.011423 0.012599 0.010334 0.007902 0 -0.000854 -0.023305 0.027624
0.002934 -0.0078 -0.002487 0.002353 -0.001815 -0.011131 -0.006969 -0.013027 -0.002137 -0.011117 0.005376
-0.008636 -0.008648 -0.005921 0.006573 -0.009348 -0.003347 0.013597 -0.009456 -0.005996 0.001645 -0.014973
0.004918 -0.008723 -0.012539 -0.003731 -0.006029 -0.015568 -0.023799 0.003182 -0.007324 -0.014509 -0.020087
-0.024049 0.0136 -0.004762 0.014981 0.008175 0.004341 0.003546 -0.006939 0.015625 0.008611 -0.011634
0.003295 0.006709 0.011483 0.002306 0.008109 -0.008645 -0.005742 0 -0.004274 -0.015147 -0.007287
0.010995 -0.000784 -0.008515 0.007823 -0.005708 0.003114 -0.007108 0.007586 0.008155 0.012025 -0.002823
-0.032486 -0.012162 -0.006043 0.003196 -0.001305 -0.001863 -0.015213 -0.004359 -0.006811 -0.012158 -0.020385
0.012409 0.022637 0.01216 0.000455 0.014372 0.013375 0.018628 0.010945 0.015859 0.032448 0.010983
0.016294 -0.010097 0.006323 0.008189 0.002576 -0.005525 0.014719 -0.015354 -0.000422 -0.007586 0.003431
0.016175 -0.020792 0.00377 -0.006769 0.006718 -0.00216 -0.00044 -0.012395 -0.001266 -0.029484 -0.005698
-0.001676 -0.004407 -0.000313 0.004543 0.001027 -0.000928 0.013193 0.007085 0.010566 0.014909 0.001146
-0.00965 0.000805 0.006888 -0.000452 0.00359 0.003715 0.008681 0.013467 0.012129 -0.011918 0.01431
0.0185 -0.005629 -0.004664 0 0 0.009562 -0.000861 -0.008925 0.001343 -0.014867 -0.009029
-0.015252 0.013748 0.004061 -0.00362 -0.001788 0.000306 0.021964 0.015409 -0.002928 0.001424 0.018223
-0.015489 -0.006382 -0.005912 0.001362 -0.00128 -0.005498 -0.008428 -0.013599 -0.003775 -0.007677 0.005034
0.006865 -0.00843 0.011268 -0.000907 -0.001025 -0.008907 -0.00935 -0.005994 0.003368 -0.011748 -0.006678
-0.012074 -0.019433 0.014546 0.002724 -0.003848 0.017973 0.012012 0.013065 0.002518 0.003189 0.006162
-0.007908 -0.023947 -0.008542 -0.019013 -0.011589 -0.026484 -0.012717 -0.013294 -0.002511 -0.049133 -0.010022
0 -0.010575 -0.008615 0.008768 -0.016154 -0.012195 -0.011593 -0.01488 -0.007554 0.020365 -0.009561
-0.030145 -0.026935 -0.00838 -0.006404 -0.024629 0.031972 -0.017376 -0.020208 -0.027484 -0.026214 -0.017036
0.00538 0.00703 -0.005321 -0.005525 0.002444 -0.010123 0.003537 0.012917 0.00913 -0.0052 -0.011554
0.015012 0.054538 0.022656 0.006018 0.001083 0.00093 -0.007048 -0.015014 -0.000431 0.00861 -0.001169
-0.010104 -0.006206 0.002462 -0.009204 -0.011364 -0.010526 -0.001331 -0.021716 -0.010345 0.0125 -0.009362
0.039349 0.027477 0.008901 0.007896 0.014778 0.013454 0.023545 0.021345 0.009582 0.045167 0.03544
0.009394 -0.010535 0.003955 0.001382 -0.00863 0.002779 0.001302 -0.025496 0.000863 -0.02276 -0.009698
0.010998 0.00819 0.008788 0.005983 0.007345 0.013855 0.010403 0.008364 0.005172 0.022111 0.005184
-0.023431 -0.003249 -0.019225 -0.024245 -0.006211 -0.006074 -0.018018 -0.00957 -0.006861 -0.004903 -0.010888
-0.020137 0.006927 0.012557 -0.000938 0.008152 0.015888 0.010048 0.007086 0.01209 0.024638 0
